Generation 0 | Revalues: 100 | GridSize: 4
Generation 1 | Revalues: 225 | GridSize: 6
Generation 2 | Revalues: 353 | GridSize: 6
Generation 3 | Revalues: 486 | GridSize: 6
Generation 4 | Revalues: 613 | GridSize: 7
Generation 5 | Revalues: 741 | GridSize: 8
Generation 6 | Revalues: 869 | GridSize: 9
Generation 7 | Revalues: 996 | GridSize: 9
Generation 8 | Revalues: 1116 | GridSize: 9
Generation 9 | Revalues: 1239 | GridSize: 9
Generation 10 | Revalues: 1362 | GridSize: 9
Generation 11 | Revalues: 1490 | GridSize: 8
Generation 12 | Revalues: 1615 | GridSize: 9
Generation 13 | Revalues: 1745 | GridSize: 9
Generation 14 | Revalues: 1872 | GridSize: 10
Generation 15 | Revalues: 2002 | GridSize: 10
Generation 16 | Revalues: 2130 | GridSize: 9
Generation 17 | Revalues: 2258 | GridSize: 9
Generation 18 | Revalues: 2379 | GridSize: 9
Generation 19 | Revalues: 2510 | GridSize: 10
Generation 20 | Revalues: 2635 | GridSize: 10
Generation 21 | Revalues: 2766 | GridSize: 10
Generation 22 | Revalues: 2892 | GridSize: 10
Generation 23 | Revalues: 3022 | GridSize: 10
Generation 24 | Revalues: 3146 | GridSize: 11
Generation 25 | Revalues: 3273 | GridSize: 11
Generation 26 | Revalues: 3405 | GridSize: 11
Generation 27 | Revalues: 3526 | GridSize: 11
Generation 28 | Revalues: 3647 | GridSize: 11
Generation 29 | Revalues: 3779 | GridSize: 12
Generation 30 | Revalues: 3906 | GridSize: 12
Generation 31 | Revalues: 4032 | GridSize: 12
Generation 32 | Revalues: 4158 | GridSize: 12
Generation 33 | Revalues: 4283 | GridSize: 12
Generation 34 | Revalues: 4410 | GridSize: 12
Generation 35 | Revalues: 4536 | GridSize: 12
Generation 36 | Revalues: 4661 | GridSize: 12
Generation 37 | Revalues: 4789 | GridSize: 12
Generation 38 | Revalues: 4919 | GridSize: 12
Generation 39 | Revalues: 5043 | GridSize: 12
Generation 40 | Revalues: 5167 | GridSize: 12
Generation 41 | Revalues: 5290 | GridSize: 14
Generation 42 | Revalues: 5418 | GridSize: 14
Generation 43 | Revalues: 5546 | GridSize: 14
Generation 44 | Revalues: 5674 | GridSize: 14
Generation 45 | Revalues: 5800 | GridSize: 13
