Generation 0 | Revalues: 100 | GridSize: 6
Generation 1 | Revalues: 229 | GridSize: 7
Generation 2 | Revalues: 345 | GridSize: 7
Generation 3 | Revalues: 470 | GridSize: 7
Generation 4 | Revalues: 587 | GridSize: 6
Generation 5 | Revalues: 712 | GridSize: 6
Generation 6 | Revalues: 839 | GridSize: 6
Generation 7 | Revalues: 966 | GridSize: 7
Generation 8 | Revalues: 1099 | GridSize: 7
Generation 9 | Revalues: 1227 | GridSize: 7
Generation 10 | Revalues: 1357 | GridSize: 8
Generation 11 | Revalues: 1483 | GridSize: 7
Generation 12 | Revalues: 1612 | GridSize: 9
Generation 13 | Revalues: 1744 | GridSize: 9
Generation 14 | Revalues: 1860 | GridSize: 5
Generation 15 | Revalues: 1989 | GridSize: 5
Generation 16 | Revalues: 2121 | GridSize: 5
Generation 17 | Revalues: 2250 | GridSize: 6
Generation 18 | Revalues: 2378 | GridSize: 6
Generation 19 | Revalues: 2506 | GridSize: 7
Generation 20 | Revalues: 2632 | GridSize: 8
Generation 21 | Revalues: 2757 | GridSize: 8
Generation 22 | Revalues: 2883 | GridSize: 8
Generation 23 | Revalues: 3010 | GridSize: 6
Generation 24 | Revalues: 3133 | GridSize: 7
Generation 25 | Revalues: 3264 | GridSize: 7
Generation 26 | Revalues: 3383 | GridSize: 7
Generation 27 | Revalues: 3512 | GridSize: 7
Generation 28 | Revalues: 3634 | GridSize: 7
Generation 29 | Revalues: 3753 | GridSize: 7
Generation 30 | Revalues: 3879 | GridSize: 7
Generation 31 | Revalues: 4007 | GridSize: 7
Generation 32 | Revalues: 4127 | GridSize: 7
Generation 33 | Revalues: 4247 | GridSize: 7
Generation 34 | Revalues: 4373 | GridSize: 7
Generation 35 | Revalues: 4497 | GridSize: 7
Generation 36 | Revalues: 4621 | GridSize: 7
Generation 37 | Revalues: 4751 | GridSize: 7
Generation 38 | Revalues: 4877 | GridSize: 8
Generation 39 | Revalues: 5008 | GridSize: 7
Generation 40 | Revalues: 5127 | GridSize: 7
Generation 41 | Revalues: 5253 | GridSize: 5
Generation 42 | Revalues: 5379 | GridSize: 5
Generation 43 | Revalues: 5507 | GridSize: 5
Generation 44 | Revalues: 5631 | GridSize: 5
Generation 45 | Revalues: 5760 | GridSize: 5
Generation 46 | Revalues: 5882 | GridSize: 5
Generation 47 | Revalues: 6004 | GridSize: 5
Generation 48 | Revalues: 6129 | GridSize: 5
Generation 49 | Revalues: 6256 | GridSize: 5
Generation 50 | Revalues: 6377 | GridSize: 5
Generation 51 | Revalues: 6499 | GridSize: 5
Generation 52 | Revalues: 6621 | GridSize: 5
Generation 53 | Revalues: 6745 | GridSize: 5
Generation 54 | Revalues: 6868 | GridSize: 5
Generation 55 | Revalues: 6992 | GridSize: 5
Generation 56 | Revalues: 7116 | GridSize: 5
Generation 57 | Revalues: 7236 | GridSize: 5
Generation 58 | Revalues: 7360 | GridSize: 5
Generation 59 | Revalues: 7487 | GridSize: 5
Generation 60 | Revalues: 7611 | GridSize: 5
Generation 61 | Revalues: 7738 | GridSize: 5
Generation 62 | Revalues: 7866 | GridSize: 5
Generation 63 | Revalues: 7984 | GridSize: 5
Generation 64 | Revalues: 8104 | GridSize: 5
Generation 65 | Revalues: 8225 | GridSize: 5
Generation 66 | Revalues: 8348 | GridSize: 5
Generation 67 | Revalues: 8474 | GridSize: 5
Generation 68 | Revalues: 8604 | GridSize: 5
Generation 69 | Revalues: 8724 | GridSize: 5
Generation 70 | Revalues: 8853 | GridSize: 5
Generation 71 | Revalues: 8982 | GridSize: 5
Generation 72 | Revalues: 9102 | GridSize: 5
Generation 73 | Revalues: 9229 | GridSize: 5
Generation 74 | Revalues: 9349 | GridSize: 5
Generation 75 | Revalues: 9471 | GridSize: 5
Generation 76 | Revalues: 9596 | GridSize: 5
Generation 77 | Revalues: 9724 | GridSize: 5
Generation 78 | Revalues: 9843 | GridSize: 5
Generation 79 | Revalues: 9970 | GridSize: 5
Generation 80 | Revalues: 10094 | GridSize: 5
Generation 81 | Revalues: 10223 | GridSize: 5
Generation 82 | Revalues: 10347 | GridSize: 5
Generation 83 | Revalues: 10473 | GridSize: 5
Generation 84 | Revalues: 10602 | GridSize: 5
Generation 85 | Revalues: 10728 | GridSize: 5
Generation 86 | Revalues: 10854 | GridSize: 5
Generation 87 | Revalues: 10980 | GridSize: 5
Generation 88 | Revalues: 11101 | GridSize: 5
Generation 89 | Revalues: 11224 | GridSize: 5
Generation 90 | Revalues: 11357 | GridSize: 5
Generation 91 | Revalues: 11482 | GridSize: 5
Generation 92 | Revalues: 11599 | GridSize: 5
Generation 93 | Revalues: 11730 | GridSize: 5
Generation 94 | Revalues: 11857 | GridSize: 5
Generation 95 | Revalues: 11989 | GridSize: 5
Generation 96 | Revalues: 12107 | GridSize: 5
Generation 97 | Revalues: 12232 | GridSize: 5
Generation 98 | Revalues: 12354 | GridSize: 5
Generation 99 | Revalues: 12476 | GridSize: 5
Generation 100 | Revalues: 12601 | GridSize: 5
Generation 101 | Revalues: 12723 | GridSize: 5
Generation 102 | Revalues: 12849 | GridSize: 5
Generation 103 | Revalues: 12965 | GridSize: 5
Generation 104 | Revalues: 13091 | GridSize: 6
Generation 105 | Revalues: 13220 | GridSize: 6
Generation 106 | Revalues: 13349 | GridSize: 6
Generation 107 | Revalues: 13469 | GridSize: 6
Generation 108 | Revalues: 13597 | GridSize: 6
Generation 109 | Revalues: 13721 | GridSize: 6
Generation 110 | Revalues: 13842 | GridSize: 6
Generation 111 | Revalues: 13972 | GridSize: 6
Generation 112 | Revalues: 14102 | GridSize: 6
Generation 113 | Revalues: 14226 | GridSize: 6
Generation 114 | Revalues: 14348 | GridSize: 6
