Generation 0 | Revalues: 100 | GridSize: 6
Generation 1 | Revalues: 225 | GridSize: 8
Generation 2 | Revalues: 352 | GridSize: 7
Generation 3 | Revalues: 479 | GridSize: 9
Generation 4 | Revalues: 607 | GridSize: 10
Generation 5 | Revalues: 736 | GridSize: 10
Generation 6 | Revalues: 865 | GridSize: 10
Generation 7 | Revalues: 981 | GridSize: 7
Generation 8 | Revalues: 1107 | GridSize: 7
Generation 9 | Revalues: 1233 | GridSize: 8
Generation 10 | Revalues: 1362 | GridSize: 9
Generation 11 | Revalues: 1491 | GridSize: 9
Generation 12 | Revalues: 1621 | GridSize: 9
Generation 13 | Revalues: 1744 | GridSize: 9
Generation 14 | Revalues: 1867 | GridSize: 10
Generation 15 | Revalues: 1997 | GridSize: 11
Generation 16 | Revalues: 2126 | GridSize: 11
Generation 17 | Revalues: 2258 | GridSize: 11
Generation 18 | Revalues: 2386 | GridSize: 11
Generation 19 | Revalues: 2510 | GridSize: 9
Generation 20 | Revalues: 2630 | GridSize: 10
Generation 21 | Revalues: 2751 | GridSize: 12
Generation 22 | Revalues: 2876 | GridSize: 9
Generation 23 | Revalues: 2999 | GridSize: 8
Generation 24 | Revalues: 3119 | GridSize: 8
Generation 25 | Revalues: 3236 | GridSize: 8
Generation 26 | Revalues: 3361 | GridSize: 8
Generation 27 | Revalues: 3483 | GridSize: 8
Generation 28 | Revalues: 3611 | GridSize: 8
Generation 29 | Revalues: 3735 | GridSize: 8
Generation 30 | Revalues: 3860 | GridSize: 8
Generation 31 | Revalues: 3978 | GridSize: 8
Generation 32 | Revalues: 4096 | GridSize: 8
Generation 33 | Revalues: 4222 | GridSize: 8
Generation 34 | Revalues: 4346 | GridSize: 8
Generation 35 | Revalues: 4475 | GridSize: 8
Generation 36 | Revalues: 4602 | GridSize: 8
Generation 37 | Revalues: 4726 | GridSize: 9
Generation 38 | Revalues: 4845 | GridSize: 9
Generation 39 | Revalues: 4971 | GridSize: 10
Generation 40 | Revalues: 5092 | GridSize: 10
Generation 41 | Revalues: 5225 | GridSize: 10
Generation 42 | Revalues: 5351 | GridSize: 10
Generation 43 | Revalues: 5470 | GridSize: 10
Generation 44 | Revalues: 5594 | GridSize: 11
Generation 45 | Revalues: 5714 | GridSize: 11
Generation 46 | Revalues: 5836 | GridSize: 11
Generation 47 | Revalues: 5959 | GridSize: 11
Generation 48 | Revalues: 6085 | GridSize: 11
Generation 49 | Revalues: 6212 | GridSize: 11
Generation 50 | Revalues: 6339 | GridSize: 11
Generation 51 | Revalues: 6464 | GridSize: 12
Generation 52 | Revalues: 6588 | GridSize: 12
Generation 53 | Revalues: 6715 | GridSize: 12
Generation 54 | Revalues: 6835 | GridSize: 12
Generation 55 | Revalues: 6964 | GridSize: 12
Generation 56 | Revalues: 7090 | GridSize: 12
Generation 57 | Revalues: 7221 | GridSize: 12
Generation 58 | Revalues: 7342 | GridSize: 12
Generation 59 | Revalues: 7470 | GridSize: 12
Generation 60 | Revalues: 7595 | GridSize: 12
Generation 61 | Revalues: 7722 | GridSize: 11
Generation 62 | Revalues: 7841 | GridSize: 11
Generation 63 | Revalues: 7970 | GridSize: 11
Generation 64 | Revalues: 8093 | GridSize: 11
Generation 65 | Revalues: 8219 | GridSize: 11
Generation 66 | Revalues: 8344 | GridSize: 11
Generation 67 | Revalues: 8465 | GridSize: 11
Generation 68 | Revalues: 8591 | GridSize: 11
Generation 69 | Revalues: 8715 | GridSize: 11
Generation 70 | Revalues: 8837 | GridSize: 11
Generation 71 | Revalues: 8965 | GridSize: 11
Generation 72 | Revalues: 9089 | GridSize: 11
Generation 73 | Revalues: 9213 | GridSize: 12
Generation 74 | Revalues: 9335 | GridSize: 12
Generation 75 | Revalues: 9459 | GridSize: 12
Generation 76 | Revalues: 9583 | GridSize: 12
Generation 77 | Revalues: 9708 | GridSize: 12
Generation 78 | Revalues: 9835 | GridSize: 12
Generation 79 | Revalues: 9965 | GridSize: 12
Generation 80 | Revalues: 10094 | GridSize: 12
Generation 81 | Revalues: 10223 | GridSize: 12
Generation 82 | Revalues: 10349 | GridSize: 12
Generation 83 | Revalues: 10472 | GridSize: 12
Generation 84 | Revalues: 10599 | GridSize: 12
Generation 85 | Revalues: 10726 | GridSize: 12
Generation 86 | Revalues: 10851 | GridSize: 12
