Generation 0 | Revalues: 100 | GridSize: 6
Generation 1 | Revalues: 227 | GridSize: 6
Generation 2 | Revalues: 352 | GridSize: 6
Generation 3 | Revalues: 479 | GridSize: 8
Generation 4 | Revalues: 602 | GridSize: 9
Generation 5 | Revalues: 718 | GridSize: 9
Generation 6 | Revalues: 848 | GridSize: 9
Generation 7 | Revalues: 972 | GridSize: 9
Generation 8 | Revalues: 1105 | GridSize: 9
Generation 9 | Revalues: 1232 | GridSize: 9
Generation 10 | Revalues: 1359 | GridSize: 9
Generation 11 | Revalues: 1491 | GridSize: 9
Generation 12 | Revalues: 1614 | GridSize: 10
Generation 13 | Revalues: 1745 | GridSize: 10
Generation 14 | Revalues: 1874 | GridSize: 10
Generation 15 | Revalues: 2004 | GridSize: 11
Generation 16 | Revalues: 2128 | GridSize: 11
Generation 17 | Revalues: 2244 | GridSize: 11
Generation 18 | Revalues: 2373 | GridSize: 11
Generation 19 | Revalues: 2502 | GridSize: 11
Generation 20 | Revalues: 2627 | GridSize: 12
Generation 21 | Revalues: 2749 | GridSize: 13
Generation 22 | Revalues: 2878 | GridSize: 13
Generation 23 | Revalues: 3005 | GridSize: 12
Generation 24 | Revalues: 3124 | GridSize: 12
Generation 25 | Revalues: 3247 | GridSize: 12
Generation 26 | Revalues: 3374 | GridSize: 13
Generation 27 | Revalues: 3500 | GridSize: 13
Generation 28 | Revalues: 3625 | GridSize: 13
Generation 29 | Revalues: 3749 | GridSize: 13
Generation 30 | Revalues: 3872 | GridSize: 14
Generation 31 | Revalues: 3996 | GridSize: 14
Generation 32 | Revalues: 4120 | GridSize: 14
Generation 33 | Revalues: 4241 | GridSize: 14
Generation 34 | Revalues: 4369 | GridSize: 14
Generation 35 | Revalues: 4496 | GridSize: 14
Generation 36 | Revalues: 4626 | GridSize: 14
Generation 37 | Revalues: 4754 | GridSize: 14
Generation 38 | Revalues: 4880 | GridSize: 14
Generation 39 | Revalues: 5006 | GridSize: 14
Generation 40 | Revalues: 5133 | GridSize: 15
Generation 41 | Revalues: 5260 | GridSize: 12
Generation 42 | Revalues: 5384 | GridSize: 12
Generation 43 | Revalues: 5514 | GridSize: 12
Generation 44 | Revalues: 5639 | GridSize: 12
Generation 45 | Revalues: 5760 | GridSize: 12
Generation 46 | Revalues: 5883 | GridSize: 12
Generation 47 | Revalues: 6005 | GridSize: 12
Generation 48 | Revalues: 6129 | GridSize: 10
Generation 49 | Revalues: 6257 | GridSize: 10
Generation 50 | Revalues: 6385 | GridSize: 10
Generation 51 | Revalues: 6511 | GridSize: 10
Generation 52 | Revalues: 6639 | GridSize: 10
Generation 53 | Revalues: 6762 | GridSize: 10
Generation 54 | Revalues: 6889 | GridSize: 10
Generation 55 | Revalues: 7016 | GridSize: 10
Generation 56 | Revalues: 7136 | GridSize: 10
Generation 57 | Revalues: 7264 | GridSize: 10
Generation 58 | Revalues: 7388 | GridSize: 10
Generation 59 | Revalues: 7512 | GridSize: 10
Generation 60 | Revalues: 7640 | GridSize: 10
Generation 61 | Revalues: 7762 | GridSize: 10
Generation 62 | Revalues: 7893 | GridSize: 10
Generation 63 | Revalues: 8018 | GridSize: 10
Generation 64 | Revalues: 8145 | GridSize: 10
Generation 65 | Revalues: 8276 | GridSize: 10
Generation 66 | Revalues: 8414 | GridSize: 10
Generation 67 | Revalues: 8542 | GridSize: 10
Generation 68 | Revalues: 8662 | GridSize: 10
Generation 69 | Revalues: 8781 | GridSize: 10
Generation 70 | Revalues: 8903 | GridSize: 10
Generation 71 | Revalues: 9032 | GridSize: 10
Generation 72 | Revalues: 9161 | GridSize: 10
Generation 73 | Revalues: 9285 | GridSize: 10
Generation 74 | Revalues: 9409 | GridSize: 10
Generation 75 | Revalues: 9526 | GridSize: 10
Generation 76 | Revalues: 9650 | GridSize: 10
Generation 77 | Revalues: 9777 | GridSize: 10
Generation 78 | Revalues: 9907 | GridSize: 10
Generation 79 | Revalues: 10028 | GridSize: 10
Generation 80 | Revalues: 10154 | GridSize: 10
Generation 81 | Revalues: 10283 | GridSize: 10
Generation 82 | Revalues: 10405 | GridSize: 10
Generation 83 | Revalues: 10532 | GridSize: 10
Generation 84 | Revalues: 10660 | GridSize: 10
Generation 85 | Revalues: 10784 | GridSize: 10
Generation 86 | Revalues: 10911 | GridSize: 10
Generation 87 | Revalues: 11036 | GridSize: 10
Generation 88 | Revalues: 11165 | GridSize: 10
Generation 89 | Revalues: 11296 | GridSize: 10
Generation 90 | Revalues: 11419 | GridSize: 10
Generation 91 | Revalues: 11545 | GridSize: 10
Generation 92 | Revalues: 11677 | GridSize: 10
Generation 93 | Revalues: 11807 | GridSize: 10
Generation 94 | Revalues: 11930 | GridSize: 10
Generation 95 | Revalues: 12050 | GridSize: 10
Generation 96 | Revalues: 12184 | GridSize: 10
Generation 97 | Revalues: 12311 | GridSize: 10
Generation 98 | Revalues: 12434 | GridSize: 10
Generation 99 | Revalues: 12560 | GridSize: 10
Generation 100 | Revalues: 12688 | GridSize: 10
Generation 101 | Revalues: 12814 | GridSize: 10
Generation 102 | Revalues: 12938 | GridSize: 10
Generation 103 | Revalues: 13064 | GridSize: 10
Generation 104 | Revalues: 13193 | GridSize: 10
Generation 105 | Revalues: 13317 | GridSize: 10
Generation 106 | Revalues: 13438 | GridSize: 10
Generation 107 | Revalues: 13564 | GridSize: 10
Generation 108 | Revalues: 13692 | GridSize: 10
Generation 109 | Revalues: 13821 | GridSize: 10
Generation 110 | Revalues: 13944 | GridSize: 10
Generation 111 | Revalues: 14073 | GridSize: 10
Generation 112 | Revalues: 14205 | GridSize: 11
Generation 113 | Revalues: 14334 | GridSize: 11
Generation 114 | Revalues: 14462 | GridSize: 11
Generation 115 | Revalues: 14590 | GridSize: 11
Generation 116 | Revalues: 14719 | GridSize: 11
Generation 117 | Revalues: 14839 | GridSize: 11
Generation 118 | Revalues: 14960 | GridSize: 11
Generation 119 | Revalues: 15081 | GridSize: 11
Generation 120 | Revalues: 15202 | GridSize: 11
Generation 121 | Revalues: 15323 | GridSize: 11
Generation 122 | Revalues: 15452 | GridSize: 11
Generation 123 | Revalues: 15577 | GridSize: 12
Generation 124 | Revalues: 15703 | GridSize: 12
Generation 125 | Revalues: 15828 | GridSize: 12
Generation 126 | Revalues: 15949 | GridSize: 7
Generation 127 | Revalues: 16078 | GridSize: 8
Generation 128 | Revalues: 16207 | GridSize: 8
Generation 129 | Revalues: 16333 | GridSize: 8
Generation 130 | Revalues: 16458 | GridSize: 8
Generation 131 | Revalues: 16589 | GridSize: 8
Generation 132 | Revalues: 16719 | GridSize: 8
Generation 133 | Revalues: 16844 | GridSize: 8
Generation 134 | Revalues: 16959 | GridSize: 8
Generation 135 | Revalues: 17084 | GridSize: 8
Generation 136 | Revalues: 17205 | GridSize: 8
Generation 137 | Revalues: 17331 | GridSize: 8
Generation 138 | Revalues: 17456 | GridSize: 8
Generation 139 | Revalues: 17582 | GridSize: 8
Generation 140 | Revalues: 17708 | GridSize: 8
Generation 141 | Revalues: 17829 | GridSize: 8
Generation 142 | Revalues: 17961 | GridSize: 8
Generation 143 | Revalues: 18091 | GridSize: 8
Generation 144 | Revalues: 18215 | GridSize: 8
Generation 145 | Revalues: 18338 | GridSize: 8
Generation 146 | Revalues: 18468 | GridSize: 8
Generation 147 | Revalues: 18596 | GridSize: 8
Generation 148 | Revalues: 18719 | GridSize: 8
Generation 149 | Revalues: 18843 | GridSize: 7
Generation 150 | Revalues: 18969 | GridSize: 7
Generation 151 | Revalues: 19095 | GridSize: 7
Generation 152 | Revalues: 19224 | GridSize: 7
Generation 153 | Revalues: 19353 | GridSize: 7
Generation 154 | Revalues: 19478 | GridSize: 7
Generation 155 | Revalues: 19604 | GridSize: 7
Generation 156 | Revalues: 19725 | GridSize: 7
Generation 157 | Revalues: 19844 | GridSize: 7
Generation 158 | Revalues: 19969 | GridSize: 7
Generation 159 | Revalues: 20097 | GridSize: 7
Generation 160 | Revalues: 20225 | GridSize: 7
Generation 161 | Revalues: 20343 | GridSize: 7
Generation 162 | Revalues: 20469 | GridSize: 7
Generation 163 | Revalues: 20593 | GridSize: 7
Generation 164 | Revalues: 20719 | GridSize: 7
Generation 165 | Revalues: 20847 | GridSize: 7
Generation 166 | Revalues: 20972 | GridSize: 7
Generation 167 | Revalues: 21095 | GridSize: 7
Generation 168 | Revalues: 21225 | GridSize: 7
Generation 169 | Revalues: 21354 | GridSize: 7
Generation 170 | Revalues: 21479 | GridSize: 7
Generation 171 | Revalues: 21610 | GridSize: 7
Generation 172 | Revalues: 21736 | GridSize: 7
Generation 173 | Revalues: 21862 | GridSize: 7
Generation 174 | Revalues: 21990 | GridSize: 7
Generation 175 | Revalues: 22116 | GridSize: 7
Generation 176 | Revalues: 22239 | GridSize: 7
Generation 177 | Revalues: 22367 | GridSize: 7
Generation 178 | Revalues: 22498 | GridSize: 7
Generation 179 | Revalues: 22625 | GridSize: 7
Generation 180 | Revalues: 22747 | GridSize: 7
Generation 181 | Revalues: 22876 | GridSize: 7
Generation 182 | Revalues: 23003 | GridSize: 7
Generation 183 | Revalues: 23130 | GridSize: 7
Generation 184 | Revalues: 23251 | GridSize: 7
Generation 185 | Revalues: 23374 | GridSize: 7
Generation 186 | Revalues: 23499 | GridSize: 7
Generation 187 | Revalues: 23621 | GridSize: 7
Generation 188 | Revalues: 23755 | GridSize: 7
Generation 189 | Revalues: 23887 | GridSize: 7
Generation 190 | Revalues: 24010 | GridSize: 7
Generation 191 | Revalues: 24134 | GridSize: 7
Generation 192 | Revalues: 24261 | GridSize: 7
Generation 193 | Revalues: 24386 | GridSize: 7
Generation 194 | Revalues: 24517 | GridSize: 7
Generation 195 | Revalues: 24643 | GridSize: 7
Generation 196 | Revalues: 24767 | GridSize: 7
Generation 197 | Revalues: 24896 | GridSize: 7
Generation 198 | Revalues: 25018 | GridSize: 7
Generation 199 | Revalues: 25145 | GridSize: 7
Generation 200 | Revalues: 25272 | GridSize: 7
Generation 201 | Revalues: 25402 | GridSize: 7
Generation 202 | Revalues: 25532 | GridSize: 7
Generation 203 | Revalues: 25661 | GridSize: 7
Generation 204 | Revalues: 25788 | GridSize: 7
Generation 205 | Revalues: 25913 | GridSize: 7
Generation 206 | Revalues: 26039 | GridSize: 7
Generation 207 | Revalues: 26164 | GridSize: 7
Generation 208 | Revalues: 26285 | GridSize: 7
Generation 209 | Revalues: 26410 | GridSize: 7
Generation 210 | Revalues: 26530 | GridSize: 7
Generation 211 | Revalues: 26658 | GridSize: 7
Generation 212 | Revalues: 26779 | GridSize: 7
Generation 213 | Revalues: 26903 | GridSize: 7
Generation 214 | Revalues: 27021 | GridSize: 7
Generation 215 | Revalues: 27147 | GridSize: 7
Generation 216 | Revalues: 27265 | GridSize: 7
