Generation 0 | Revalues: 100 | GridSize: 4
Generation 1 | Revalues: 222 | GridSize: 6
Generation 2 | Revalues: 344 | GridSize: 7
Generation 3 | Revalues: 471 | GridSize: 7
Generation 4 | Revalues: 597 | GridSize: 10
Generation 5 | Revalues: 720 | GridSize: 12
Generation 6 | Revalues: 841 | GridSize: 11
Generation 7 | Revalues: 971 | GridSize: 13
Generation 8 | Revalues: 1094 | GridSize: 13
Generation 9 | Revalues: 1217 | GridSize: 13
Generation 10 | Revalues: 1341 | GridSize: 9
Generation 11 | Revalues: 1464 | GridSize: 9
Generation 12 | Revalues: 1587 | GridSize: 10
Generation 13 | Revalues: 1714 | GridSize: 10
Generation 14 | Revalues: 1841 | GridSize: 11
Generation 15 | Revalues: 1963 | GridSize: 11
Generation 16 | Revalues: 2085 | GridSize: 12
Generation 17 | Revalues: 2212 | GridSize: 11
Generation 18 | Revalues: 2339 | GridSize: 11
Generation 19 | Revalues: 2472 | GridSize: 5
Generation 20 | Revalues: 2587 | GridSize: 5
Generation 21 | Revalues: 2702 | GridSize: 5
Generation 22 | Revalues: 2823 | GridSize: 5
Generation 23 | Revalues: 2947 | GridSize: 5
Generation 24 | Revalues: 3076 | GridSize: 6
Generation 25 | Revalues: 3208 | GridSize: 6
Generation 26 | Revalues: 3336 | GridSize: 7
Generation 27 | Revalues: 3459 | GridSize: 7
Generation 28 | Revalues: 3589 | GridSize: 8
Generation 29 | Revalues: 3715 | GridSize: 8
Generation 30 | Revalues: 3836 | GridSize: 8
Generation 31 | Revalues: 3965 | GridSize: 8
Generation 32 | Revalues: 4093 | GridSize: 8
Generation 33 | Revalues: 4218 | GridSize: 8
Generation 34 | Revalues: 4340 | GridSize: 8
Generation 35 | Revalues: 4462 | GridSize: 8
Generation 36 | Revalues: 4589 | GridSize: 8
Generation 37 | Revalues: 4716 | GridSize: 10
Generation 38 | Revalues: 4838 | GridSize: 10
Generation 39 | Revalues: 4965 | GridSize: 10
Generation 40 | Revalues: 5086 | GridSize: 10
Generation 41 | Revalues: 5209 | GridSize: 10
Generation 42 | Revalues: 5333 | GridSize: 10
Generation 43 | Revalues: 5462 | GridSize: 10
Generation 44 | Revalues: 5591 | GridSize: 10
Generation 45 | Revalues: 5714 | GridSize: 10
Generation 46 | Revalues: 5840 | GridSize: 10
Generation 47 | Revalues: 5966 | GridSize: 10
Generation 48 | Revalues: 6090 | GridSize: 10
Generation 49 | Revalues: 6218 | GridSize: 10
Generation 50 | Revalues: 6336 | GridSize: 10
Generation 51 | Revalues: 6461 | GridSize: 9
Generation 52 | Revalues: 6586 | GridSize: 9
Generation 53 | Revalues: 6716 | GridSize: 9
Generation 54 | Revalues: 6846 | GridSize: 9
Generation 55 | Revalues: 6970 | GridSize: 9
Generation 56 | Revalues: 7094 | GridSize: 9
Generation 57 | Revalues: 7220 | GridSize: 9
Generation 58 | Revalues: 7346 | GridSize: 9
Generation 59 | Revalues: 7472 | GridSize: 9
Generation 60 | Revalues: 7600 | GridSize: 9
Generation 61 | Revalues: 7728 | GridSize: 9
Generation 62 | Revalues: 7850 | GridSize: 9
Generation 63 | Revalues: 7969 | GridSize: 9
Generation 64 | Revalues: 8089 | GridSize: 9
Generation 65 | Revalues: 8209 | GridSize: 9
Generation 66 | Revalues: 8333 | GridSize: 9
Generation 67 | Revalues: 8457 | GridSize: 9
Generation 68 | Revalues: 8583 | GridSize: 9
Generation 69 | Revalues: 8709 | GridSize: 9
Generation 70 | Revalues: 8830 | GridSize: 9
Generation 71 | Revalues: 8951 | GridSize: 9
Generation 72 | Revalues: 9078 | GridSize: 9
Generation 73 | Revalues: 9205 | GridSize: 9
Generation 74 | Revalues: 9330 | GridSize: 9
Generation 75 | Revalues: 9455 | GridSize: 8
Generation 76 | Revalues: 9580 | GridSize: 8
Generation 77 | Revalues: 9705 | GridSize: 8
Generation 78 | Revalues: 9823 | GridSize: 8
Generation 79 | Revalues: 9941 | GridSize: 8
Generation 80 | Revalues: 10069 | GridSize: 8
Generation 81 | Revalues: 10197 | GridSize: 8
Generation 82 | Revalues: 10320 | GridSize: 8
Generation 83 | Revalues: 10443 | GridSize: 8
Generation 84 | Revalues: 10574 | GridSize: 8
Generation 85 | Revalues: 10705 | GridSize: 8
Generation 86 | Revalues: 10826 | GridSize: 8
Generation 87 | Revalues: 10947 | GridSize: 8
Generation 88 | Revalues: 11068 | GridSize: 8
Generation 89 | Revalues: 11189 | GridSize: 8
Generation 90 | Revalues: 11321 | GridSize: 8
Generation 91 | Revalues: 11450 | GridSize: 8
Generation 92 | Revalues: 11573 | GridSize: 8
Generation 93 | Revalues: 11697 | GridSize: 8
Generation 94 | Revalues: 11822 | GridSize: 8
Generation 95 | Revalues: 11939 | GridSize: 8
Generation 96 | Revalues: 12056 | GridSize: 9
Generation 97 | Revalues: 12185 | GridSize: 9
Generation 98 | Revalues: 12314 | GridSize: 9
Generation 99 | Revalues: 12442 | GridSize: 9
Generation 100 | Revalues: 12570 | GridSize: 10
Generation 101 | Revalues: 12693 | GridSize: 11
Generation 102 | Revalues: 12816 | GridSize: 12
Generation 103 | Revalues: 12939 | GridSize: 12
Generation 104 | Revalues: 13059 | GridSize: 12
Generation 105 | Revalues: 13184 | GridSize: 12
Generation 106 | Revalues: 13306 | GridSize: 12
Generation 107 | Revalues: 13435 | GridSize: 12
Generation 108 | Revalues: 13561 | GridSize: 12
Generation 109 | Revalues: 13684 | GridSize: 12
Generation 110 | Revalues: 13809 | GridSize: 12
Generation 111 | Revalues: 13937 | GridSize: 12
Generation 112 | Revalues: 14060 | GridSize: 12
Generation 113 | Revalues: 14187 | GridSize: 12
Generation 114 | Revalues: 14309 | GridSize: 12
Generation 115 | Revalues: 14433 | GridSize: 12
Generation 116 | Revalues: 14556 | GridSize: 12
Generation 117 | Revalues: 14681 | GridSize: 12
Generation 118 | Revalues: 14809 | GridSize: 12
Generation 119 | Revalues: 14943 | GridSize: 12
Generation 120 | Revalues: 15068 | GridSize: 12
Generation 121 | Revalues: 15196 | GridSize: 12
Generation 122 | Revalues: 15319 | GridSize: 12
Generation 123 | Revalues: 15443 | GridSize: 12
Generation 124 | Revalues: 15577 | GridSize: 12
Generation 125 | Revalues: 15698 | GridSize: 12
Generation 126 | Revalues: 15821 | GridSize: 12
Generation 127 | Revalues: 15947 | GridSize: 12
Generation 128 | Revalues: 16069 | GridSize: 12
Generation 129 | Revalues: 16195 | GridSize: 12
Generation 130 | Revalues: 16317 | GridSize: 12
Generation 131 | Revalues: 16439 | GridSize: 12
Generation 132 | Revalues: 16562 | GridSize: 12
Generation 133 | Revalues: 16685 | GridSize: 12
Generation 134 | Revalues: 16802 | GridSize: 12
Generation 135 | Revalues: 16919 | GridSize: 12
Generation 136 | Revalues: 17046 | GridSize: 12
Generation 137 | Revalues: 17173 | GridSize: 12
Generation 138 | Revalues: 17297 | GridSize: 12
Generation 139 | Revalues: 17421 | GridSize: 12
Generation 140 | Revalues: 17545 | GridSize: 12
Generation 141 | Revalues: 17669 | GridSize: 12
Generation 142 | Revalues: 17793 | GridSize: 12
Generation 143 | Revalues: 17917 | GridSize: 12
Generation 144 | Revalues: 18046 | GridSize: 12
Generation 145 | Revalues: 18175 | GridSize: 12
Generation 146 | Revalues: 18302 | GridSize: 12
Generation 147 | Revalues: 18426 | GridSize: 12
Generation 148 | Revalues: 18546 | GridSize: 12
Generation 149 | Revalues: 18666 | GridSize: 12
Generation 150 | Revalues: 18795 | GridSize: 13
Generation 151 | Revalues: 18919 | GridSize: 13
Generation 152 | Revalues: 19047 | GridSize: 13
Generation 153 | Revalues: 19171 | GridSize: 13
Generation 154 | Revalues: 19289 | GridSize: 13
Generation 155 | Revalues: 19415 | GridSize: 13
Generation 156 | Revalues: 19543 | GridSize: 13
Generation 157 | Revalues: 19675 | GridSize: 13
Generation 158 | Revalues: 19807 | GridSize: 13
Generation 159 | Revalues: 19937 | GridSize: 13
Generation 160 | Revalues: 20067 | GridSize: 13
Generation 161 | Revalues: 20189 | GridSize: 13
Generation 162 | Revalues: 20315 | GridSize: 13
Generation 163 | Revalues: 20442 | GridSize: 13
Generation 164 | Revalues: 20568 | GridSize: 13
Generation 165 | Revalues: 20695 | GridSize: 13
Generation 166 | Revalues: 20816 | GridSize: 13
Generation 167 | Revalues: 20940 | GridSize: 13
Generation 168 | Revalues: 21065 | GridSize: 13
Generation 169 | Revalues: 21189 | GridSize: 13
Generation 170 | Revalues: 21314 | GridSize: 13
Generation 171 | Revalues: 21440 | GridSize: 13
Generation 172 | Revalues: 21569 | GridSize: 13
Generation 173 | Revalues: 21692 | GridSize: 13
Generation 174 | Revalues: 21818 | GridSize: 13
Generation 175 | Revalues: 21935 | GridSize: 13
Generation 176 | Revalues: 22063 | GridSize: 13
Generation 177 | Revalues: 22186 | GridSize: 13
Generation 178 | Revalues: 22313 | GridSize: 13
Generation 179 | Revalues: 22437 | GridSize: 13
Generation 180 | Revalues: 22561 | GridSize: 13
Generation 181 | Revalues: 22686 | GridSize: 13
Generation 182 | Revalues: 22813 | GridSize: 13
Generation 183 | Revalues: 22934 | GridSize: 13
Generation 184 | Revalues: 23063 | GridSize: 13
Generation 185 | Revalues: 23191 | GridSize: 13
Generation 186 | Revalues: 23313 | GridSize: 13
Generation 187 | Revalues: 23437 | GridSize: 13
Generation 188 | Revalues: 23556 | GridSize: 13
Generation 189 | Revalues: 23686 | GridSize: 13
Generation 190 | Revalues: 23811 | GridSize: 13
Generation 191 | Revalues: 23938 | GridSize: 13
Generation 192 | Revalues: 24060 | GridSize: 13
Generation 193 | Revalues: 24195 | GridSize: 13
Generation 194 | Revalues: 24321 | GridSize: 13
Generation 195 | Revalues: 24444 | GridSize: 13
Generation 196 | Revalues: 24570 | GridSize: 13
Generation 197 | Revalues: 24692 | GridSize: 13
Generation 198 | Revalues: 24814 | GridSize: 13
Generation 199 | Revalues: 24942 | GridSize: 13
Generation 200 | Revalues: 25070 | GridSize: 13
Generation 201 | Revalues: 25189 | GridSize: 13
Generation 202 | Revalues: 25308 | GridSize: 13
Generation 203 | Revalues: 25437 | GridSize: 13
Generation 204 | Revalues: 25566 | GridSize: 13
Generation 205 | Revalues: 25685 | GridSize: 13
Generation 206 | Revalues: 25804 | GridSize: 13
Generation 207 | Revalues: 25924 | GridSize: 13
Generation 208 | Revalues: 26049 | GridSize: 13
Generation 209 | Revalues: 26174 | GridSize: 13
Generation 210 | Revalues: 26296 | GridSize: 13
Generation 211 | Revalues: 26422 | GridSize: 13
Generation 212 | Revalues: 26543 | GridSize: 13
Generation 213 | Revalues: 26667 | GridSize: 13
Generation 214 | Revalues: 26791 | GridSize: 13
Generation 215 | Revalues: 26912 | GridSize: 13
Generation 216 | Revalues: 27039 | GridSize: 13
Generation 217 | Revalues: 27163 | GridSize: 13
Generation 218 | Revalues: 27290 | GridSize: 13
Generation 219 | Revalues: 27413 | GridSize: 13
Generation 220 | Revalues: 27530 | GridSize: 13
Generation 221 | Revalues: 27654 | GridSize: 13
Generation 222 | Revalues: 27772 | GridSize: 13
Generation 223 | Revalues: 27900 | GridSize: 13
Generation 224 | Revalues: 28026 | GridSize: 13
Generation 225 | Revalues: 28152 | GridSize: 13
Generation 226 | Revalues: 28280 | GridSize: 13
Generation 227 | Revalues: 28408 | GridSize: 13
Generation 228 | Revalues: 28530 | GridSize: 13
Generation 229 | Revalues: 28652 | GridSize: 13
Generation 230 | Revalues: 28777 | GridSize: 13
Generation 231 | Revalues: 28898 | GridSize: 13
Generation 232 | Revalues: 29015 | GridSize: 13
Generation 233 | Revalues: 29132 | GridSize: 13
Generation 234 | Revalues: 29263 | GridSize: 13
Generation 235 | Revalues: 29397 | GridSize: 13
Generation 236 | Revalues: 29523 | GridSize: 13
Generation 237 | Revalues: 29643 | GridSize: 13
Generation 238 | Revalues: 29763 | GridSize: 13
Generation 239 | Revalues: 29889 | GridSize: 13
Generation 240 | Revalues: 30015 | GridSize: 13
Generation 241 | Revalues: 30139 | GridSize: 13
Generation 242 | Revalues: 30263 | GridSize: 13
Generation 243 | Revalues: 30382 | GridSize: 13
Generation 244 | Revalues: 30510 | GridSize: 13
Generation 245 | Revalues: 30635 | GridSize: 13
Generation 246 | Revalues: 30762 | GridSize: 13
Generation 247 | Revalues: 30887 | GridSize: 13
Generation 248 | Revalues: 31010 | GridSize: 13
Generation 249 | Revalues: 31136 | GridSize: 13
Generation 250 | Revalues: 31264 | GridSize: 13
Generation 251 | Revalues: 31384 | GridSize: 13
Generation 252 | Revalues: 31508 | GridSize: 13
Generation 253 | Revalues: 31634 | GridSize: 13
Generation 254 | Revalues: 31760 | GridSize: 13
Generation 255 | Revalues: 31888 | GridSize: 13
Generation 256 | Revalues: 32016 | GridSize: 13
Generation 257 | Revalues: 32133 | GridSize: 14
Generation 258 | Revalues: 32250 | GridSize: 14
Generation 259 | Revalues: 32367 | GridSize: 14
Generation 260 | Revalues: 32488 | GridSize: 14
Generation 261 | Revalues: 32607 | GridSize: 14
Generation 262 | Revalues: 32731 | GridSize: 14
Generation 263 | Revalues: 32859 | GridSize: 14
Generation 264 | Revalues: 32988 | GridSize: 14
Generation 265 | Revalues: 33111 | GridSize: 14
Generation 266 | Revalues: 33236 | GridSize: 14
Generation 267 | Revalues: 33362 | GridSize: 14
Generation 268 | Revalues: 33482 | GridSize: 14
Generation 269 | Revalues: 33606 | GridSize: 14
Generation 270 | Revalues: 33729 | GridSize: 14
Generation 271 | Revalues: 33854 | GridSize: 14
Generation 272 | Revalues: 33982 | GridSize: 14
Generation 273 | Revalues: 34107 | GridSize: 14
Generation 274 | Revalues: 34233 | GridSize: 14
Generation 275 | Revalues: 34361 | GridSize: 14
Generation 276 | Revalues: 34484 | GridSize: 14
Generation 277 | Revalues: 34608 | GridSize: 14
Generation 278 | Revalues: 34730 | GridSize: 14
Generation 279 | Revalues: 34858 | GridSize: 14
Generation 280 | Revalues: 34984 | GridSize: 14
Generation 281 | Revalues: 35111 | GridSize: 14
Generation 282 | Revalues: 35234 | GridSize: 14
Generation 283 | Revalues: 35360 | GridSize: 14
Generation 284 | Revalues: 35487 | GridSize: 14
Generation 285 | Revalues: 35614 | GridSize: 14
Generation 286 | Revalues: 35742 | GridSize: 14
Generation 287 | Revalues: 35865 | GridSize: 14
Generation 288 | Revalues: 35987 | GridSize: 14
Generation 289 | Revalues: 36113 | GridSize: 14
Generation 290 | Revalues: 36235 | GridSize: 14
Generation 291 | Revalues: 36361 | GridSize: 14
Generation 292 | Revalues: 36489 | GridSize: 14
Generation 293 | Revalues: 36615 | GridSize: 14
Generation 294 | Revalues: 36734 | GridSize: 14
Generation 295 | Revalues: 36858 | GridSize: 14
Generation 296 | Revalues: 36984 | GridSize: 14
Generation 297 | Revalues: 37109 | GridSize: 14
Generation 298 | Revalues: 37234 | GridSize: 14
Generation 299 | Revalues: 37368 | GridSize: 14
Generation 300 | Revalues: 37502 | GridSize: 14
Generation 301 | Revalues: 37628 | GridSize: 14
Generation 302 | Revalues: 37750 | GridSize: 14
Generation 303 | Revalues: 37879 | GridSize: 14
Generation 304 | Revalues: 38009 | GridSize: 14
Generation 305 | Revalues: 38132 | GridSize: 14
Generation 306 | Revalues: 38256 | GridSize: 14
Generation 307 | Revalues: 38379 | GridSize: 14
Generation 308 | Revalues: 38501 | GridSize: 14
Generation 309 | Revalues: 38623 | GridSize: 14
Generation 310 | Revalues: 38752 | GridSize: 14
Generation 311 | Revalues: 38881 | GridSize: 14
Generation 312 | Revalues: 39009 | GridSize: 14
Generation 313 | Revalues: 39137 | GridSize: 14
Generation 314 | Revalues: 39258 | GridSize: 14
Generation 315 | Revalues: 39381 | GridSize: 14
Generation 316 | Revalues: 39509 | GridSize: 14
Generation 317 | Revalues: 39628 | GridSize: 10
Generation 318 | Revalues: 39753 | GridSize: 10
Generation 319 | Revalues: 39873 | GridSize: 10
Generation 320 | Revalues: 40001 | GridSize: 10
Generation 321 | Revalues: 40126 | GridSize: 10
Generation 322 | Revalues: 40250 | GridSize: 10
Generation 323 | Revalues: 40377 | GridSize: 10
Generation 324 | Revalues: 40499 | GridSize: 10
Generation 325 | Revalues: 40620 | GridSize: 10
Generation 326 | Revalues: 40746 | GridSize: 10
Generation 327 | Revalues: 40872 | GridSize: 10
Generation 328 | Revalues: 40992 | GridSize: 10
Generation 329 | Revalues: 41108 | GridSize: 10
Generation 330 | Revalues: 41231 | GridSize: 10
Generation 331 | Revalues: 41357 | GridSize: 10
Generation 332 | Revalues: 41479 | GridSize: 10
Generation 333 | Revalues: 41603 | GridSize: 10
Generation 334 | Revalues: 41730 | GridSize: 10
Generation 335 | Revalues: 41856 | GridSize: 10
Generation 336 | Revalues: 41982 | GridSize: 11
Generation 337 | Revalues: 42104 | GridSize: 11
Generation 338 | Revalues: 42228 | GridSize: 11
Generation 339 | Revalues: 42354 | GridSize: 11
Generation 340 | Revalues: 42478 | GridSize: 11
Generation 341 | Revalues: 42602 | GridSize: 12
Generation 342 | Revalues: 42726 | GridSize: 12
Generation 343 | Revalues: 42848 | GridSize: 12
Generation 344 | Revalues: 42970 | GridSize: 12
Generation 345 | Revalues: 43095 | GridSize: 12
Generation 346 | Revalues: 43216 | GridSize: 12
Generation 347 | Revalues: 43335 | GridSize: 12
Generation 348 | Revalues: 43464 | GridSize: 12
Generation 349 | Revalues: 43592 | GridSize: 12
Generation 350 | Revalues: 43722 | GridSize: 12
Generation 351 | Revalues: 43848 | GridSize: 12
Generation 352 | Revalues: 43971 | GridSize: 12
Generation 353 | Revalues: 44096 | GridSize: 12
Generation 354 | Revalues: 44227 | GridSize: 13
Generation 355 | Revalues: 44353 | GridSize: 14
Generation 356 | Revalues: 44474 | GridSize: 14
Generation 357 | Revalues: 44593 | GridSize: 14
Generation 358 | Revalues: 44719 | GridSize: 14
Generation 359 | Revalues: 44845 | GridSize: 14
Generation 360 | Revalues: 44969 | GridSize: 14
Generation 361 | Revalues: 45093 | GridSize: 14
Generation 362 | Revalues: 45217 | GridSize: 14
Generation 363 | Revalues: 45349 | GridSize: 14
Generation 364 | Revalues: 45477 | GridSize: 14
Generation 365 | Revalues: 45608 | GridSize: 14
Generation 366 | Revalues: 45733 | GridSize: 14
Generation 367 | Revalues: 45859 | GridSize: 14
Generation 368 | Revalues: 45986 | GridSize: 14
Generation 369 | Revalues: 46110 | GridSize: 14
Generation 370 | Revalues: 46238 | GridSize: 14
Generation 371 | Revalues: 46365 | GridSize: 14
Generation 372 | Revalues: 46497 | GridSize: 14
Generation 373 | Revalues: 46619 | GridSize: 14
Generation 374 | Revalues: 46741 | GridSize: 14
Generation 375 | Revalues: 46861 | GridSize: 14
Generation 376 | Revalues: 46981 | GridSize: 14
Generation 377 | Revalues: 47102 | GridSize: 14
Generation 378 | Revalues: 47226 | GridSize: 14
Generation 379 | Revalues: 47345 | GridSize: 14
Generation 380 | Revalues: 47476 | GridSize: 14
Generation 381 | Revalues: 47611 | GridSize: 14
Generation 382 | Revalues: 47738 | GridSize: 14
Generation 383 | Revalues: 47864 | GridSize: 14
Generation 384 | Revalues: 47984 | GridSize: 14
Generation 385 | Revalues: 48112 | GridSize: 14
Generation 386 | Revalues: 48238 | GridSize: 14
Generation 387 | Revalues: 48366 | GridSize: 14
Generation 388 | Revalues: 48488 | GridSize: 14
Generation 389 | Revalues: 48619 | GridSize: 14
Generation 390 | Revalues: 48744 | GridSize: 14
Generation 391 | Revalues: 48869 | GridSize: 14
Generation 392 | Revalues: 48993 | GridSize: 14
Generation 393 | Revalues: 49125 | GridSize: 14
Generation 394 | Revalues: 49249 | GridSize: 14
Generation 395 | Revalues: 49372 | GridSize: 14
Generation 396 | Revalues: 49503 | GridSize: 14
Generation 397 | Revalues: 49632 | GridSize: 14
Generation 398 | Revalues: 49760 | GridSize: 14
Generation 399 | Revalues: 49889 | GridSize: 14
Generation 400 | Revalues: 50014 | GridSize: 14
Generation 401 | Revalues: 50139 | GridSize: 14
Generation 402 | Revalues: 50262 | GridSize: 14
Generation 403 | Revalues: 50385 | GridSize: 10
Generation 404 | Revalues: 50515 | GridSize: 10
Generation 405 | Revalues: 50645 | GridSize: 10
Generation 406 | Revalues: 50770 | GridSize: 10
Generation 407 | Revalues: 50891 | GridSize: 10
Generation 408 | Revalues: 51018 | GridSize: 10
Generation 409 | Revalues: 51149 | GridSize: 9
