Generation 0 | Revalues: 100 | GridSize: 8
Generation 1 | Revalues: 228 | GridSize: 6
Generation 2 | Revalues: 353 | GridSize: 5
Generation 3 | Revalues: 483 | GridSize: 5
Generation 4 | Revalues: 602 | GridSize: 7
Generation 5 | Revalues: 725 | GridSize: 7
Generation 6 | Revalues: 853 | GridSize: 8
Generation 7 | Revalues: 978 | GridSize: 9
Generation 8 | Revalues: 1105 | GridSize: 9
Generation 9 | Revalues: 1232 | GridSize: 10
Generation 10 | Revalues: 1357 | GridSize: 10
Generation 11 | Revalues: 1474 | GridSize: 11
Generation 12 | Revalues: 1594 | GridSize: 11
Generation 13 | Revalues: 1720 | GridSize: 11
Generation 14 | Revalues: 1843 | GridSize: 11
Generation 15 | Revalues: 1965 | GridSize: 12
Generation 16 | Revalues: 2088 | GridSize: 12
Generation 17 | Revalues: 2220 | GridSize: 12
Generation 18 | Revalues: 2347 | GridSize: 11
Generation 19 | Revalues: 2474 | GridSize: 11
Generation 20 | Revalues: 2596 | GridSize: 10
Generation 21 | Revalues: 2722 | GridSize: 10
Generation 22 | Revalues: 2848 | GridSize: 12
Generation 23 | Revalues: 2975 | GridSize: 13
Generation 24 | Revalues: 3097 | GridSize: 13
Generation 25 | Revalues: 3220 | GridSize: 11
Generation 26 | Revalues: 3354 | GridSize: 11
Generation 27 | Revalues: 3485 | GridSize: 12
Generation 28 | Revalues: 3605 | GridSize: 13
Generation 29 | Revalues: 3726 | GridSize: 13
Generation 30 | Revalues: 3852 | GridSize: 13
Generation 31 | Revalues: 3973 | GridSize: 13
Generation 32 | Revalues: 4100 | GridSize: 15
Generation 33 | Revalues: 4226 | GridSize: 15
Generation 34 | Revalues: 4354 | GridSize: 15
Generation 35 | Revalues: 4480 | GridSize: 15
Generation 36 | Revalues: 4609 | GridSize: 15
Generation 37 | Revalues: 4732 | GridSize: 15
Generation 38 | Revalues: 4857 | GridSize: 15
Generation 39 | Revalues: 4980 | GridSize: 15
Generation 40 | Revalues: 5102 | GridSize: 15
Generation 41 | Revalues: 5230 | GridSize: 14
Generation 42 | Revalues: 5363 | GridSize: 14
Generation 43 | Revalues: 5494 | GridSize: 14
Generation 44 | Revalues: 5625 | GridSize: 14
Generation 45 | Revalues: 5750 | GridSize: 14
Generation 46 | Revalues: 5878 | GridSize: 14
Generation 47 | Revalues: 6006 | GridSize: 14
Generation 48 | Revalues: 6137 | GridSize: 14
Generation 49 | Revalues: 6264 | GridSize: 14
Generation 50 | Revalues: 6392 | GridSize: 14
Generation 51 | Revalues: 6511 | GridSize: 14
Generation 52 | Revalues: 6637 | GridSize: 14
Generation 53 | Revalues: 6765 | GridSize: 14
Generation 54 | Revalues: 6896 | GridSize: 14
Generation 55 | Revalues: 7023 | GridSize: 14
Generation 56 | Revalues: 7142 | GridSize: 14
Generation 57 | Revalues: 7267 | GridSize: 14
Generation 58 | Revalues: 7395 | GridSize: 14
Generation 59 | Revalues: 7519 | GridSize: 14
Generation 60 | Revalues: 7652 | GridSize: 14
Generation 61 | Revalues: 7781 | GridSize: 15
Generation 62 | Revalues: 7903 | GridSize: 15
Generation 63 | Revalues: 8026 | GridSize: 15
Generation 64 | Revalues: 8154 | GridSize: 15
Generation 65 | Revalues: 8279 | GridSize: 15
Generation 66 | Revalues: 8401 | GridSize: 15
Generation 67 | Revalues: 8527 | GridSize: 15
Generation 68 | Revalues: 8653 | GridSize: 15
Generation 69 | Revalues: 8779 | GridSize: 12
Generation 70 | Revalues: 8904 | GridSize: 12
Generation 71 | Revalues: 9030 | GridSize: 12
Generation 72 | Revalues: 9156 | GridSize: 13
Generation 73 | Revalues: 9282 | GridSize: 12
Generation 74 | Revalues: 9408 | GridSize: 12
Generation 75 | Revalues: 9533 | GridSize: 12
Generation 76 | Revalues: 9657 | GridSize: 12
Generation 77 | Revalues: 9782 | GridSize: 13
Generation 78 | Revalues: 9908 | GridSize: 13
Generation 79 | Revalues: 10037 | GridSize: 14
Generation 80 | Revalues: 10159 | GridSize: 14
Generation 81 | Revalues: 10287 | GridSize: 14
Generation 82 | Revalues: 10411 | GridSize: 14
Generation 83 | Revalues: 10535 | GridSize: 14
Generation 84 | Revalues: 10663 | GridSize: 14
