Generation 0 | Revalues: 100 | GridSize: 5
Generation 1 | Revalues: 230 | GridSize: 7
Generation 2 | Revalues: 360 | GridSize: 9
Generation 3 | Revalues: 489 | GridSize: 10
Generation 4 | Revalues: 618 | GridSize: 10
Generation 5 | Revalues: 745 | GridSize: 11
Generation 6 | Revalues: 873 | GridSize: 12
Generation 7 | Revalues: 1001 | GridSize: 12
Generation 8 | Revalues: 1127 | GridSize: 12
Generation 9 | Revalues: 1253 | GridSize: 13
Generation 10 | Revalues: 1376 | GridSize: 13
Generation 11 | Revalues: 1499 | GridSize: 13
Generation 12 | Revalues: 1616 | GridSize: 14
Generation 13 | Revalues: 1744 | GridSize: 14
Generation 14 | Revalues: 1872 | GridSize: 15
Generation 15 | Revalues: 1994 | GridSize: 10
Generation 16 | Revalues: 2116 | GridSize: 10
Generation 17 | Revalues: 2238 | GridSize: 10
Generation 18 | Revalues: 2361 | GridSize: 9
Generation 19 | Revalues: 2484 | GridSize: 9
Generation 20 | Revalues: 2610 | GridSize: 9
Generation 21 | Revalues: 2736 | GridSize: 10
Generation 22 | Revalues: 2863 | GridSize: 10
Generation 23 | Revalues: 2990 | GridSize: 10
Generation 24 | Revalues: 3117 | GridSize: 10
Generation 25 | Revalues: 3245 | GridSize: 10
Generation 26 | Revalues: 3373 | GridSize: 10
Generation 27 | Revalues: 3501 | GridSize: 10
Generation 28 | Revalues: 3629 | GridSize: 10
Generation 29 | Revalues: 3752 | GridSize: 11
Generation 30 | Revalues: 3875 | GridSize: 11
Generation 31 | Revalues: 3998 | GridSize: 11
Generation 32 | Revalues: 4118 | GridSize: 11
Generation 33 | Revalues: 4238 | GridSize: 10
Generation 34 | Revalues: 4370 | GridSize: 10
Generation 35 | Revalues: 4502 | GridSize: 10
Generation 36 | Revalues: 4634 | GridSize: 10
Generation 37 | Revalues: 4760 | GridSize: 10
Generation 38 | Revalues: 4886 | GridSize: 10
Generation 39 | Revalues: 5013 | GridSize: 10
Generation 40 | Revalues: 5140 | GridSize: 10
Generation 41 | Revalues: 5264 | GridSize: 10
Generation 42 | Revalues: 5387 | GridSize: 10
Generation 43 | Revalues: 5510 | GridSize: 10
Generation 44 | Revalues: 5633 | GridSize: 10
Generation 45 | Revalues: 5757 | GridSize: 10
Generation 46 | Revalues: 5881 | GridSize: 10
Generation 47 | Revalues: 6005 | GridSize: 10
Generation 48 | Revalues: 6129 | GridSize: 10
Generation 49 | Revalues: 6257 | GridSize: 10
Generation 50 | Revalues: 6385 | GridSize: 10
Generation 51 | Revalues: 6508 | GridSize: 10
Generation 52 | Revalues: 6635 | GridSize: 10
Generation 53 | Revalues: 6762 | GridSize: 10
Generation 54 | Revalues: 6889 | GridSize: 10
Generation 55 | Revalues: 7018 | GridSize: 10
Generation 56 | Revalues: 7147 | GridSize: 11
Generation 57 | Revalues: 7270 | GridSize: 11
Generation 58 | Revalues: 7393 | GridSize: 11
Generation 59 | Revalues: 7514 | GridSize: 11
Generation 60 | Revalues: 7635 | GridSize: 11
Generation 61 | Revalues: 7759 | GridSize: 11
Generation 62 | Revalues: 7885 | GridSize: 11
Generation 63 | Revalues: 8011 | GridSize: 11
Generation 64 | Revalues: 8136 | GridSize: 11
Generation 65 | Revalues: 8261 | GridSize: 11
Generation 66 | Revalues: 8392 | GridSize: 11
Generation 67 | Revalues: 8523 | GridSize: 11
Generation 68 | Revalues: 8646 | GridSize: 11
Generation 69 | Revalues: 8770 | GridSize: 11
Generation 70 | Revalues: 8894 | GridSize: 12
Generation 71 | Revalues: 9020 | GridSize: 12
Generation 72 | Revalues: 9146 | GridSize: 12
Generation 73 | Revalues: 9275 | GridSize: 12
Generation 74 | Revalues: 9404 | GridSize: 12
Generation 75 | Revalues: 9529 | GridSize: 12
Generation 76 | Revalues: 9654 | GridSize: 13
Generation 77 | Revalues: 9777 | GridSize: 13
Generation 78 | Revalues: 9900 | GridSize: 13
Generation 79 | Revalues: 10033 | GridSize: 13
Generation 80 | Revalues: 10166 | GridSize: 13
Generation 81 | Revalues: 10300 | GridSize: 13
Generation 82 | Revalues: 10431 | GridSize: 13
Generation 83 | Revalues: 10560 | GridSize: 13
Generation 84 | Revalues: 10689 | GridSize: 13
Generation 85 | Revalues: 10817 | GridSize: 13
Generation 86 | Revalues: 10937 | GridSize: 13
Generation 87 | Revalues: 11057 | GridSize: 13
Generation 88 | Revalues: 11186 | GridSize: 13
Generation 89 | Revalues: 11310 | GridSize: 13
Generation 90 | Revalues: 11434 | GridSize: 13
Generation 91 | Revalues: 11560 | GridSize: 13
Generation 92 | Revalues: 11686 | GridSize: 13
Generation 93 | Revalues: 11811 | GridSize: 13
Generation 94 | Revalues: 11936 | GridSize: 13
Generation 95 | Revalues: 12066 | GridSize: 14
Generation 96 | Revalues: 12196 | GridSize: 14
Generation 97 | Revalues: 12317 | GridSize: 15
Generation 98 | Revalues: 12438 | GridSize: 15
Generation 99 | Revalues: 12569 | GridSize: 15
Generation 100 | Revalues: 12700 | GridSize: 15
Generation 101 | Revalues: 12829 | GridSize: 15
Generation 102 | Revalues: 12959 | GridSize: 15
Generation 103 | Revalues: 13089 | GridSize: 15
Generation 104 | Revalues: 13208 | GridSize: 15
Generation 105 | Revalues: 13338 | GridSize: 15
Generation 106 | Revalues: 13468 | GridSize: 16
Generation 107 | Revalues: 13590 | GridSize: 16
Generation 108 | Revalues: 13712 | GridSize: 16
Generation 109 | Revalues: 13835 | GridSize: 16
Generation 110 | Revalues: 13958 | GridSize: 16
Generation 111 | Revalues: 14085 | GridSize: 16
Generation 112 | Revalues: 14207 | GridSize: 16
Generation 113 | Revalues: 14329 | GridSize: 16
Generation 114 | Revalues: 14451 | GridSize: 16
Generation 115 | Revalues: 14573 | GridSize: 16
Generation 116 | Revalues: 14700 | GridSize: 16
Generation 117 | Revalues: 14827 | GridSize: 16
Generation 118 | Revalues: 14951 | GridSize: 16
Generation 119 | Revalues: 15071 | GridSize: 16
Generation 120 | Revalues: 15191 | GridSize: 16
Generation 121 | Revalues: 15310 | GridSize: 16
Generation 122 | Revalues: 15429 | GridSize: 16
Generation 123 | Revalues: 15553 | GridSize: 16
Generation 124 | Revalues: 15677 | GridSize: 16
Generation 125 | Revalues: 15803 | GridSize: 16
Generation 126 | Revalues: 15929 | GridSize: 16
Generation 127 | Revalues: 16050 | GridSize: 16
Generation 128 | Revalues: 16171 | GridSize: 16
Generation 129 | Revalues: 16294 | GridSize: 16
Generation 130 | Revalues: 16417 | GridSize: 17
Generation 131 | Revalues: 16546 | GridSize: 17
Generation 132 | Revalues: 16672 | GridSize: 17
Generation 133 | Revalues: 16798 | GridSize: 17
Generation 134 | Revalues: 16925 | GridSize: 17
Generation 135 | Revalues: 17052 | GridSize: 17
Generation 136 | Revalues: 17180 | GridSize: 17
Generation 137 | Revalues: 17308 | GridSize: 17
Generation 138 | Revalues: 17429 | GridSize: 17
Generation 139 | Revalues: 17556 | GridSize: 17
Generation 140 | Revalues: 17683 | GridSize: 17
Generation 141 | Revalues: 17816 | GridSize: 17
Generation 142 | Revalues: 17949 | GridSize: 17
Generation 143 | Revalues: 18073 | GridSize: 17
Generation 144 | Revalues: 18197 | GridSize: 17
Generation 145 | Revalues: 18325 | GridSize: 17
Generation 146 | Revalues: 18448 | GridSize: 17
Generation 147 | Revalues: 18571 | GridSize: 18
Generation 148 | Revalues: 18693 | GridSize: 18
Generation 149 | Revalues: 18815 | GridSize: 18
Generation 150 | Revalues: 18941 | GridSize: 18
