Generation 0 | Revalues: 100 | GridSize: 4
Generation 1 | Revalues: 219 | GridSize: 6
Generation 2 | Revalues: 346 | GridSize: 8
Generation 3 | Revalues: 471 | GridSize: 9
Generation 4 | Revalues: 600 | GridSize: 10
Generation 5 | Revalues: 722 | GridSize: 10
Generation 6 | Revalues: 847 | GridSize: 7
Generation 7 | Revalues: 970 | GridSize: 7
Generation 8 | Revalues: 1094 | GridSize: 8
Generation 9 | Revalues: 1221 | GridSize: 9
Generation 10 | Revalues: 1341 | GridSize: 8
Generation 11 | Revalues: 1467 | GridSize: 8
Generation 12 | Revalues: 1587 | GridSize: 8
Generation 13 | Revalues: 1714 | GridSize: 7
Generation 14 | Revalues: 1839 | GridSize: 7
Generation 15 | Revalues: 1970 | GridSize: 7
Generation 16 | Revalues: 2096 | GridSize: 7
Generation 17 | Revalues: 2227 | GridSize: 7
Generation 18 | Revalues: 2350 | GridSize: 8
Generation 19 | Revalues: 2466 | GridSize: 8
Generation 20 | Revalues: 2591 | GridSize: 8
Generation 21 | Revalues: 2714 | GridSize: 8
Generation 22 | Revalues: 2840 | GridSize: 8
Generation 23 | Revalues: 2970 | GridSize: 8
Generation 24 | Revalues: 3096 | GridSize: 8
Generation 25 | Revalues: 3224 | GridSize: 8
Generation 26 | Revalues: 3349 | GridSize: 9
Generation 27 | Revalues: 3476 | GridSize: 9
Generation 28 | Revalues: 3595 | GridSize: 9
Generation 29 | Revalues: 3716 | GridSize: 8
Generation 30 | Revalues: 3841 | GridSize: 8
Generation 31 | Revalues: 3969 | GridSize: 8
Generation 32 | Revalues: 4094 | GridSize: 8
Generation 33 | Revalues: 4222 | GridSize: 8
Generation 34 | Revalues: 4346 | GridSize: 8
Generation 35 | Revalues: 4465 | GridSize: 9
Generation 36 | Revalues: 4593 | GridSize: 9
Generation 37 | Revalues: 4719 | GridSize: 11
Generation 38 | Revalues: 4848 | GridSize: 12
Generation 39 | Revalues: 4978 | GridSize: 12
Generation 40 | Revalues: 5104 | GridSize: 12
Generation 41 | Revalues: 5224 | GridSize: 12
Generation 42 | Revalues: 5345 | GridSize: 13
Generation 43 | Revalues: 5470 | GridSize: 14
Generation 44 | Revalues: 5593 | GridSize: 14
Generation 45 | Revalues: 5719 | GridSize: 14
Generation 46 | Revalues: 5847 | GridSize: 14
Generation 47 | Revalues: 5965 | GridSize: 13
Generation 48 | Revalues: 6088 | GridSize: 13
Generation 49 | Revalues: 6211 | GridSize: 13
Generation 50 | Revalues: 6342 | GridSize: 13
Generation 51 | Revalues: 6466 | GridSize: 12
Generation 52 | Revalues: 6592 | GridSize: 12
Generation 53 | Revalues: 6712 | GridSize: 12
Generation 54 | Revalues: 6838 | GridSize: 12
Generation 55 | Revalues: 6967 | GridSize: 12
Generation 56 | Revalues: 7094 | GridSize: 12
Generation 57 | Revalues: 7227 | GridSize: 12
Generation 58 | Revalues: 7348 | GridSize: 12
Generation 59 | Revalues: 7479 | GridSize: 12
Generation 60 | Revalues: 7606 | GridSize: 12
Generation 61 | Revalues: 7726 | GridSize: 13
Generation 62 | Revalues: 7854 | GridSize: 13
Generation 63 | Revalues: 7978 | GridSize: 13
Generation 64 | Revalues: 8103 | GridSize: 13
Generation 65 | Revalues: 8223 | GridSize: 13
Generation 66 | Revalues: 8346 | GridSize: 13
Generation 67 | Revalues: 8471 | GridSize: 13
Generation 68 | Revalues: 8592 | GridSize: 12
Generation 69 | Revalues: 8717 | GridSize: 12
Generation 70 | Revalues: 8842 | GridSize: 12
Generation 71 | Revalues: 8967 | GridSize: 12
Generation 72 | Revalues: 9087 | GridSize: 12
Generation 73 | Revalues: 9212 | GridSize: 12
Generation 74 | Revalues: 9332 | GridSize: 12
Generation 75 | Revalues: 9454 | GridSize: 12
Generation 76 | Revalues: 9583 | GridSize: 12
Generation 77 | Revalues: 9714 | GridSize: 12
Generation 78 | Revalues: 9841 | GridSize: 12
Generation 79 | Revalues: 9965 | GridSize: 12
Generation 80 | Revalues: 10094 | GridSize: 12
Generation 81 | Revalues: 10217 | GridSize: 12
Generation 82 | Revalues: 10339 | GridSize: 13
Generation 83 | Revalues: 10461 | GridSize: 13
Generation 84 | Revalues: 10584 | GridSize: 13
Generation 85 | Revalues: 10708 | GridSize: 13
Generation 86 | Revalues: 10831 | GridSize: 13
Generation 87 | Revalues: 10961 | GridSize: 13
Generation 88 | Revalues: 11087 | GridSize: 13
Generation 89 | Revalues: 11213 | GridSize: 13
Generation 90 | Revalues: 11337 | GridSize: 13
Generation 91 | Revalues: 11463 | GridSize: 13
Generation 92 | Revalues: 11588 | GridSize: 13
Generation 93 | Revalues: 11714 | GridSize: 13
Generation 94 | Revalues: 11837 | GridSize: 13
Generation 95 | Revalues: 11962 | GridSize: 13
Generation 96 | Revalues: 12085 | GridSize: 13
Generation 97 | Revalues: 12203 | GridSize: 13
Generation 98 | Revalues: 12326 | GridSize: 13
Generation 99 | Revalues: 12455 | GridSize: 13
Generation 100 | Revalues: 12577 | GridSize: 13
Generation 101 | Revalues: 12702 | GridSize: 13
Generation 102 | Revalues: 12820 | GridSize: 14
Generation 103 | Revalues: 12945 | GridSize: 14
Generation 104 | Revalues: 13071 | GridSize: 14
Generation 105 | Revalues: 13197 | GridSize: 14
Generation 106 | Revalues: 13326 | GridSize: 14
Generation 107 | Revalues: 13451 | GridSize: 14
Generation 108 | Revalues: 13575 | GridSize: 14
Generation 109 | Revalues: 13700 | GridSize: 13
Generation 110 | Revalues: 13824 | GridSize: 13
Generation 111 | Revalues: 13944 | GridSize: 13
Generation 112 | Revalues: 14068 | GridSize: 13
Generation 113 | Revalues: 14195 | GridSize: 13
Generation 114 | Revalues: 14319 | GridSize: 13
Generation 115 | Revalues: 14444 | GridSize: 13
Generation 116 | Revalues: 14572 | GridSize: 13
Generation 117 | Revalues: 14697 | GridSize: 13
Generation 118 | Revalues: 14823 | GridSize: 13
Generation 119 | Revalues: 14947 | GridSize: 13
Generation 120 | Revalues: 15069 | GridSize: 13
Generation 121 | Revalues: 15192 | GridSize: 13
Generation 122 | Revalues: 15322 | GridSize: 13
Generation 123 | Revalues: 15442 | GridSize: 13
Generation 124 | Revalues: 15568 | GridSize: 13
Generation 125 | Revalues: 15694 | GridSize: 13
Generation 126 | Revalues: 15823 | GridSize: 13
Generation 127 | Revalues: 15950 | GridSize: 13
Generation 128 | Revalues: 16067 | GridSize: 13
Generation 129 | Revalues: 16191 | GridSize: 13
Generation 130 | Revalues: 16319 | GridSize: 13
Generation 131 | Revalues: 16451 | GridSize: 13
Generation 132 | Revalues: 16573 | GridSize: 14
Generation 133 | Revalues: 16694 | GridSize: 14
Generation 134 | Revalues: 16826 | GridSize: 14
Generation 135 | Revalues: 16955 | GridSize: 14
Generation 136 | Revalues: 17076 | GridSize: 14
Generation 137 | Revalues: 17197 | GridSize: 14
Generation 138 | Revalues: 17328 | GridSize: 14
Generation 139 | Revalues: 17455 | GridSize: 14
Generation 140 | Revalues: 17577 | GridSize: 14
Generation 141 | Revalues: 17690 | GridSize: 14
Generation 142 | Revalues: 17815 | GridSize: 14
Generation 143 | Revalues: 17946 | GridSize: 15
Generation 144 | Revalues: 18059 | GridSize: 15
Generation 145 | Revalues: 18187 | GridSize: 15
Generation 146 | Revalues: 18320 | GridSize: 15
Generation 147 | Revalues: 18446 | GridSize: 15
Generation 148 | Revalues: 18572 | GridSize: 15
Generation 149 | Revalues: 18700 | GridSize: 15
Generation 150 | Revalues: 18827 | GridSize: 15
Generation 151 | Revalues: 18955 | GridSize: 15
Generation 152 | Revalues: 19079 | GridSize: 15
Generation 153 | Revalues: 19204 | GridSize: 15
Generation 154 | Revalues: 19327 | GridSize: 15
Generation 155 | Revalues: 19460 | GridSize: 15
Generation 156 | Revalues: 19582 | GridSize: 14
Generation 157 | Revalues: 19710 | GridSize: 14
Generation 158 | Revalues: 19837 | GridSize: 14
Generation 159 | Revalues: 19964 | GridSize: 14
Generation 160 | Revalues: 20090 | GridSize: 14
Generation 161 | Revalues: 20213 | GridSize: 14
Generation 162 | Revalues: 20338 | GridSize: 14
