Generation 0 | Revalues: 100 | GridSize: 7
Generation 1 | Revalues: 223 | GridSize: 4
Generation 2 | Revalues: 349 | GridSize: 5
Generation 3 | Revalues: 474 | GridSize: 6
Generation 4 | Revalues: 604 | GridSize: 6
Generation 5 | Revalues: 728 | GridSize: 6
Generation 6 | Revalues: 854 | GridSize: 7
Generation 7 | Revalues: 980 | GridSize: 7
Generation 8 | Revalues: 1106 | GridSize: 8
Generation 9 | Revalues: 1224 | GridSize: 10
Generation 10 | Revalues: 1346 | GridSize: 11
Generation 11 | Revalues: 1477 | GridSize: 12
Generation 12 | Revalues: 1603 | GridSize: 12
Generation 13 | Revalues: 1731 | GridSize: 12
Generation 14 | Revalues: 1856 | GridSize: 10
Generation 15 | Revalues: 1983 | GridSize: 10
Generation 16 | Revalues: 2106 | GridSize: 11
Generation 17 | Revalues: 2232 | GridSize: 11
Generation 18 | Revalues: 2356 | GridSize: 12
Generation 19 | Revalues: 2486 | GridSize: 12
Generation 20 | Revalues: 2609 | GridSize: 10
Generation 21 | Revalues: 2733 | GridSize: 10
Generation 22 | Revalues: 2860 | GridSize: 10
Generation 23 | Revalues: 2986 | GridSize: 10
Generation 24 | Revalues: 3110 | GridSize: 10
Generation 25 | Revalues: 3228 | GridSize: 10
Generation 26 | Revalues: 3354 | GridSize: 11
Generation 27 | Revalues: 3482 | GridSize: 11
Generation 28 | Revalues: 3616 | GridSize: 11
Generation 29 | Revalues: 3740 | GridSize: 11
Generation 30 | Revalues: 3865 | GridSize: 11
Generation 31 | Revalues: 3985 | GridSize: 11
Generation 32 | Revalues: 4105 | GridSize: 11
Generation 33 | Revalues: 4232 | GridSize: 11
Generation 34 | Revalues: 4353 | GridSize: 11
Generation 35 | Revalues: 4474 | GridSize: 11
Generation 36 | Revalues: 4597 | GridSize: 12
Generation 37 | Revalues: 4724 | GridSize: 12
Generation 38 | Revalues: 4847 | GridSize: 12
Generation 39 | Revalues: 4968 | GridSize: 12
Generation 40 | Revalues: 5092 | GridSize: 12
Generation 41 | Revalues: 5217 | GridSize: 12
Generation 42 | Revalues: 5339 | GridSize: 12
Generation 43 | Revalues: 5472 | GridSize: 12
Generation 44 | Revalues: 5599 | GridSize: 12
Generation 45 | Revalues: 5732 | GridSize: 12
Generation 46 | Revalues: 5848 | GridSize: 12
Generation 47 | Revalues: 5972 | GridSize: 12
Generation 48 | Revalues: 6093 | GridSize: 12
Generation 49 | Revalues: 6218 | GridSize: 12
Generation 50 | Revalues: 6342 | GridSize: 12
Generation 51 | Revalues: 6465 | GridSize: 12
Generation 52 | Revalues: 6594 | GridSize: 12
Generation 53 | Revalues: 6723 | GridSize: 12
Generation 54 | Revalues: 6853 | GridSize: 12
Generation 55 | Revalues: 6983 | GridSize: 12
Generation 56 | Revalues: 7108 | GridSize: 12
Generation 57 | Revalues: 7234 | GridSize: 12
Generation 58 | Revalues: 7359 | GridSize: 12
Generation 59 | Revalues: 7486 | GridSize: 12
Generation 60 | Revalues: 7612 | GridSize: 12
Generation 61 | Revalues: 7736 | GridSize: 12
Generation 62 | Revalues: 7864 | GridSize: 12
Generation 63 | Revalues: 7989 | GridSize: 12
Generation 64 | Revalues: 8106 | GridSize: 13
Generation 65 | Revalues: 8231 | GridSize: 13
Generation 66 | Revalues: 8360 | GridSize: 13
Generation 67 | Revalues: 8488 | GridSize: 13
Generation 68 | Revalues: 8612 | GridSize: 13
Generation 69 | Revalues: 8738 | GridSize: 13
Generation 70 | Revalues: 8865 | GridSize: 13
Generation 71 | Revalues: 8996 | GridSize: 13
Generation 72 | Revalues: 9121 | GridSize: 13
Generation 73 | Revalues: 9248 | GridSize: 13
Generation 74 | Revalues: 9372 | GridSize: 13
Generation 75 | Revalues: 9500 | GridSize: 13
Generation 76 | Revalues: 9624 | GridSize: 13
Generation 77 | Revalues: 9751 | GridSize: 8
Generation 78 | Revalues: 9876 | GridSize: 8
Generation 79 | Revalues: 9995 | GridSize: 8
Generation 80 | Revalues: 10123 | GridSize: 8
Generation 81 | Revalues: 10251 | GridSize: 8
Generation 82 | Revalues: 10375 | GridSize: 8
Generation 83 | Revalues: 10504 | GridSize: 8
Generation 84 | Revalues: 10623 | GridSize: 8
Generation 85 | Revalues: 10750 | GridSize: 9
Generation 86 | Revalues: 10874 | GridSize: 9
Generation 87 | Revalues: 10997 | GridSize: 9
Generation 88 | Revalues: 11121 | GridSize: 9
Generation 89 | Revalues: 11247 | GridSize: 9
Generation 90 | Revalues: 11366 | GridSize: 9
Generation 91 | Revalues: 11494 | GridSize: 9
Generation 92 | Revalues: 11617 | GridSize: 9
Generation 93 | Revalues: 11738 | GridSize: 9
Generation 94 | Revalues: 11868 | GridSize: 9
Generation 95 | Revalues: 11994 | GridSize: 9
Generation 96 | Revalues: 12117 | GridSize: 9
Generation 97 | Revalues: 12242 | GridSize: 9
Generation 98 | Revalues: 12366 | GridSize: 9
Generation 99 | Revalues: 12496 | GridSize: 9
Generation 100 | Revalues: 12618 | GridSize: 9
Generation 101 | Revalues: 12737 | GridSize: 9
Generation 102 | Revalues: 12866 | GridSize: 9
Generation 103 | Revalues: 12999 | GridSize: 9
Generation 104 | Revalues: 13122 | GridSize: 9
Generation 105 | Revalues: 13251 | GridSize: 9
Generation 106 | Revalues: 13373 | GridSize: 9
Generation 107 | Revalues: 13496 | GridSize: 9
Generation 108 | Revalues: 13617 | GridSize: 9
Generation 109 | Revalues: 13736 | GridSize: 9
Generation 110 | Revalues: 13861 | GridSize: 9
Generation 111 | Revalues: 13990 | GridSize: 9
Generation 112 | Revalues: 14117 | GridSize: 9
Generation 113 | Revalues: 14247 | GridSize: 9
Generation 114 | Revalues: 14377 | GridSize: 9
Generation 115 | Revalues: 14508 | GridSize: 9
Generation 116 | Revalues: 14635 | GridSize: 9
Generation 117 | Revalues: 14763 | GridSize: 9
Generation 118 | Revalues: 14892 | GridSize: 9
Generation 119 | Revalues: 15021 | GridSize: 9
Generation 120 | Revalues: 15145 | GridSize: 9
Generation 121 | Revalues: 15268 | GridSize: 9
Generation 122 | Revalues: 15394 | GridSize: 9
Generation 123 | Revalues: 15520 | GridSize: 9
Generation 124 | Revalues: 15647 | GridSize: 9
Generation 125 | Revalues: 15774 | GridSize: 9
Generation 126 | Revalues: 15887 | GridSize: 9
Generation 127 | Revalues: 16011 | GridSize: 9
Generation 128 | Revalues: 16141 | GridSize: 9
Generation 129 | Revalues: 16261 | GridSize: 9
Generation 130 | Revalues: 16392 | GridSize: 9
Generation 131 | Revalues: 16517 | GridSize: 10
Generation 132 | Revalues: 16643 | GridSize: 11
Generation 133 | Revalues: 16770 | GridSize: 11
Generation 134 | Revalues: 16894 | GridSize: 11
Generation 135 | Revalues: 17020 | GridSize: 11
Generation 136 | Revalues: 17146 | GridSize: 11
Generation 137 | Revalues: 17276 | GridSize: 11
Generation 138 | Revalues: 17404 | GridSize: 11
Generation 139 | Revalues: 17529 | GridSize: 11
Generation 140 | Revalues: 17658 | GridSize: 12
Generation 141 | Revalues: 17784 | GridSize: 12
Generation 142 | Revalues: 17916 | GridSize: 12
Generation 143 | Revalues: 18042 | GridSize: 12
Generation 144 | Revalues: 18167 | GridSize: 13
Generation 145 | Revalues: 18302 | GridSize: 13
Generation 146 | Revalues: 18421 | GridSize: 13
Generation 147 | Revalues: 18542 | GridSize: 13
Generation 148 | Revalues: 18669 | GridSize: 13
Generation 149 | Revalues: 18801 | GridSize: 13
Generation 150 | Revalues: 18931 | GridSize: 13
Generation 151 | Revalues: 19057 | GridSize: 13
Generation 152 | Revalues: 19179 | GridSize: 13
Generation 153 | Revalues: 19308 | GridSize: 13
Generation 154 | Revalues: 19431 | GridSize: 13
Generation 155 | Revalues: 19557 | GridSize: 13
Generation 156 | Revalues: 19690 | GridSize: 13
Generation 157 | Revalues: 19812 | GridSize: 13
Generation 158 | Revalues: 19940 | GridSize: 13
Generation 159 | Revalues: 20062 | GridSize: 13
Generation 160 | Revalues: 20184 | GridSize: 13
Generation 161 | Revalues: 20313 | GridSize: 13
Generation 162 | Revalues: 20450 | GridSize: 13
Generation 163 | Revalues: 20578 | GridSize: 13
Generation 164 | Revalues: 20706 | GridSize: 13
Generation 165 | Revalues: 20830 | GridSize: 13
Generation 166 | Revalues: 20958 | GridSize: 13
Generation 167 | Revalues: 21083 | GridSize: 13
Generation 168 | Revalues: 21205 | GridSize: 13
Generation 169 | Revalues: 21330 | GridSize: 13
Generation 170 | Revalues: 21457 | GridSize: 13
Generation 171 | Revalues: 21582 | GridSize: 13
Generation 172 | Revalues: 21710 | GridSize: 13
Generation 173 | Revalues: 21829 | GridSize: 13
Generation 174 | Revalues: 21954 | GridSize: 13
Generation 175 | Revalues: 22084 | GridSize: 13
Generation 176 | Revalues: 22213 | GridSize: 13
Generation 177 | Revalues: 22336 | GridSize: 13
Generation 178 | Revalues: 22463 | GridSize: 13
Generation 179 | Revalues: 22583 | GridSize: 13
Generation 180 | Revalues: 22706 | GridSize: 13
Generation 181 | Revalues: 22833 | GridSize: 13
Generation 182 | Revalues: 22961 | GridSize: 13
Generation 183 | Revalues: 23086 | GridSize: 13
Generation 184 | Revalues: 23210 | GridSize: 13
Generation 185 | Revalues: 23334 | GridSize: 13
Generation 186 | Revalues: 23455 | GridSize: 14
Generation 187 | Revalues: 23579 | GridSize: 14
Generation 188 | Revalues: 23712 | GridSize: 14
Generation 189 | Revalues: 23834 | GridSize: 14
Generation 190 | Revalues: 23963 | GridSize: 14
Generation 191 | Revalues: 24086 | GridSize: 14
Generation 192 | Revalues: 24212 | GridSize: 14
