Generation 0 | Revalues: 100 | GridSize: 6
Generation 1 | Revalues: 221 | GridSize: 6
Generation 2 | Revalues: 341 | GridSize: 7
Generation 3 | Revalues: 469 | GridSize: 8
Generation 4 | Revalues: 592 | GridSize: 8
Generation 5 | Revalues: 725 | GridSize: 7
Generation 6 | Revalues: 853 | GridSize: 7
Generation 7 | Revalues: 973 | GridSize: 5
Generation 8 | Revalues: 1099 | GridSize: 5
Generation 9 | Revalues: 1222 | GridSize: 5
Generation 10 | Revalues: 1346 | GridSize: 5
Generation 11 | Revalues: 1478 | GridSize: 5
Generation 12 | Revalues: 1601 | GridSize: 6
Generation 13 | Revalues: 1734 | GridSize: 6
Generation 14 | Revalues: 1865 | GridSize: 6
Generation 15 | Revalues: 1986 | GridSize: 6
Generation 16 | Revalues: 2109 | GridSize: 6
Generation 17 | Revalues: 2237 | GridSize: 6
Generation 18 | Revalues: 2362 | GridSize: 6
Generation 19 | Revalues: 2489 | GridSize: 6
Generation 20 | Revalues: 2622 | GridSize: 6
Generation 21 | Revalues: 2745 | GridSize: 6
Generation 22 | Revalues: 2877 | GridSize: 7
Generation 23 | Revalues: 3005 | GridSize: 7
Generation 24 | Revalues: 3135 | GridSize: 7
Generation 25 | Revalues: 3269 | GridSize: 7
Generation 26 | Revalues: 3396 | GridSize: 7
Generation 27 | Revalues: 3527 | GridSize: 7
Generation 28 | Revalues: 3654 | GridSize: 8
Generation 29 | Revalues: 3782 | GridSize: 8
Generation 30 | Revalues: 3910 | GridSize: 8
Generation 31 | Revalues: 4032 | GridSize: 8
Generation 32 | Revalues: 4160 | GridSize: 9
Generation 33 | Revalues: 4290 | GridSize: 10
Generation 34 | Revalues: 4419 | GridSize: 10
Generation 35 | Revalues: 4544 | GridSize: 11
Generation 36 | Revalues: 4665 | GridSize: 9
Generation 37 | Revalues: 4782 | GridSize: 10
Generation 38 | Revalues: 4910 | GridSize: 10
Generation 39 | Revalues: 5036 | GridSize: 10
Generation 40 | Revalues: 5161 | GridSize: 10
Generation 41 | Revalues: 5290 | GridSize: 10
Generation 42 | Revalues: 5416 | GridSize: 10
Generation 43 | Revalues: 5545 | GridSize: 10
Generation 44 | Revalues: 5665 | GridSize: 10
Generation 45 | Revalues: 5798 | GridSize: 10
Generation 46 | Revalues: 5927 | GridSize: 10
Generation 47 | Revalues: 6050 | GridSize: 10
Generation 48 | Revalues: 6178 | GridSize: 10
Generation 49 | Revalues: 6300 | GridSize: 10
Generation 50 | Revalues: 6426 | GridSize: 10
Generation 51 | Revalues: 6551 | GridSize: 10
Generation 52 | Revalues: 6672 | GridSize: 10
Generation 53 | Revalues: 6799 | GridSize: 9
Generation 54 | Revalues: 6926 | GridSize: 9
Generation 55 | Revalues: 7049 | GridSize: 9
Generation 56 | Revalues: 7175 | GridSize: 9
Generation 57 | Revalues: 7301 | GridSize: 9
Generation 58 | Revalues: 7429 | GridSize: 9
Generation 59 | Revalues: 7559 | GridSize: 9
Generation 60 | Revalues: 7690 | GridSize: 9
Generation 61 | Revalues: 7815 | GridSize: 9
Generation 62 | Revalues: 7941 | GridSize: 9
Generation 63 | Revalues: 8069 | GridSize: 9
Generation 64 | Revalues: 8194 | GridSize: 9
Generation 65 | Revalues: 8325 | GridSize: 10
Generation 66 | Revalues: 8456 | GridSize: 10
Generation 67 | Revalues: 8577 | GridSize: 10
Generation 68 | Revalues: 8708 | GridSize: 10
Generation 69 | Revalues: 8832 | GridSize: 10
Generation 70 | Revalues: 8950 | GridSize: 10
Generation 71 | Revalues: 9071 | GridSize: 10
Generation 72 | Revalues: 9197 | GridSize: 10
Generation 73 | Revalues: 9321 | GridSize: 10
Generation 74 | Revalues: 9448 | GridSize: 10
Generation 75 | Revalues: 9573 | GridSize: 10
Generation 76 | Revalues: 9697 | GridSize: 10
Generation 77 | Revalues: 9823 | GridSize: 10
Generation 78 | Revalues: 9943 | GridSize: 10
Generation 79 | Revalues: 10072 | GridSize: 10
Generation 80 | Revalues: 10199 | GridSize: 10
Generation 81 | Revalues: 10334 | GridSize: 11
Generation 82 | Revalues: 10457 | GridSize: 11
Generation 83 | Revalues: 10578 | GridSize: 12
Generation 84 | Revalues: 10705 | GridSize: 12
Generation 85 | Revalues: 10830 | GridSize: 12
Generation 86 | Revalues: 10955 | GridSize: 12
Generation 87 | Revalues: 11074 | GridSize: 12
Generation 88 | Revalues: 11199 | GridSize: 12
Generation 89 | Revalues: 11320 | GridSize: 12
Generation 90 | Revalues: 11448 | GridSize: 12
Generation 91 | Revalues: 11566 | GridSize: 12
Generation 92 | Revalues: 11688 | GridSize: 12
Generation 93 | Revalues: 11819 | GridSize: 12
Generation 94 | Revalues: 11944 | GridSize: 13
Generation 95 | Revalues: 12073 | GridSize: 13
Generation 96 | Revalues: 12194 | GridSize: 13
Generation 97 | Revalues: 12320 | GridSize: 13
Generation 98 | Revalues: 12445 | GridSize: 13
Generation 99 | Revalues: 12572 | GridSize: 13
Generation 100 | Revalues: 12696 | GridSize: 13
Generation 101 | Revalues: 12817 | GridSize: 13
Generation 102 | Revalues: 12943 | GridSize: 13
Generation 103 | Revalues: 13074 | GridSize: 13
Generation 104 | Revalues: 13200 | GridSize: 13
Generation 105 | Revalues: 13327 | GridSize: 13
Generation 106 | Revalues: 13451 | GridSize: 13
Generation 107 | Revalues: 13577 | GridSize: 13
Generation 108 | Revalues: 13704 | GridSize: 13
Generation 109 | Revalues: 13826 | GridSize: 14
Generation 110 | Revalues: 13949 | GridSize: 15
Generation 111 | Revalues: 14072 | GridSize: 15
Generation 112 | Revalues: 14200 | GridSize: 15
Generation 113 | Revalues: 14324 | GridSize: 15
Generation 114 | Revalues: 14451 | GridSize: 15
Generation 115 | Revalues: 14578 | GridSize: 15
Generation 116 | Revalues: 14703 | GridSize: 15
Generation 117 | Revalues: 14826 | GridSize: 16
Generation 118 | Revalues: 14955 | GridSize: 16
Generation 119 | Revalues: 15079 | GridSize: 16
Generation 120 | Revalues: 15208 | GridSize: 16
Generation 121 | Revalues: 15342 | GridSize: 16
Generation 122 | Revalues: 15472 | GridSize: 16
Generation 123 | Revalues: 15594 | GridSize: 16
Generation 124 | Revalues: 15723 | GridSize: 16
Generation 125 | Revalues: 15851 | GridSize: 16
Generation 126 | Revalues: 15981 | GridSize: 16
Generation 127 | Revalues: 16095 | GridSize: 16
Generation 128 | Revalues: 16215 | GridSize: 16
Generation 129 | Revalues: 16333 | GridSize: 16
Generation 130 | Revalues: 16459 | GridSize: 16
Generation 131 | Revalues: 16586 | GridSize: 17
Generation 132 | Revalues: 16712 | GridSize: 17
Generation 133 | Revalues: 16844 | GridSize: 17
Generation 134 | Revalues: 16973 | GridSize: 17
Generation 135 | Revalues: 17096 | GridSize: 17
Generation 136 | Revalues: 17225 | GridSize: 17
Generation 137 | Revalues: 17351 | GridSize: 17
Generation 138 | Revalues: 17471 | GridSize: 17
Generation 139 | Revalues: 17602 | GridSize: 15
Generation 140 | Revalues: 17726 | GridSize: 15
Generation 141 | Revalues: 17859 | GridSize: 15
Generation 142 | Revalues: 17980 | GridSize: 15
Generation 143 | Revalues: 18106 | GridSize: 15
Generation 144 | Revalues: 18227 | GridSize: 15
Generation 145 | Revalues: 18354 | GridSize: 15
Generation 146 | Revalues: 18480 | GridSize: 15
Generation 147 | Revalues: 18611 | GridSize: 15
Generation 148 | Revalues: 18738 | GridSize: 15
Generation 149 | Revalues: 18865 | GridSize: 15
Generation 150 | Revalues: 18996 | GridSize: 15
Generation 151 | Revalues: 19121 | GridSize: 15
Generation 152 | Revalues: 19247 | GridSize: 15
Generation 153 | Revalues: 19376 | GridSize: 15
Generation 154 | Revalues: 19496 | GridSize: 15
Generation 155 | Revalues: 19621 | GridSize: 15
Generation 156 | Revalues: 19742 | GridSize: 15
Generation 157 | Revalues: 19863 | GridSize: 16
Generation 158 | Revalues: 19982 | GridSize: 16
Generation 159 | Revalues: 20110 | GridSize: 16
Generation 160 | Revalues: 20233 | GridSize: 16
Generation 161 | Revalues: 20362 | GridSize: 16
Generation 162 | Revalues: 20491 | GridSize: 16
Generation 163 | Revalues: 20616 | GridSize: 16
Generation 164 | Revalues: 20744 | GridSize: 17
Generation 165 | Revalues: 20875 | GridSize: 18
Generation 166 | Revalues: 20995 | GridSize: 18
Generation 167 | Revalues: 21119 | GridSize: 18
Generation 168 | Revalues: 21246 | GridSize: 18
Generation 169 | Revalues: 21368 | GridSize: 19
Generation 170 | Revalues: 21493 | GridSize: 19
Generation 171 | Revalues: 21622 | GridSize: 19
Generation 172 | Revalues: 21748 | GridSize: 19
Generation 173 | Revalues: 21873 | GridSize: 19
Generation 174 | Revalues: 21998 | GridSize: 19
Generation 175 | Revalues: 22126 | GridSize: 19
Generation 176 | Revalues: 22247 | GridSize: 19
Generation 177 | Revalues: 22368 | GridSize: 20
Generation 178 | Revalues: 22493 | GridSize: 20
Generation 179 | Revalues: 22620 | GridSize: 20
Generation 180 | Revalues: 22748 | GridSize: 20
Generation 181 | Revalues: 22869 | GridSize: 20
Generation 182 | Revalues: 22995 | GridSize: 20
Generation 183 | Revalues: 23116 | GridSize: 20
Generation 184 | Revalues: 23241 | GridSize: 20
Generation 185 | Revalues: 23370 | GridSize: 21
Generation 186 | Revalues: 23499 | GridSize: 21
Generation 187 | Revalues: 23624 | GridSize: 21
Generation 188 | Revalues: 23747 | GridSize: 21
Generation 189 | Revalues: 23874 | GridSize: 21
Generation 190 | Revalues: 24005 | GridSize: 21
Generation 191 | Revalues: 24121 | GridSize: 21
Generation 192 | Revalues: 24244 | GridSize: 21
Generation 193 | Revalues: 24370 | GridSize: 21
Generation 194 | Revalues: 24492 | GridSize: 21
Generation 195 | Revalues: 24617 | GridSize: 21
Generation 196 | Revalues: 24749 | GridSize: 21
Generation 197 | Revalues: 24875 | GridSize: 21
Generation 198 | Revalues: 24996 | GridSize: 21
Generation 199 | Revalues: 25128 | GridSize: 21
Generation 200 | Revalues: 25254 | GridSize: 21
Generation 201 | Revalues: 25381 | GridSize: 21
Generation 202 | Revalues: 25507 | GridSize: 21
Generation 203 | Revalues: 25632 | GridSize: 21
Generation 204 | Revalues: 25753 | GridSize: 21
Generation 205 | Revalues: 25880 | GridSize: 21
Generation 206 | Revalues: 26000 | GridSize: 21
Generation 207 | Revalues: 26120 | GridSize: 21
Generation 208 | Revalues: 26245 | GridSize: 20
Generation 209 | Revalues: 26363 | GridSize: 20
Generation 210 | Revalues: 26485 | GridSize: 20
Generation 211 | Revalues: 26607 | GridSize: 20
Generation 212 | Revalues: 26741 | GridSize: 20
Generation 213 | Revalues: 26869 | GridSize: 20
Generation 214 | Revalues: 26985 | GridSize: 20
Generation 215 | Revalues: 27111 | GridSize: 20
Generation 216 | Revalues: 27235 | GridSize: 20
Generation 217 | Revalues: 27359 | GridSize: 20
Generation 218 | Revalues: 27483 | GridSize: 20
Generation 219 | Revalues: 27608 | GridSize: 20
Generation 220 | Revalues: 27735 | GridSize: 20
Generation 221 | Revalues: 27858 | GridSize: 20
Generation 222 | Revalues: 27980 | GridSize: 20
Generation 223 | Revalues: 28102 | GridSize: 20
Generation 224 | Revalues: 28227 | GridSize: 20
Generation 225 | Revalues: 28353 | GridSize: 20
Generation 226 | Revalues: 28475 | GridSize: 20
Generation 227 | Revalues: 28603 | GridSize: 20
Generation 228 | Revalues: 28730 | GridSize: 20
Generation 229 | Revalues: 28854 | GridSize: 20
Generation 230 | Revalues: 28983 | GridSize: 20
Generation 231 | Revalues: 29108 | GridSize: 20
Generation 232 | Revalues: 29224 | GridSize: 20
