Generation 0 | Revalues: 100 | GridSize: 2
Generation 1 | Revalues: 226 | GridSize: 3
Generation 2 | Revalues: 352 | GridSize: 5
Generation 3 | Revalues: 481 | GridSize: 8
Generation 4 | Revalues: 609 | GridSize: 8
Generation 5 | Revalues: 735 | GridSize: 9
Generation 6 | Revalues: 868 | GridSize: 9
Generation 7 | Revalues: 989 | GridSize: 9
Generation 8 | Revalues: 1115 | GridSize: 8
Generation 9 | Revalues: 1231 | GridSize: 9
Generation 10 | Revalues: 1364 | GridSize: 9
Generation 11 | Revalues: 1486 | GridSize: 9
Generation 12 | Revalues: 1614 | GridSize: 9
Generation 13 | Revalues: 1748 | GridSize: 10
Generation 14 | Revalues: 1870 | GridSize: 10
Generation 15 | Revalues: 1997 | GridSize: 11
Generation 16 | Revalues: 2124 | GridSize: 11
Generation 17 | Revalues: 2250 | GridSize: 11
Generation 18 | Revalues: 2378 | GridSize: 11
Generation 19 | Revalues: 2500 | GridSize: 11
Generation 20 | Revalues: 2621 | GridSize: 11
Generation 21 | Revalues: 2745 | GridSize: 11
Generation 22 | Revalues: 2868 | GridSize: 11
Generation 23 | Revalues: 2992 | GridSize: 11
Generation 24 | Revalues: 3118 | GridSize: 12
Generation 25 | Revalues: 3245 | GridSize: 13
Generation 26 | Revalues: 3366 | GridSize: 13
Generation 27 | Revalues: 3493 | GridSize: 13
Generation 28 | Revalues: 3617 | GridSize: 13
Generation 29 | Revalues: 3739 | GridSize: 13
Generation 30 | Revalues: 3870 | GridSize: 14
Generation 31 | Revalues: 4002 | GridSize: 16
Generation 32 | Revalues: 4134 | GridSize: 15
Generation 33 | Revalues: 4260 | GridSize: 14
Generation 34 | Revalues: 4382 | GridSize: 14
Generation 35 | Revalues: 4506 | GridSize: 14
Generation 36 | Revalues: 4626 | GridSize: 14
Generation 37 | Revalues: 4751 | GridSize: 14
Generation 38 | Revalues: 4874 | GridSize: 14
Generation 39 | Revalues: 4999 | GridSize: 14
Generation 40 | Revalues: 5122 | GridSize: 14
Generation 41 | Revalues: 5256 | GridSize: 14
Generation 42 | Revalues: 5377 | GridSize: 14
