Generation 0 | Revalues: 100 | GridSize: 5
Generation 1 | Revalues: 226 | GridSize: 10
Generation 2 | Revalues: 345 | GridSize: 11
Generation 3 | Revalues: 473 | GridSize: 11
Generation 4 | Revalues: 598 | GridSize: 6
Generation 5 | Revalues: 724 | GridSize: 5
Generation 6 | Revalues: 852 | GridSize: 5
Generation 7 | Revalues: 973 | GridSize: 5
Generation 8 | Revalues: 1095 | GridSize: 5
Generation 9 | Revalues: 1213 | GridSize: 6
Generation 10 | Revalues: 1338 | GridSize: 6
Generation 11 | Revalues: 1464 | GridSize: 6
Generation 12 | Revalues: 1583 | GridSize: 6
Generation 13 | Revalues: 1704 | GridSize: 7
Generation 14 | Revalues: 1826 | GridSize: 7
Generation 15 | Revalues: 1945 | GridSize: 7
Generation 16 | Revalues: 2076 | GridSize: 8
Generation 17 | Revalues: 2199 | GridSize: 8
Generation 18 | Revalues: 2327 | GridSize: 8
Generation 19 | Revalues: 2456 | GridSize: 9
Generation 20 | Revalues: 2582 | GridSize: 9
Generation 21 | Revalues: 2707 | GridSize: 9
Generation 22 | Revalues: 2836 | GridSize: 9
Generation 23 | Revalues: 2972 | GridSize: 10
Generation 24 | Revalues: 3093 | GridSize: 10
Generation 25 | Revalues: 3220 | GridSize: 10
Generation 26 | Revalues: 3341 | GridSize: 10
Generation 27 | Revalues: 3467 | GridSize: 10
Generation 28 | Revalues: 3587 | GridSize: 10
Generation 29 | Revalues: 3713 | GridSize: 10
Generation 30 | Revalues: 3842 | GridSize: 10
Generation 31 | Revalues: 3967 | GridSize: 11
Generation 32 | Revalues: 4090 | GridSize: 11
Generation 33 | Revalues: 4212 | GridSize: 11
Generation 34 | Revalues: 4331 | GridSize: 12
Generation 35 | Revalues: 4455 | GridSize: 12
Generation 36 | Revalues: 4580 | GridSize: 13
Generation 37 | Revalues: 4708 | GridSize: 13
Generation 38 | Revalues: 4835 | GridSize: 13
Generation 39 | Revalues: 4966 | GridSize: 13
Generation 40 | Revalues: 5086 | GridSize: 13
Generation 41 | Revalues: 5212 | GridSize: 13
Generation 42 | Revalues: 5337 | GridSize: 11
Generation 43 | Revalues: 5469 | GridSize: 11
Generation 44 | Revalues: 5596 | GridSize: 11
Generation 45 | Revalues: 5721 | GridSize: 12
Generation 46 | Revalues: 5842 | GridSize: 12
Generation 47 | Revalues: 5965 | GridSize: 12
Generation 48 | Revalues: 6087 | GridSize: 11
Generation 49 | Revalues: 6216 | GridSize: 11
Generation 50 | Revalues: 6340 | GridSize: 11
Generation 51 | Revalues: 6472 | GridSize: 11
Generation 52 | Revalues: 6596 | GridSize: 11
Generation 53 | Revalues: 6721 | GridSize: 11
Generation 54 | Revalues: 6845 | GridSize: 11
Generation 55 | Revalues: 6971 | GridSize: 12
Generation 56 | Revalues: 7101 | GridSize: 12
Generation 57 | Revalues: 7223 | GridSize: 12
Generation 58 | Revalues: 7346 | GridSize: 12
Generation 59 | Revalues: 7465 | GridSize: 12
Generation 60 | Revalues: 7593 | GridSize: 12
Generation 61 | Revalues: 7721 | GridSize: 12
Generation 62 | Revalues: 7846 | GridSize: 12
Generation 63 | Revalues: 7971 | GridSize: 12
Generation 64 | Revalues: 8096 | GridSize: 12
Generation 65 | Revalues: 8218 | GridSize: 12
Generation 66 | Revalues: 8342 | GridSize: 12
Generation 67 | Revalues: 8470 | GridSize: 12
Generation 68 | Revalues: 8592 | GridSize: 12
Generation 69 | Revalues: 8717 | GridSize: 12
