Generation 0 | Revalues: 100 | GridSize: 4
Generation 1 | Revalues: 222 | GridSize: 9
Generation 2 | Revalues: 348 | GridSize: 8
Generation 3 | Revalues: 469 | GridSize: 6
Generation 4 | Revalues: 601 | GridSize: 7
Generation 5 | Revalues: 723 | GridSize: 8
Generation 6 | Revalues: 842 | GridSize: 8
Generation 7 | Revalues: 966 | GridSize: 8
Generation 8 | Revalues: 1096 | GridSize: 8
Generation 9 | Revalues: 1220 | GridSize: 8
Generation 10 | Revalues: 1347 | GridSize: 8
Generation 11 | Revalues: 1477 | GridSize: 9
Generation 12 | Revalues: 1601 | GridSize: 10
Generation 13 | Revalues: 1725 | GridSize: 10
Generation 14 | Revalues: 1850 | GridSize: 10
Generation 15 | Revalues: 1977 | GridSize: 10
Generation 16 | Revalues: 2105 | GridSize: 10
Generation 17 | Revalues: 2229 | GridSize: 10
Generation 18 | Revalues: 2357 | GridSize: 10
Generation 19 | Revalues: 2486 | GridSize: 10
Generation 20 | Revalues: 2610 | GridSize: 10
Generation 21 | Revalues: 2735 | GridSize: 10
Generation 22 | Revalues: 2864 | GridSize: 10
Generation 23 | Revalues: 2993 | GridSize: 10
Generation 24 | Revalues: 3118 | GridSize: 10
Generation 25 | Revalues: 3248 | GridSize: 10
Generation 26 | Revalues: 3369 | GridSize: 10
Generation 27 | Revalues: 3496 | GridSize: 11
Generation 28 | Revalues: 3614 | GridSize: 11
Generation 29 | Revalues: 3740 | GridSize: 11
Generation 30 | Revalues: 3865 | GridSize: 12
Generation 31 | Revalues: 3994 | GridSize: 12
Generation 32 | Revalues: 4119 | GridSize: 12
Generation 33 | Revalues: 4235 | GridSize: 12
Generation 34 | Revalues: 4361 | GridSize: 12
Generation 35 | Revalues: 4489 | GridSize: 13
Generation 36 | Revalues: 4618 | GridSize: 13
Generation 37 | Revalues: 4742 | GridSize: 13
Generation 38 | Revalues: 4865 | GridSize: 13
Generation 39 | Revalues: 4983 | GridSize: 14
Generation 40 | Revalues: 5103 | GridSize: 15
Generation 41 | Revalues: 5233 | GridSize: 12
Generation 42 | Revalues: 5356 | GridSize: 12
Generation 43 | Revalues: 5481 | GridSize: 12
Generation 44 | Revalues: 5608 | GridSize: 12
Generation 45 | Revalues: 5731 | GridSize: 12
Generation 46 | Revalues: 5853 | GridSize: 12
Generation 47 | Revalues: 5981 | GridSize: 12
Generation 48 | Revalues: 6100 | GridSize: 12
Generation 49 | Revalues: 6229 | GridSize: 12
Generation 50 | Revalues: 6352 | GridSize: 13
Generation 51 | Revalues: 6481 | GridSize: 13
Generation 52 | Revalues: 6606 | GridSize: 13
Generation 53 | Revalues: 6738 | GridSize: 13
Generation 54 | Revalues: 6869 | GridSize: 13
Generation 55 | Revalues: 6992 | GridSize: 13
Generation 56 | Revalues: 7114 | GridSize: 14
Generation 57 | Revalues: 7237 | GridSize: 14
Generation 58 | Revalues: 7362 | GridSize: 14
Generation 59 | Revalues: 7488 | GridSize: 14
Generation 60 | Revalues: 7617 | GridSize: 14
Generation 61 | Revalues: 7732 | GridSize: 14
Generation 62 | Revalues: 7856 | GridSize: 14
Generation 63 | Revalues: 7981 | GridSize: 14
Generation 64 | Revalues: 8105 | GridSize: 14
Generation 65 | Revalues: 8230 | GridSize: 14
Generation 66 | Revalues: 8354 | GridSize: 14
Generation 67 | Revalues: 8476 | GridSize: 14
Generation 68 | Revalues: 8598 | GridSize: 14
Generation 69 | Revalues: 8727 | GridSize: 14
Generation 70 | Revalues: 8849 | GridSize: 14
Generation 71 | Revalues: 8976 | GridSize: 14
Generation 72 | Revalues: 9101 | GridSize: 14
Generation 73 | Revalues: 9226 | GridSize: 14
Generation 74 | Revalues: 9357 | GridSize: 14
Generation 75 | Revalues: 9479 | GridSize: 14
Generation 76 | Revalues: 9602 | GridSize: 14
Generation 77 | Revalues: 9726 | GridSize: 14
Generation 78 | Revalues: 9852 | GridSize: 14
Generation 79 | Revalues: 9979 | GridSize: 14
Generation 80 | Revalues: 10101 | GridSize: 14
Generation 81 | Revalues: 10225 | GridSize: 14
Generation 82 | Revalues: 10348 | GridSize: 14
Generation 83 | Revalues: 10468 | GridSize: 14
Generation 84 | Revalues: 10595 | GridSize: 14
Generation 85 | Revalues: 10720 | GridSize: 14
Generation 86 | Revalues: 10847 | GridSize: 14
Generation 87 | Revalues: 10976 | GridSize: 14
Generation 88 | Revalues: 11101 | GridSize: 15
Generation 89 | Revalues: 11225 | GridSize: 15
Generation 90 | Revalues: 11344 | GridSize: 15
Generation 91 | Revalues: 11466 | GridSize: 15
Generation 92 | Revalues: 11583 | GridSize: 15
Generation 93 | Revalues: 11711 | GridSize: 15
Generation 94 | Revalues: 11828 | GridSize: 15
Generation 95 | Revalues: 11955 | GridSize: 15
Generation 96 | Revalues: 12076 | GridSize: 15
Generation 97 | Revalues: 12197 | GridSize: 15
Generation 98 | Revalues: 12324 | GridSize: 15
Generation 99 | Revalues: 12452 | GridSize: 15
Generation 100 | Revalues: 12575 | GridSize: 15
Generation 101 | Revalues: 12699 | GridSize: 15
Generation 102 | Revalues: 12826 | GridSize: 15
Generation 103 | Revalues: 12953 | GridSize: 15
Generation 104 | Revalues: 13077 | GridSize: 15
Generation 105 | Revalues: 13204 | GridSize: 15
Generation 106 | Revalues: 13327 | GridSize: 15
Generation 107 | Revalues: 13444 | GridSize: 17
Generation 108 | Revalues: 13576 | GridSize: 17
Generation 109 | Revalues: 13707 | GridSize: 17
Generation 110 | Revalues: 13829 | GridSize: 17
Generation 111 | Revalues: 13954 | GridSize: 17
Generation 112 | Revalues: 14079 | GridSize: 17
Generation 113 | Revalues: 14209 | GridSize: 13
Generation 114 | Revalues: 14339 | GridSize: 13
Generation 115 | Revalues: 14465 | GridSize: 13
Generation 116 | Revalues: 14583 | GridSize: 13
Generation 117 | Revalues: 14701 | GridSize: 13
Generation 118 | Revalues: 14822 | GridSize: 13
Generation 119 | Revalues: 14946 | GridSize: 13
Generation 120 | Revalues: 15074 | GridSize: 13
Generation 121 | Revalues: 15196 | GridSize: 13
Generation 122 | Revalues: 15322 | GridSize: 13
Generation 123 | Revalues: 15444 | GridSize: 13
Generation 124 | Revalues: 15575 | GridSize: 13
Generation 125 | Revalues: 15698 | GridSize: 13
Generation 126 | Revalues: 15820 | GridSize: 11
Generation 127 | Revalues: 15949 | GridSize: 11
Generation 128 | Revalues: 16071 | GridSize: 11
Generation 129 | Revalues: 16197 | GridSize: 11
Generation 130 | Revalues: 16326 | GridSize: 11
Generation 131 | Revalues: 16453 | GridSize: 11
Generation 132 | Revalues: 16576 | GridSize: 11
Generation 133 | Revalues: 16698 | GridSize: 11
Generation 134 | Revalues: 16823 | GridSize: 11
Generation 135 | Revalues: 16946 | GridSize: 11
Generation 136 | Revalues: 17072 | GridSize: 11
Generation 137 | Revalues: 17196 | GridSize: 11
Generation 138 | Revalues: 17326 | GridSize: 11
Generation 139 | Revalues: 17450 | GridSize: 11
Generation 140 | Revalues: 17575 | GridSize: 11
Generation 141 | Revalues: 17699 | GridSize: 11
Generation 142 | Revalues: 17826 | GridSize: 11
Generation 143 | Revalues: 17953 | GridSize: 11
Generation 144 | Revalues: 18079 | GridSize: 11
Generation 145 | Revalues: 18209 | GridSize: 11
Generation 146 | Revalues: 18328 | GridSize: 11
Generation 147 | Revalues: 18454 | GridSize: 11
Generation 148 | Revalues: 18578 | GridSize: 11
Generation 149 | Revalues: 18703 | GridSize: 11
Generation 150 | Revalues: 18827 | GridSize: 11
Generation 151 | Revalues: 18948 | GridSize: 11
Generation 152 | Revalues: 19067 | GridSize: 11
Generation 153 | Revalues: 19190 | GridSize: 11
Generation 154 | Revalues: 19317 | GridSize: 11
Generation 155 | Revalues: 19435 | GridSize: 11
Generation 156 | Revalues: 19562 | GridSize: 11
Generation 157 | Revalues: 19685 | GridSize: 11
Generation 158 | Revalues: 19805 | GridSize: 11
Generation 159 | Revalues: 19931 | GridSize: 11
Generation 160 | Revalues: 20056 | GridSize: 11
Generation 161 | Revalues: 20182 | GridSize: 11
Generation 162 | Revalues: 20299 | GridSize: 11
Generation 163 | Revalues: 20429 | GridSize: 11
Generation 164 | Revalues: 20557 | GridSize: 11
