Generation 0 | Revalues: 100 | GridSize: 5
Generation 1 | Revalues: 230 | GridSize: 7
Generation 2 | Revalues: 359 | GridSize: 9
Generation 3 | Revalues: 488 | GridSize: 10
Generation 4 | Revalues: 612 | GridSize: 6
Generation 5 | Revalues: 735 | GridSize: 4
Generation 6 | Revalues: 858 | GridSize: 5
Generation 7 | Revalues: 983 | GridSize: 6
Generation 8 | Revalues: 1108 | GridSize: 7
Generation 9 | Revalues: 1227 | GridSize: 7
Generation 10 | Revalues: 1358 | GridSize: 7
Generation 11 | Revalues: 1486 | GridSize: 7
Generation 12 | Revalues: 1607 | GridSize: 7
Generation 13 | Revalues: 1730 | GridSize: 8
Generation 14 | Revalues: 1854 | GridSize: 8
Generation 15 | Revalues: 1984 | GridSize: 8
Generation 16 | Revalues: 2114 | GridSize: 8
Generation 17 | Revalues: 2241 | GridSize: 8
Generation 18 | Revalues: 2368 | GridSize: 9
Generation 19 | Revalues: 2489 | GridSize: 9
Generation 20 | Revalues: 2614 | GridSize: 9
Generation 21 | Revalues: 2733 | GridSize: 9
Generation 22 | Revalues: 2862 | GridSize: 10
Generation 23 | Revalues: 2992 | GridSize: 10
Generation 24 | Revalues: 3119 | GridSize: 10
Generation 25 | Revalues: 3239 | GridSize: 10
Generation 26 | Revalues: 3365 | GridSize: 9
Generation 27 | Revalues: 3496 | GridSize: 10
Generation 28 | Revalues: 3622 | GridSize: 10
Generation 29 | Revalues: 3755 | GridSize: 10
Generation 30 | Revalues: 3884 | GridSize: 10
Generation 31 | Revalues: 4009 | GridSize: 11
Generation 32 | Revalues: 4134 | GridSize: 11
Generation 33 | Revalues: 4258 | GridSize: 11
Generation 34 | Revalues: 4382 | GridSize: 11
Generation 35 | Revalues: 4500 | GridSize: 11
Generation 36 | Revalues: 4629 | GridSize: 11
Generation 37 | Revalues: 4756 | GridSize: 11
Generation 38 | Revalues: 4887 | GridSize: 11
Generation 39 | Revalues: 5012 | GridSize: 11
Generation 40 | Revalues: 5139 | GridSize: 11
Generation 41 | Revalues: 5266 | GridSize: 11
Generation 42 | Revalues: 5394 | GridSize: 12
Generation 43 | Revalues: 5522 | GridSize: 12
Generation 44 | Revalues: 5646 | GridSize: 11
Generation 45 | Revalues: 5772 | GridSize: 11
Generation 46 | Revalues: 5898 | GridSize: 11
Generation 47 | Revalues: 6025 | GridSize: 11
Generation 48 | Revalues: 6152 | GridSize: 12
Generation 49 | Revalues: 6283 | GridSize: 12
Generation 50 | Revalues: 6411 | GridSize: 12
Generation 51 | Revalues: 6535 | GridSize: 12
Generation 52 | Revalues: 6663 | GridSize: 12
Generation 53 | Revalues: 6787 | GridSize: 12
Generation 54 | Revalues: 6911 | GridSize: 12
Generation 55 | Revalues: 7035 | GridSize: 12
Generation 56 | Revalues: 7159 | GridSize: 13
Generation 57 | Revalues: 7283 | GridSize: 13
Generation 58 | Revalues: 7413 | GridSize: 13
Generation 59 | Revalues: 7537 | GridSize: 13
Generation 60 | Revalues: 7661 | GridSize: 13
Generation 61 | Revalues: 7789 | GridSize: 13
Generation 62 | Revalues: 7919 | GridSize: 13
Generation 63 | Revalues: 8038 | GridSize: 13
Generation 64 | Revalues: 8166 | GridSize: 13
Generation 65 | Revalues: 8290 | GridSize: 13
Generation 66 | Revalues: 8418 | GridSize: 14
Generation 67 | Revalues: 8546 | GridSize: 14
Generation 68 | Revalues: 8664 | GridSize: 14
Generation 69 | Revalues: 8782 | GridSize: 14
Generation 70 | Revalues: 8908 | GridSize: 14
Generation 71 | Revalues: 9031 | GridSize: 14
Generation 72 | Revalues: 9159 | GridSize: 14
Generation 73 | Revalues: 9295 | GridSize: 12
Generation 74 | Revalues: 9421 | GridSize: 12
Generation 75 | Revalues: 9544 | GridSize: 12
Generation 76 | Revalues: 9668 | GridSize: 12
Generation 77 | Revalues: 9795 | GridSize: 12
Generation 78 | Revalues: 9922 | GridSize: 12
Generation 79 | Revalues: 10052 | GridSize: 12
Generation 80 | Revalues: 10179 | GridSize: 12
Generation 81 | Revalues: 10306 | GridSize: 13
Generation 82 | Revalues: 10431 | GridSize: 12
Generation 83 | Revalues: 10556 | GridSize: 12
Generation 84 | Revalues: 10685 | GridSize: 12
Generation 85 | Revalues: 10812 | GridSize: 12
Generation 86 | Revalues: 10939 | GridSize: 12
Generation 87 | Revalues: 11059 | GridSize: 12
Generation 88 | Revalues: 11190 | GridSize: 12
Generation 89 | Revalues: 11321 | GridSize: 12
Generation 90 | Revalues: 11443 | GridSize: 12
Generation 91 | Revalues: 11566 | GridSize: 12
Generation 92 | Revalues: 11689 | GridSize: 12
Generation 93 | Revalues: 11816 | GridSize: 12
Generation 94 | Revalues: 11943 | GridSize: 12
Generation 95 | Revalues: 12070 | GridSize: 12
Generation 96 | Revalues: 12196 | GridSize: 12
Generation 97 | Revalues: 12325 | GridSize: 12
Generation 98 | Revalues: 12451 | GridSize: 12
Generation 99 | Revalues: 12579 | GridSize: 12
Generation 100 | Revalues: 12703 | GridSize: 12
Generation 101 | Revalues: 12827 | GridSize: 12
Generation 102 | Revalues: 12955 | GridSize: 13
Generation 103 | Revalues: 13081 | GridSize: 13
Generation 104 | Revalues: 13207 | GridSize: 13
Generation 105 | Revalues: 13329 | GridSize: 13
Generation 106 | Revalues: 13444 | GridSize: 14
Generation 107 | Revalues: 13559 | GridSize: 14
Generation 108 | Revalues: 13683 | GridSize: 14
Generation 109 | Revalues: 13807 | GridSize: 15
Generation 110 | Revalues: 13932 | GridSize: 15
Generation 111 | Revalues: 14061 | GridSize: 15
Generation 112 | Revalues: 14190 | GridSize: 15
Generation 113 | Revalues: 14313 | GridSize: 15
Generation 114 | Revalues: 14440 | GridSize: 15
Generation 115 | Revalues: 14569 | GridSize: 15
Generation 116 | Revalues: 14698 | GridSize: 15
Generation 117 | Revalues: 14822 | GridSize: 16
Generation 118 | Revalues: 14946 | GridSize: 16
Generation 119 | Revalues: 15068 | GridSize: 16
Generation 120 | Revalues: 15195 | GridSize: 16
Generation 121 | Revalues: 15322 | GridSize: 16
Generation 122 | Revalues: 15445 | GridSize: 16
Generation 123 | Revalues: 15568 | GridSize: 16
Generation 124 | Revalues: 15693 | GridSize: 16
Generation 125 | Revalues: 15819 | GridSize: 16
Generation 126 | Revalues: 15945 | GridSize: 16
Generation 127 | Revalues: 16065 | GridSize: 16
Generation 128 | Revalues: 16191 | GridSize: 16
Generation 129 | Revalues: 16316 | GridSize: 16
Generation 130 | Revalues: 16439 | GridSize: 16
Generation 131 | Revalues: 16566 | GridSize: 16
Generation 132 | Revalues: 16693 | GridSize: 16
Generation 133 | Revalues: 16816 | GridSize: 16
Generation 134 | Revalues: 16947 | GridSize: 16
Generation 135 | Revalues: 17078 | GridSize: 16
Generation 136 | Revalues: 17204 | GridSize: 16
Generation 137 | Revalues: 17326 | GridSize: 16
Generation 138 | Revalues: 17455 | GridSize: 16
Generation 139 | Revalues: 17584 | GridSize: 16
Generation 140 | Revalues: 17710 | GridSize: 16
Generation 141 | Revalues: 17836 | GridSize: 16
Generation 142 | Revalues: 17964 | GridSize: 16
Generation 143 | Revalues: 18090 | GridSize: 16
Generation 144 | Revalues: 18216 | GridSize: 16
Generation 145 | Revalues: 18344 | GridSize: 16
Generation 146 | Revalues: 18468 | GridSize: 16
Generation 147 | Revalues: 18592 | GridSize: 16
Generation 148 | Revalues: 18717 | GridSize: 16
Generation 149 | Revalues: 18845 | GridSize: 16
Generation 150 | Revalues: 18973 | GridSize: 16
Generation 151 | Revalues: 19102 | GridSize: 16
Generation 152 | Revalues: 19233 | GridSize: 17
Generation 153 | Revalues: 19363 | GridSize: 17
Generation 154 | Revalues: 19490 | GridSize: 17
Generation 155 | Revalues: 19617 | GridSize: 18
Generation 156 | Revalues: 19746 | GridSize: 18
Generation 157 | Revalues: 19875 | GridSize: 18
Generation 158 | Revalues: 20006 | GridSize: 18
Generation 159 | Revalues: 20137 | GridSize: 18
Generation 160 | Revalues: 20264 | GridSize: 15
Generation 161 | Revalues: 20397 | GridSize: 15
Generation 162 | Revalues: 20520 | GridSize: 15
Generation 163 | Revalues: 20639 | GridSize: 15
Generation 164 | Revalues: 20767 | GridSize: 15
Generation 165 | Revalues: 20892 | GridSize: 15
