Generation 0 | Revalues: 100 | GridSize: 3
Generation 1 | Revalues: 226 | GridSize: 4
Generation 2 | Revalues: 352 | GridSize: 4
Generation 3 | Revalues: 481 | GridSize: 4
Generation 4 | Revalues: 610 | GridSize: 4
Generation 5 | Revalues: 739 | GridSize: 5
Generation 6 | Revalues: 861 | GridSize: 5
Generation 7 | Revalues: 983 | GridSize: 5
Generation 8 | Revalues: 1109 | GridSize: 5
Generation 9 | Revalues: 1238 | GridSize: 5
Generation 10 | Revalues: 1367 | GridSize: 6
Generation 11 | Revalues: 1494 | GridSize: 6
Generation 12 | Revalues: 1624 | GridSize: 7
Generation 13 | Revalues: 1754 | GridSize: 7
Generation 14 | Revalues: 1884 | GridSize: 7
Generation 15 | Revalues: 2010 | GridSize: 7
Generation 16 | Revalues: 2136 | GridSize: 8
Generation 17 | Revalues: 2254 | GridSize: 8
Generation 18 | Revalues: 2372 | GridSize: 8
Generation 19 | Revalues: 2490 | GridSize: 9
Generation 20 | Revalues: 2607 | GridSize: 9
Generation 21 | Revalues: 2724 | GridSize: 9
Generation 22 | Revalues: 2855 | GridSize: 9
Generation 23 | Revalues: 2986 | GridSize: 9
Generation 24 | Revalues: 3110 | GridSize: 9
Generation 25 | Revalues: 3234 | GridSize: 9
Generation 26 | Revalues: 3358 | GridSize: 9
Generation 27 | Revalues: 3485 | GridSize: 9
Generation 28 | Revalues: 3612 | GridSize: 9
Generation 29 | Revalues: 3742 | GridSize: 9
Generation 30 | Revalues: 3872 | GridSize: 9
Generation 31 | Revalues: 3996 | GridSize: 9
Generation 32 | Revalues: 4120 | GridSize: 9
Generation 33 | Revalues: 4244 | GridSize: 9
Generation 34 | Revalues: 4367 | GridSize: 9
Generation 35 | Revalues: 4490 | GridSize: 9
Generation 36 | Revalues: 4615 | GridSize: 9
Generation 37 | Revalues: 4740 | GridSize: 9
Generation 38 | Revalues: 4869 | GridSize: 9
Generation 39 | Revalues: 4998 | GridSize: 9
Generation 40 | Revalues: 5127 | GridSize: 9
Generation 41 | Revalues: 5257 | GridSize: 9
Generation 42 | Revalues: 5387 | GridSize: 9
Generation 43 | Revalues: 5518 | GridSize: 9
Generation 44 | Revalues: 5649 | GridSize: 9
Generation 45 | Revalues: 5773 | GridSize: 9
Generation 46 | Revalues: 5897 | GridSize: 9
Generation 47 | Revalues: 6021 | GridSize: 9
Generation 48 | Revalues: 6146 | GridSize: 9
Generation 49 | Revalues: 6271 | GridSize: 9
Generation 50 | Revalues: 6401 | GridSize: 9
Generation 51 | Revalues: 6531 | GridSize: 9
Generation 52 | Revalues: 6653 | GridSize: 9
Generation 53 | Revalues: 6775 | GridSize: 9
Generation 54 | Revalues: 6897 | GridSize: 9
Generation 55 | Revalues: 7008 | GridSize: 9
Generation 56 | Revalues: 7119 | GridSize: 9
Generation 57 | Revalues: 7244 | GridSize: 9
Generation 58 | Revalues: 7369 | GridSize: 9
Generation 59 | Revalues: 7494 | GridSize: 9
Generation 60 | Revalues: 7622 | GridSize: 9
Generation 61 | Revalues: 7750 | GridSize: 9
Generation 62 | Revalues: 7880 | GridSize: 9
Generation 63 | Revalues: 8010 | GridSize: 9
Generation 64 | Revalues: 8136 | GridSize: 9
Generation 65 | Revalues: 8262 | GridSize: 9
Generation 66 | Revalues: 8388 | GridSize: 10
Generation 67 | Revalues: 8519 | GridSize: 11
Generation 68 | Revalues: 8650 | GridSize: 11
Generation 69 | Revalues: 8773 | GridSize: 11
Generation 70 | Revalues: 8896 | GridSize: 12
Generation 71 | Revalues: 9024 | GridSize: 12
Generation 72 | Revalues: 9152 | GridSize: 12
Generation 73 | Revalues: 9279 | GridSize: 12
Generation 74 | Revalues: 9406 | GridSize: 12
Generation 75 | Revalues: 9533 | GridSize: 12
Generation 76 | Revalues: 9650 | GridSize: 12
Generation 77 | Revalues: 9767 | GridSize: 12
Generation 78 | Revalues: 9891 | GridSize: 12
Generation 79 | Revalues: 10015 | GridSize: 12
Generation 80 | Revalues: 10139 | GridSize: 12
Generation 81 | Revalues: 10268 | GridSize: 12
Generation 82 | Revalues: 10397 | GridSize: 12
Generation 83 | Revalues: 10529 | GridSize: 12
Generation 84 | Revalues: 10661 | GridSize: 12
Generation 85 | Revalues: 10782 | GridSize: 12
Generation 86 | Revalues: 10903 | GridSize: 12
Generation 87 | Revalues: 11031 | GridSize: 12
Generation 88 | Revalues: 11159 | GridSize: 12
Generation 89 | Revalues: 11287 | GridSize: 12
Generation 90 | Revalues: 11407 | GridSize: 12
Generation 91 | Revalues: 11527 | GridSize: 12
Generation 92 | Revalues: 11647 | GridSize: 12
Generation 93 | Revalues: 11767 | GridSize: 12
Generation 94 | Revalues: 11887 | GridSize: 12
Generation 95 | Revalues: 12011 | GridSize: 12
Generation 96 | Revalues: 12135 | GridSize: 12
Generation 97 | Revalues: 12261 | GridSize: 12
Generation 98 | Revalues: 12387 | GridSize: 12
Generation 99 | Revalues: 12516 | GridSize: 12
Generation 100 | Revalues: 12645 | GridSize: 12
Generation 101 | Revalues: 12774 | GridSize: 12
Generation 102 | Revalues: 12904 | GridSize: 12
Generation 103 | Revalues: 13034 | GridSize: 12
Generation 104 | Revalues: 13156 | GridSize: 12
Generation 105 | Revalues: 13278 | GridSize: 13
Generation 106 | Revalues: 13403 | GridSize: 13
Generation 107 | Revalues: 13528 | GridSize: 13
Generation 108 | Revalues: 13653 | GridSize: 13
