Generation 0 | Revalues: 100 | GridSize: 5
Generation 1 | Revalues: 224 | GridSize: 11
Generation 2 | Revalues: 348 | GridSize: 12
Generation 3 | Revalues: 472 | GridSize: 12
Generation 4 | Revalues: 600 | GridSize: 13
Generation 5 | Revalues: 728 | GridSize: 14
Generation 6 | Revalues: 853 | GridSize: 14
Generation 7 | Revalues: 978 | GridSize: 12
Generation 8 | Revalues: 1108 | GridSize: 12
Generation 9 | Revalues: 1238 | GridSize: 12
Generation 10 | Revalues: 1365 | GridSize: 12
Generation 11 | Revalues: 1492 | GridSize: 12
Generation 12 | Revalues: 1621 | GridSize: 12
Generation 13 | Revalues: 1751 | GridSize: 12
Generation 14 | Revalues: 1878 | GridSize: 14
Generation 15 | Revalues: 2005 | GridSize: 13
Generation 16 | Revalues: 2130 | GridSize: 12
Generation 17 | Revalues: 2262 | GridSize: 12
Generation 18 | Revalues: 2388 | GridSize: 12
Generation 19 | Revalues: 2514 | GridSize: 12
Generation 20 | Revalues: 2641 | GridSize: 12
Generation 21 | Revalues: 2768 | GridSize: 12
Generation 22 | Revalues: 2895 | GridSize: 12
Generation 23 | Revalues: 3021 | GridSize: 12
Generation 24 | Revalues: 3147 | GridSize: 12
Generation 25 | Revalues: 3276 | GridSize: 11
Generation 26 | Revalues: 3405 | GridSize: 12
Generation 27 | Revalues: 3527 | GridSize: 12
Generation 28 | Revalues: 3657 | GridSize: 12
Generation 29 | Revalues: 3787 | GridSize: 14
Generation 30 | Revalues: 3918 | GridSize: 14
Generation 31 | Revalues: 4040 | GridSize: 14
Generation 32 | Revalues: 4166 | GridSize: 14
Generation 33 | Revalues: 4292 | GridSize: 14
Generation 34 | Revalues: 4415 | GridSize: 14
Generation 35 | Revalues: 4542 | GridSize: 14
Generation 36 | Revalues: 4669 | GridSize: 14
Generation 37 | Revalues: 4796 | GridSize: 14
Generation 38 | Revalues: 4925 | GridSize: 14
Generation 39 | Revalues: 5050 | GridSize: 14
Generation 40 | Revalues: 5175 | GridSize: 14
Generation 41 | Revalues: 5301 | GridSize: 14
Generation 42 | Revalues: 5423 | GridSize: 14
Generation 43 | Revalues: 5547 | GridSize: 14
Generation 44 | Revalues: 5666 | GridSize: 14
Generation 45 | Revalues: 5788 | GridSize: 13
Generation 46 | Revalues: 5910 | GridSize: 13
Generation 47 | Revalues: 6030 | GridSize: 13
Generation 48 | Revalues: 6156 | GridSize: 13
Generation 49 | Revalues: 6282 | GridSize: 13
Generation 50 | Revalues: 6413 | GridSize: 14
Generation 51 | Revalues: 6536 | GridSize: 14
Generation 52 | Revalues: 6669 | GridSize: 14
Generation 53 | Revalues: 6802 | GridSize: 14
Generation 54 | Revalues: 6928 | GridSize: 14
Generation 55 | Revalues: 7047 | GridSize: 14
Generation 56 | Revalues: 7166 | GridSize: 14
Generation 57 | Revalues: 7291 | GridSize: 15
Generation 58 | Revalues: 7416 | GridSize: 15
Generation 59 | Revalues: 7545 | GridSize: 15
Generation 60 | Revalues: 7670 | GridSize: 15
Generation 61 | Revalues: 7795 | GridSize: 15
Generation 62 | Revalues: 7914 | GridSize: 15
Generation 63 | Revalues: 8033 | GridSize: 15
Generation 64 | Revalues: 8159 | GridSize: 15
Generation 65 | Revalues: 8285 | GridSize: 15
Generation 66 | Revalues: 8410 | GridSize: 15
Generation 67 | Revalues: 8535 | GridSize: 15
Generation 68 | Revalues: 8660 | GridSize: 15
Generation 69 | Revalues: 8785 | GridSize: 15
Generation 70 | Revalues: 8910 | GridSize: 15
Generation 71 | Revalues: 9037 | GridSize: 15
Generation 72 | Revalues: 9164 | GridSize: 15
Generation 73 | Revalues: 9290 | GridSize: 15
Generation 74 | Revalues: 9412 | GridSize: 15
Generation 75 | Revalues: 9534 | GridSize: 15
Generation 76 | Revalues: 9656 | GridSize: 15
Generation 77 | Revalues: 9781 | GridSize: 15
Generation 78 | Revalues: 9906 | GridSize: 15
Generation 79 | Revalues: 10031 | GridSize: 15
Generation 80 | Revalues: 10156 | GridSize: 15
Generation 81 | Revalues: 10280 | GridSize: 15
Generation 82 | Revalues: 10404 | GridSize: 15
Generation 83 | Revalues: 10530 | GridSize: 16
Generation 84 | Revalues: 10648 | GridSize: 16
Generation 85 | Revalues: 10769 | GridSize: 15
Generation 86 | Revalues: 10896 | GridSize: 15
Generation 87 | Revalues: 11023 | GridSize: 15
Generation 88 | Revalues: 11148 | GridSize: 15
Generation 89 | Revalues: 11273 | GridSize: 15
Generation 90 | Revalues: 11403 | GridSize: 15
Generation 91 | Revalues: 11533 | GridSize: 15
Generation 92 | Revalues: 11662 | GridSize: 15
Generation 93 | Revalues: 11791 | GridSize: 15
Generation 94 | Revalues: 11917 | GridSize: 16
Generation 95 | Revalues: 12043 | GridSize: 16
Generation 96 | Revalues: 12178 | GridSize: 16
Generation 97 | Revalues: 12289 | GridSize: 16
Generation 98 | Revalues: 12400 | GridSize: 16
Generation 99 | Revalues: 12525 | GridSize: 16
Generation 100 | Revalues: 12652 | GridSize: 16
Generation 101 | Revalues: 12777 | GridSize: 16
Generation 102 | Revalues: 12902 | GridSize: 16
Generation 103 | Revalues: 13026 | GridSize: 16
Generation 104 | Revalues: 13162 | GridSize: 16
Generation 105 | Revalues: 13298 | GridSize: 16
Generation 106 | Revalues: 13431 | GridSize: 16
Generation 107 | Revalues: 13564 | GridSize: 16
Generation 108 | Revalues: 13695 | GridSize: 16
Generation 109 | Revalues: 13822 | GridSize: 16
Generation 110 | Revalues: 13949 | GridSize: 16
Generation 111 | Revalues: 14078 | GridSize: 16
Generation 112 | Revalues: 14205 | GridSize: 16
Generation 113 | Revalues: 14332 | GridSize: 16
Generation 114 | Revalues: 14464 | GridSize: 16
Generation 115 | Revalues: 14591 | GridSize: 16
Generation 116 | Revalues: 14714 | GridSize: 16
Generation 117 | Revalues: 14837 | GridSize: 16
Generation 118 | Revalues: 14960 | GridSize: 17
Generation 119 | Revalues: 15091 | GridSize: 17
Generation 120 | Revalues: 15216 | GridSize: 17
Generation 121 | Revalues: 15342 | GridSize: 16
Generation 122 | Revalues: 15468 | GridSize: 16
Generation 123 | Revalues: 15595 | GridSize: 16
Generation 124 | Revalues: 15720 | GridSize: 16
Generation 125 | Revalues: 15845 | GridSize: 17
Generation 126 | Revalues: 15965 | GridSize: 17
Generation 127 | Revalues: 16085 | GridSize: 17
Generation 128 | Revalues: 16215 | GridSize: 17
Generation 129 | Revalues: 16339 | GridSize: 17
Generation 130 | Revalues: 16463 | GridSize: 17
Generation 131 | Revalues: 16591 | GridSize: 17
Generation 132 | Revalues: 16719 | GridSize: 17
Generation 133 | Revalues: 16848 | GridSize: 17
Generation 134 | Revalues: 16977 | GridSize: 17
Generation 135 | Revalues: 17102 | GridSize: 17
Generation 136 | Revalues: 17220 | GridSize: 15
Generation 137 | Revalues: 17338 | GridSize: 14
Generation 138 | Revalues: 17460 | GridSize: 14
Generation 139 | Revalues: 17582 | GridSize: 14
Generation 140 | Revalues: 17710 | GridSize: 14
Generation 141 | Revalues: 17838 | GridSize: 14
Generation 142 | Revalues: 17958 | GridSize: 14
Generation 143 | Revalues: 18091 | GridSize: 14
Generation 144 | Revalues: 18224 | GridSize: 14
Generation 145 | Revalues: 18357 | GridSize: 15
Generation 146 | Revalues: 18490 | GridSize: 15
Generation 147 | Revalues: 18618 | GridSize: 14
Generation 148 | Revalues: 18740 | GridSize: 14
Generation 149 | Revalues: 18862 | GridSize: 14
Generation 150 | Revalues: 18982 | GridSize: 14
Generation 151 | Revalues: 19102 | GridSize: 14
Generation 152 | Revalues: 19225 | GridSize: 14
Generation 153 | Revalues: 19348 | GridSize: 15
Generation 154 | Revalues: 19477 | GridSize: 15
Generation 155 | Revalues: 19606 | GridSize: 15
Generation 156 | Revalues: 19735 | GridSize: 15
Generation 157 | Revalues: 19865 | GridSize: 15
Generation 158 | Revalues: 19995 | GridSize: 15
Generation 159 | Revalues: 20123 | GridSize: 15
Generation 160 | Revalues: 20251 | GridSize: 15
Generation 161 | Revalues: 20380 | GridSize: 15
Generation 162 | Revalues: 20506 | GridSize: 15
Generation 163 | Revalues: 20632 | GridSize: 15
Generation 164 | Revalues: 20758 | GridSize: 15
Generation 165 | Revalues: 20884 | GridSize: 15
Generation 166 | Revalues: 21010 | GridSize: 15
Generation 167 | Revalues: 21135 | GridSize: 15
Generation 168 | Revalues: 21260 | GridSize: 15
Generation 169 | Revalues: 21385 | GridSize: 15
Generation 170 | Revalues: 21512 | GridSize: 15
Generation 171 | Revalues: 21639 | GridSize: 15
Generation 172 | Revalues: 21753 | GridSize: 15
Generation 173 | Revalues: 21884 | GridSize: 15
Generation 174 | Revalues: 22011 | GridSize: 15
Generation 175 | Revalues: 22136 | GridSize: 15
Generation 176 | Revalues: 22261 | GridSize: 15
Generation 177 | Revalues: 22390 | GridSize: 15
Generation 178 | Revalues: 22521 | GridSize: 15
Generation 179 | Revalues: 22652 | GridSize: 15
Generation 180 | Revalues: 22781 | GridSize: 15
Generation 181 | Revalues: 22904 | GridSize: 15
Generation 182 | Revalues: 23033 | GridSize: 15
Generation 183 | Revalues: 23162 | GridSize: 15
Generation 184 | Revalues: 23286 | GridSize: 15
Generation 185 | Revalues: 23410 | GridSize: 15
Generation 186 | Revalues: 23534 | GridSize: 16
Generation 187 | Revalues: 23662 | GridSize: 16
Generation 188 | Revalues: 23786 | GridSize: 17
Generation 189 | Revalues: 23910 | GridSize: 17
Generation 190 | Revalues: 24033 | GridSize: 17
Generation 191 | Revalues: 24156 | GridSize: 17
Generation 192 | Revalues: 24284 | GridSize: 17
Generation 193 | Revalues: 24412 | GridSize: 17
Generation 194 | Revalues: 24536 | GridSize: 17
Generation 195 | Revalues: 24667 | GridSize: 17
Generation 196 | Revalues: 24798 | GridSize: 17
Generation 197 | Revalues: 24922 | GridSize: 17
Generation 198 | Revalues: 25046 | GridSize: 18
Generation 199 | Revalues: 25172 | GridSize: 18
Generation 200 | Revalues: 25298 | GridSize: 18
Generation 201 | Revalues: 25422 | GridSize: 18
Generation 202 | Revalues: 25545 | GridSize: 19
Generation 203 | Revalues: 25668 | GridSize: 19
Generation 204 | Revalues: 25795 | GridSize: 19
Generation 205 | Revalues: 25922 | GridSize: 19
Generation 206 | Revalues: 26049 | GridSize: 19
Generation 207 | Revalues: 26171 | GridSize: 19
Generation 208 | Revalues: 26293 | GridSize: 19
Generation 209 | Revalues: 26415 | GridSize: 19
Generation 210 | Revalues: 26539 | GridSize: 19
Generation 211 | Revalues: 26663 | GridSize: 19
Generation 212 | Revalues: 26782 | GridSize: 19
Generation 213 | Revalues: 26905 | GridSize: 19
Generation 214 | Revalues: 27029 | GridSize: 19
Generation 215 | Revalues: 27153 | GridSize: 19
Generation 216 | Revalues: 27280 | GridSize: 19
Generation 217 | Revalues: 27410 | GridSize: 16
Generation 218 | Revalues: 27540 | GridSize: 16
Generation 219 | Revalues: 27666 | GridSize: 16
Generation 220 | Revalues: 27795 | GridSize: 16
Generation 221 | Revalues: 27918 | GridSize: 16
Generation 222 | Revalues: 28041 | GridSize: 16
Generation 223 | Revalues: 28167 | GridSize: 16
Generation 224 | Revalues: 28293 | GridSize: 16
Generation 225 | Revalues: 28421 | GridSize: 16
Generation 226 | Revalues: 28547 | GridSize: 16
Generation 227 | Revalues: 28673 | GridSize: 16
Generation 228 | Revalues: 28797 | GridSize: 16
Generation 229 | Revalues: 28921 | GridSize: 16
Generation 230 | Revalues: 29044 | GridSize: 16
Generation 231 | Revalues: 29167 | GridSize: 16
Generation 232 | Revalues: 29295 | GridSize: 16
Generation 233 | Revalues: 29417 | GridSize: 16
Generation 234 | Revalues: 29539 | GridSize: 16
Generation 235 | Revalues: 29669 | GridSize: 16
Generation 236 | Revalues: 29799 | GridSize: 16
Generation 237 | Revalues: 29926 | GridSize: 16
Generation 238 | Revalues: 30053 | GridSize: 16
Generation 239 | Revalues: 30175 | GridSize: 16
Generation 240 | Revalues: 30297 | GridSize: 16
Generation 241 | Revalues: 30419 | GridSize: 16
Generation 242 | Revalues: 30542 | GridSize: 16
Generation 243 | Revalues: 30665 | GridSize: 16
Generation 244 | Revalues: 30787 | GridSize: 16
Generation 245 | Revalues: 30909 | GridSize: 16
Generation 246 | Revalues: 31036 | GridSize: 16
Generation 247 | Revalues: 31163 | GridSize: 16
Generation 248 | Revalues: 31282 | GridSize: 16
Generation 249 | Revalues: 31415 | GridSize: 16
Generation 250 | Revalues: 31548 | GridSize: 16
Generation 251 | Revalues: 31675 | GridSize: 16
Generation 252 | Revalues: 31802 | GridSize: 16
Generation 253 | Revalues: 31931 | GridSize: 16
Generation 254 | Revalues: 32060 | GridSize: 16
Generation 255 | Revalues: 32191 | GridSize: 16
Generation 256 | Revalues: 32319 | GridSize: 17
Generation 257 | Revalues: 32447 | GridSize: 17
Generation 258 | Revalues: 32571 | GridSize: 17
Generation 259 | Revalues: 32695 | GridSize: 17
Generation 260 | Revalues: 32818 | GridSize: 17
Generation 261 | Revalues: 32941 | GridSize: 17
Generation 262 | Revalues: 33070 | GridSize: 17
Generation 263 | Revalues: 33192 | GridSize: 18
Generation 264 | Revalues: 33314 | GridSize: 18
Generation 265 | Revalues: 33443 | GridSize: 18
Generation 266 | Revalues: 33572 | GridSize: 18
Generation 267 | Revalues: 33703 | GridSize: 18
Generation 268 | Revalues: 33834 | GridSize: 18
Generation 269 | Revalues: 33965 | GridSize: 18
Generation 270 | Revalues: 34086 | GridSize: 18
Generation 271 | Revalues: 34207 | GridSize: 18
Generation 272 | Revalues: 34332 | GridSize: 18
Generation 273 | Revalues: 34457 | GridSize: 18
Generation 274 | Revalues: 34584 | GridSize: 18
Generation 275 | Revalues: 34711 | GridSize: 18
Generation 276 | Revalues: 34844 | GridSize: 18
Generation 277 | Revalues: 34973 | GridSize: 18
Generation 278 | Revalues: 35102 | GridSize: 18
Generation 279 | Revalues: 35231 | GridSize: 18
Generation 280 | Revalues: 35360 | GridSize: 15
Generation 281 | Revalues: 35485 | GridSize: 15
Generation 282 | Revalues: 35610 | GridSize: 15
Generation 283 | Revalues: 35739 | GridSize: 15
Generation 284 | Revalues: 35860 | GridSize: 15
Generation 285 | Revalues: 35981 | GridSize: 15
Generation 286 | Revalues: 36108 | GridSize: 15
Generation 287 | Revalues: 36235 | GridSize: 15
Generation 288 | Revalues: 36364 | GridSize: 15
Generation 289 | Revalues: 36493 | GridSize: 15
Generation 290 | Revalues: 36614 | GridSize: 15
Generation 291 | Revalues: 36738 | GridSize: 15
Generation 292 | Revalues: 36862 | GridSize: 15
Generation 293 | Revalues: 36989 | GridSize: 15
Generation 294 | Revalues: 37116 | GridSize: 15
Generation 295 | Revalues: 37246 | GridSize: 15
Generation 296 | Revalues: 37376 | GridSize: 16
Generation 297 | Revalues: 37503 | GridSize: 16
Generation 298 | Revalues: 37620 | GridSize: 16
Generation 299 | Revalues: 37737 | GridSize: 16
Generation 300 | Revalues: 37853 | GridSize: 16
Generation 301 | Revalues: 37969 | GridSize: 16
Generation 302 | Revalues: 38085 | GridSize: 16
Generation 303 | Revalues: 38213 | GridSize: 16
Generation 304 | Revalues: 38341 | GridSize: 16
Generation 305 | Revalues: 38470 | GridSize: 16
Generation 306 | Revalues: 38599 | GridSize: 16
Generation 307 | Revalues: 38728 | GridSize: 16
Generation 308 | Revalues: 38858 | GridSize: 16
Generation 309 | Revalues: 38988 | GridSize: 16
Generation 310 | Revalues: 39113 | GridSize: 16
Generation 311 | Revalues: 39238 | GridSize: 16
Generation 312 | Revalues: 39365 | GridSize: 16
Generation 313 | Revalues: 39492 | GridSize: 16
Generation 314 | Revalues: 39616 | GridSize: 16
Generation 315 | Revalues: 39740 | GridSize: 16
Generation 316 | Revalues: 39864 | GridSize: 16
Generation 317 | Revalues: 39992 | GridSize: 16
Generation 318 | Revalues: 40120 | GridSize: 16
Generation 319 | Revalues: 40247 | GridSize: 16
Generation 320 | Revalues: 40374 | GridSize: 16
Generation 321 | Revalues: 40503 | GridSize: 16
Generation 322 | Revalues: 40632 | GridSize: 16
Generation 323 | Revalues: 40761 | GridSize: 16
Generation 324 | Revalues: 40886 | GridSize: 16
Generation 325 | Revalues: 41011 | GridSize: 16
Generation 326 | Revalues: 41132 | GridSize: 16
Generation 327 | Revalues: 41253 | GridSize: 16
Generation 328 | Revalues: 41371 | GridSize: 16
Generation 329 | Revalues: 41489 | GridSize: 16
Generation 330 | Revalues: 41607 | GridSize: 17
Generation 331 | Revalues: 41729 | GridSize: 17
Generation 332 | Revalues: 41851 | GridSize: 17
Generation 333 | Revalues: 41981 | GridSize: 17
Generation 334 | Revalues: 42111 | GridSize: 17
Generation 335 | Revalues: 42241 | GridSize: 17
Generation 336 | Revalues: 42363 | GridSize: 17
Generation 337 | Revalues: 42485 | GridSize: 17
Generation 338 | Revalues: 42612 | GridSize: 17
Generation 339 | Revalues: 42739 | GridSize: 17
Generation 340 | Revalues: 42867 | GridSize: 17
Generation 341 | Revalues: 42997 | GridSize: 17
Generation 342 | Revalues: 43127 | GridSize: 17
Generation 343 | Revalues: 43261 | GridSize: 17
Generation 344 | Revalues: 43379 | GridSize: 17
Generation 345 | Revalues: 43511 | GridSize: 17
Generation 346 | Revalues: 43637 | GridSize: 17
Generation 347 | Revalues: 43763 | GridSize: 17
Generation 348 | Revalues: 43885 | GridSize: 17
Generation 349 | Revalues: 44011 | GridSize: 17
Generation 350 | Revalues: 44137 | GridSize: 17
Generation 351 | Revalues: 44263 | GridSize: 17
Generation 352 | Revalues: 44391 | GridSize: 17
Generation 353 | Revalues: 44519 | GridSize: 17
Generation 354 | Revalues: 44648 | GridSize: 17
Generation 355 | Revalues: 44770 | GridSize: 17
Generation 356 | Revalues: 44892 | GridSize: 17
Generation 357 | Revalues: 45015 | GridSize: 17
Generation 358 | Revalues: 45138 | GridSize: 17
Generation 359 | Revalues: 45266 | GridSize: 17
Generation 360 | Revalues: 45393 | GridSize: 17
Generation 361 | Revalues: 45519 | GridSize: 17
Generation 362 | Revalues: 45643 | GridSize: 17
Generation 363 | Revalues: 45767 | GridSize: 17
Generation 364 | Revalues: 45891 | GridSize: 17
Generation 365 | Revalues: 46014 | GridSize: 17
Generation 366 | Revalues: 46140 | GridSize: 17
Generation 367 | Revalues: 46266 | GridSize: 17
Generation 368 | Revalues: 46392 | GridSize: 17
Generation 369 | Revalues: 46525 | GridSize: 17
Generation 370 | Revalues: 46654 | GridSize: 17
Generation 371 | Revalues: 46783 | GridSize: 17
Generation 372 | Revalues: 46907 | GridSize: 18
Generation 373 | Revalues: 47033 | GridSize: 18
Generation 374 | Revalues: 47159 | GridSize: 18
Generation 375 | Revalues: 47282 | GridSize: 18
Generation 376 | Revalues: 47406 | GridSize: 18
Generation 377 | Revalues: 47533 | GridSize: 18
Generation 378 | Revalues: 47660 | GridSize: 18
Generation 379 | Revalues: 47778 | GridSize: 18
Generation 380 | Revalues: 47897 | GridSize: 18
Generation 381 | Revalues: 48016 | GridSize: 18
Generation 382 | Revalues: 48143 | GridSize: 18
Generation 383 | Revalues: 48272 | GridSize: 18
Generation 384 | Revalues: 48401 | GridSize: 18
Generation 385 | Revalues: 48528 | GridSize: 18
Generation 386 | Revalues: 48655 | GridSize: 18
Generation 387 | Revalues: 48781 | GridSize: 18
Generation 388 | Revalues: 48908 | GridSize: 18
Generation 389 | Revalues: 49035 | GridSize: 18
Generation 390 | Revalues: 49161 | GridSize: 18
Generation 391 | Revalues: 49287 | GridSize: 18
Generation 392 | Revalues: 49417 | GridSize: 18
Generation 393 | Revalues: 49547 | GridSize: 18
Generation 394 | Revalues: 49665 | GridSize: 18
Generation 395 | Revalues: 49787 | GridSize: 18
Generation 396 | Revalues: 49909 | GridSize: 18
Generation 397 | Revalues: 50031 | GridSize: 18
Generation 398 | Revalues: 50153 | GridSize: 18
Generation 399 | Revalues: 50279 | GridSize: 18
Generation 400 | Revalues: 50405 | GridSize: 18
Generation 401 | Revalues: 50528 | GridSize: 18
Generation 402 | Revalues: 50651 | GridSize: 18
Generation 403 | Revalues: 50772 | GridSize: 18
Generation 404 | Revalues: 50899 | GridSize: 18
Generation 405 | Revalues: 51026 | GridSize: 18
Generation 406 | Revalues: 51144 | GridSize: 18
Generation 407 | Revalues: 51262 | GridSize: 18
Generation 408 | Revalues: 51392 | GridSize: 18
Generation 409 | Revalues: 51522 | GridSize: 18
Generation 410 | Revalues: 51654 | GridSize: 18
Generation 411 | Revalues: 51786 | GridSize: 18
Generation 412 | Revalues: 51910 | GridSize: 18
Generation 413 | Revalues: 52041 | GridSize: 18
Generation 414 | Revalues: 52172 | GridSize: 18
Generation 415 | Revalues: 52302 | GridSize: 18
Generation 416 | Revalues: 52432 | GridSize: 18
Generation 417 | Revalues: 52556 | GridSize: 19
Generation 418 | Revalues: 52682 | GridSize: 19
Generation 419 | Revalues: 52808 | GridSize: 19
Generation 420 | Revalues: 52935 | GridSize: 19
Generation 421 | Revalues: 53062 | GridSize: 19
Generation 422 | Revalues: 53193 | GridSize: 19
Generation 423 | Revalues: 53324 | GridSize: 19
Generation 424 | Revalues: 53448 | GridSize: 19
Generation 425 | Revalues: 53574 | GridSize: 20
Generation 426 | Revalues: 53700 | GridSize: 20
Generation 427 | Revalues: 53828 | GridSize: 20
Generation 428 | Revalues: 53956 | GridSize: 20
Generation 429 | Revalues: 54082 | GridSize: 20
Generation 430 | Revalues: 54208 | GridSize: 20
Generation 431 | Revalues: 54331 | GridSize: 20
Generation 432 | Revalues: 54455 | GridSize: 20
Generation 433 | Revalues: 54579 | GridSize: 20
Generation 434 | Revalues: 54701 | GridSize: 20
Generation 435 | Revalues: 54823 | GridSize: 20
Generation 436 | Revalues: 54950 | GridSize: 20
Generation 437 | Revalues: 55077 | GridSize: 20
Generation 438 | Revalues: 55201 | GridSize: 20
Generation 439 | Revalues: 55324 | GridSize: 20
Generation 440 | Revalues: 55447 | GridSize: 20
Generation 441 | Revalues: 55573 | GridSize: 20
Generation 442 | Revalues: 55699 | GridSize: 20
Generation 443 | Revalues: 55825 | GridSize: 21
Generation 444 | Revalues: 55951 | GridSize: 21
Generation 445 | Revalues: 56077 | GridSize: 21
Generation 446 | Revalues: 56203 | GridSize: 21
Generation 447 | Revalues: 56331 | GridSize: 21
Generation 448 | Revalues: 56462 | GridSize: 21
