Generation 0 | Revalues: 100 | GridSize: 5
Generation 1 | Revalues: 224 | GridSize: 5
Generation 2 | Revalues: 346 | GridSize: 5
Generation 3 | Revalues: 468 | GridSize: 9
Generation 4 | Revalues: 595 | GridSize: 9
Generation 5 | Revalues: 721 | GridSize: 9
Generation 6 | Revalues: 847 | GridSize: 10
Generation 7 | Revalues: 965 | GridSize: 9
Generation 8 | Revalues: 1087 | GridSize: 12
Generation 9 | Revalues: 1215 | GridSize: 11
Generation 10 | Revalues: 1342 | GridSize: 11
Generation 11 | Revalues: 1469 | GridSize: 11
Generation 12 | Revalues: 1598 | GridSize: 12
Generation 13 | Revalues: 1720 | GridSize: 12
Generation 14 | Revalues: 1848 | GridSize: 6
Generation 15 | Revalues: 1976 | GridSize: 7
Generation 16 | Revalues: 2107 | GridSize: 7
Generation 17 | Revalues: 2233 | GridSize: 7
Generation 18 | Revalues: 2359 | GridSize: 7
Generation 19 | Revalues: 2485 | GridSize: 4
Generation 20 | Revalues: 2609 | GridSize: 4
Generation 21 | Revalues: 2729 | GridSize: 4
Generation 22 | Revalues: 2855 | GridSize: 4
Generation 23 | Revalues: 2981 | GridSize: 4
Generation 24 | Revalues: 3098 | GridSize: 4
Generation 25 | Revalues: 3230 | GridSize: 4
Generation 26 | Revalues: 3356 | GridSize: 4
Generation 27 | Revalues: 3490 | GridSize: 4
Generation 28 | Revalues: 3624 | GridSize: 4
Generation 29 | Revalues: 3754 | GridSize: 4
Generation 30 | Revalues: 3884 | GridSize: 4
Generation 31 | Revalues: 4005 | GridSize: 4
Generation 32 | Revalues: 4135 | GridSize: 4
Generation 33 | Revalues: 4265 | GridSize: 4
Generation 34 | Revalues: 4394 | GridSize: 3
Generation 35 | Revalues: 4523 | GridSize: 3
Generation 36 | Revalues: 4646 | GridSize: 3
Generation 37 | Revalues: 4775 | GridSize: 3
Generation 38 | Revalues: 4904 | GridSize: 3
Generation 39 | Revalues: 5028 | GridSize: 3
Generation 40 | Revalues: 5147 | GridSize: 4
Generation 41 | Revalues: 5270 | GridSize: 4
Generation 42 | Revalues: 5398 | GridSize: 4
Generation 43 | Revalues: 5526 | GridSize: 4
Generation 44 | Revalues: 5658 | GridSize: 4
Generation 45 | Revalues: 5779 | GridSize: 4
Generation 46 | Revalues: 5906 | GridSize: 4
Generation 47 | Revalues: 6033 | GridSize: 4
Generation 48 | Revalues: 6160 | GridSize: 5
Generation 49 | Revalues: 6290 | GridSize: 5
Generation 50 | Revalues: 6411 | GridSize: 5
Generation 51 | Revalues: 6542 | GridSize: 5
Generation 52 | Revalues: 6670 | GridSize: 7
Generation 53 | Revalues: 6798 | GridSize: 7
Generation 54 | Revalues: 6923 | GridSize: 7
Generation 55 | Revalues: 7045 | GridSize: 7
Generation 56 | Revalues: 7169 | GridSize: 7
Generation 57 | Revalues: 7293 | GridSize: 7
Generation 58 | Revalues: 7417 | GridSize: 7
Generation 59 | Revalues: 7543 | GridSize: 7
Generation 60 | Revalues: 7669 | GridSize: 7
Generation 61 | Revalues: 7792 | GridSize: 7
Generation 62 | Revalues: 7915 | GridSize: 7
Generation 63 | Revalues: 8040 | GridSize: 7
Generation 64 | Revalues: 8164 | GridSize: 7
Generation 65 | Revalues: 8297 | GridSize: 7
Generation 66 | Revalues: 8432 | GridSize: 7
Generation 67 | Revalues: 8567 | GridSize: 7
Generation 68 | Revalues: 8694 | GridSize: 7
Generation 69 | Revalues: 8825 | GridSize: 7
Generation 70 | Revalues: 8953 | GridSize: 7
Generation 71 | Revalues: 9079 | GridSize: 7
Generation 72 | Revalues: 9209 | GridSize: 7
Generation 73 | Revalues: 9339 | GridSize: 7
Generation 74 | Revalues: 9460 | GridSize: 7
Generation 75 | Revalues: 9582 | GridSize: 7
Generation 76 | Revalues: 9705 | GridSize: 7
Generation 77 | Revalues: 9828 | GridSize: 7
Generation 78 | Revalues: 9950 | GridSize: 7
Generation 79 | Revalues: 10075 | GridSize: 8
Generation 80 | Revalues: 10202 | GridSize: 8
Generation 81 | Revalues: 10329 | GridSize: 8
Generation 82 | Revalues: 10457 | GridSize: 8
Generation 83 | Revalues: 10587 | GridSize: 8
Generation 84 | Revalues: 10715 | GridSize: 8
Generation 85 | Revalues: 10843 | GridSize: 8
Generation 86 | Revalues: 10964 | GridSize: 8
Generation 87 | Revalues: 11094 | GridSize: 8
Generation 88 | Revalues: 11219 | GridSize: 8
Generation 89 | Revalues: 11342 | GridSize: 9
Generation 90 | Revalues: 11465 | GridSize: 9
Generation 91 | Revalues: 11586 | GridSize: 9
Generation 92 | Revalues: 11710 | GridSize: 9
Generation 93 | Revalues: 11836 | GridSize: 9
Generation 94 | Revalues: 11962 | GridSize: 9
Generation 95 | Revalues: 12089 | GridSize: 9
Generation 96 | Revalues: 12214 | GridSize: 9
Generation 97 | Revalues: 12344 | GridSize: 9
Generation 98 | Revalues: 12474 | GridSize: 9
Generation 99 | Revalues: 12604 | GridSize: 9
Generation 100 | Revalues: 12731 | GridSize: 9
Generation 101 | Revalues: 12855 | GridSize: 9
Generation 102 | Revalues: 12979 | GridSize: 9
Generation 103 | Revalues: 13102 | GridSize: 9
Generation 104 | Revalues: 13234 | GridSize: 9
Generation 105 | Revalues: 13362 | GridSize: 9
Generation 106 | Revalues: 13490 | GridSize: 9
Generation 107 | Revalues: 13618 | GridSize: 9
Generation 108 | Revalues: 13744 | GridSize: 9
Generation 109 | Revalues: 13873 | GridSize: 9
Generation 110 | Revalues: 13993 | GridSize: 9
Generation 111 | Revalues: 14113 | GridSize: 9
Generation 112 | Revalues: 14239 | GridSize: 9
Generation 113 | Revalues: 14360 | GridSize: 9
Generation 114 | Revalues: 14486 | GridSize: 9
Generation 115 | Revalues: 14612 | GridSize: 9
Generation 116 | Revalues: 14746 | GridSize: 9
Generation 117 | Revalues: 14878 | GridSize: 9
Generation 118 | Revalues: 14997 | GridSize: 9
Generation 119 | Revalues: 15116 | GridSize: 9
Generation 120 | Revalues: 15240 | GridSize: 9
Generation 121 | Revalues: 15358 | GridSize: 9
Generation 122 | Revalues: 15480 | GridSize: 9
Generation 123 | Revalues: 15602 | GridSize: 9
Generation 124 | Revalues: 15728 | GridSize: 9
Generation 125 | Revalues: 15851 | GridSize: 9
Generation 126 | Revalues: 15981 | GridSize: 9
Generation 127 | Revalues: 16106 | GridSize: 9
Generation 128 | Revalues: 16231 | GridSize: 9
Generation 129 | Revalues: 16352 | GridSize: 9
Generation 130 | Revalues: 16474 | GridSize: 9
Generation 131 | Revalues: 16594 | GridSize: 9
Generation 132 | Revalues: 16719 | GridSize: 9
Generation 133 | Revalues: 16844 | GridSize: 9
Generation 134 | Revalues: 16965 | GridSize: 10
Generation 135 | Revalues: 17088 | GridSize: 10
Generation 136 | Revalues: 17215 | GridSize: 10
Generation 137 | Revalues: 17342 | GridSize: 10
Generation 138 | Revalues: 17474 | GridSize: 10
Generation 139 | Revalues: 17600 | GridSize: 10
Generation 140 | Revalues: 17727 | GridSize: 10
Generation 141 | Revalues: 17851 | GridSize: 10
Generation 142 | Revalues: 17975 | GridSize: 10
Generation 143 | Revalues: 18106 | GridSize: 10
Generation 144 | Revalues: 18236 | GridSize: 10
Generation 145 | Revalues: 18360 | GridSize: 10
Generation 146 | Revalues: 18484 | GridSize: 10
Generation 147 | Revalues: 18608 | GridSize: 10
Generation 148 | Revalues: 18730 | GridSize: 10
Generation 149 | Revalues: 18855 | GridSize: 10
Generation 150 | Revalues: 18980 | GridSize: 11
Generation 151 | Revalues: 19104 | GridSize: 11
Generation 152 | Revalues: 19234 | GridSize: 11
Generation 153 | Revalues: 19366 | GridSize: 11
Generation 154 | Revalues: 19493 | GridSize: 11
Generation 155 | Revalues: 19619 | GridSize: 11
Generation 156 | Revalues: 19745 | GridSize: 11
Generation 157 | Revalues: 19871 | GridSize: 11
Generation 158 | Revalues: 19992 | GridSize: 11
Generation 159 | Revalues: 20123 | GridSize: 11
Generation 160 | Revalues: 20254 | GridSize: 11
Generation 161 | Revalues: 20381 | GridSize: 11
Generation 162 | Revalues: 20508 | GridSize: 11
Generation 163 | Revalues: 20631 | GridSize: 11
Generation 164 | Revalues: 20754 | GridSize: 11
Generation 165 | Revalues: 20873 | GridSize: 11
Generation 166 | Revalues: 21003 | GridSize: 11
Generation 167 | Revalues: 21136 | GridSize: 11
Generation 168 | Revalues: 21264 | GridSize: 11
Generation 169 | Revalues: 21392 | GridSize: 11
Generation 170 | Revalues: 21518 | GridSize: 11
Generation 171 | Revalues: 21645 | GridSize: 11
Generation 172 | Revalues: 21774 | GridSize: 11
Generation 173 | Revalues: 21904 | GridSize: 11
Generation 174 | Revalues: 22034 | GridSize: 11
Generation 175 | Revalues: 22158 | GridSize: 11
Generation 176 | Revalues: 22286 | GridSize: 11
Generation 177 | Revalues: 22410 | GridSize: 11
Generation 178 | Revalues: 22538 | GridSize: 11
Generation 179 | Revalues: 22666 | GridSize: 11
Generation 180 | Revalues: 22789 | GridSize: 11
Generation 181 | Revalues: 22913 | GridSize: 11
Generation 182 | Revalues: 23044 | GridSize: 11
Generation 183 | Revalues: 23170 | GridSize: 11
Generation 184 | Revalues: 23296 | GridSize: 11
Generation 185 | Revalues: 23421 | GridSize: 11
Generation 186 | Revalues: 23549 | GridSize: 11
Generation 187 | Revalues: 23675 | GridSize: 11
Generation 188 | Revalues: 23797 | GridSize: 11
Generation 189 | Revalues: 23920 | GridSize: 11
Generation 190 | Revalues: 24043 | GridSize: 11
Generation 191 | Revalues: 24165 | GridSize: 11
Generation 192 | Revalues: 24295 | GridSize: 11
Generation 193 | Revalues: 24422 | GridSize: 11
Generation 194 | Revalues: 24552 | GridSize: 11
Generation 195 | Revalues: 24682 | GridSize: 11
Generation 196 | Revalues: 24810 | GridSize: 11
Generation 197 | Revalues: 24934 | GridSize: 11
Generation 198 | Revalues: 25060 | GridSize: 11
Generation 199 | Revalues: 25195 | GridSize: 11
Generation 200 | Revalues: 25330 | GridSize: 11
Generation 201 | Revalues: 25456 | GridSize: 11
Generation 202 | Revalues: 25580 | GridSize: 11
Generation 203 | Revalues: 25705 | GridSize: 10
Generation 204 | Revalues: 25834 | GridSize: 10
Generation 205 | Revalues: 25952 | GridSize: 10
Generation 206 | Revalues: 26070 | GridSize: 10
Generation 207 | Revalues: 26200 | GridSize: 10
Generation 208 | Revalues: 26331 | GridSize: 10
Generation 209 | Revalues: 26460 | GridSize: 10
Generation 210 | Revalues: 26589 | GridSize: 10
Generation 211 | Revalues: 26715 | GridSize: 10
Generation 212 | Revalues: 26845 | GridSize: 10
Generation 213 | Revalues: 26967 | GridSize: 10
Generation 214 | Revalues: 27094 | GridSize: 10
Generation 215 | Revalues: 27221 | GridSize: 10
Generation 216 | Revalues: 27348 | GridSize: 10
Generation 217 | Revalues: 27472 | GridSize: 10
Generation 218 | Revalues: 27595 | GridSize: 10
Generation 219 | Revalues: 27718 | GridSize: 10
Generation 220 | Revalues: 27844 | GridSize: 10
Generation 221 | Revalues: 27970 | GridSize: 10
