Generation 0 | Revalues: 100 | GridSize: 5
Generation 1 | Revalues: 234 | GridSize: 7
Generation 2 | Revalues: 361 | GridSize: 10
Generation 3 | Revalues: 487 | GridSize: 12
Generation 4 | Revalues: 616 | GridSize: 12
Generation 5 | Revalues: 749 | GridSize: 10
Generation 6 | Revalues: 877 | GridSize: 10
Generation 7 | Revalues: 1010 | GridSize: 10
Generation 8 | Revalues: 1141 | GridSize: 10
Generation 9 | Revalues: 1265 | GridSize: 10
Generation 10 | Revalues: 1390 | GridSize: 10
Generation 11 | Revalues: 1519 | GridSize: 10
Generation 12 | Revalues: 1644 | GridSize: 10
Generation 13 | Revalues: 1775 | GridSize: 10
Generation 14 | Revalues: 1896 | GridSize: 10
Generation 15 | Revalues: 2027 | GridSize: 10
Generation 16 | Revalues: 2151 | GridSize: 10
Generation 17 | Revalues: 2276 | GridSize: 10
Generation 18 | Revalues: 2401 | GridSize: 11
Generation 19 | Revalues: 2526 | GridSize: 11
Generation 20 | Revalues: 2651 | GridSize: 11
Generation 21 | Revalues: 2776 | GridSize: 11
Generation 22 | Revalues: 2901 | GridSize: 11
Generation 23 | Revalues: 3023 | GridSize: 12
Generation 24 | Revalues: 3150 | GridSize: 12
Generation 25 | Revalues: 3272 | GridSize: 12
Generation 26 | Revalues: 3397 | GridSize: 12
Generation 27 | Revalues: 3523 | GridSize: 12
Generation 28 | Revalues: 3643 | GridSize: 14
Generation 29 | Revalues: 3768 | GridSize: 15
Generation 30 | Revalues: 3895 | GridSize: 15
Generation 31 | Revalues: 4016 | GridSize: 15
Generation 32 | Revalues: 4142 | GridSize: 16
Generation 33 | Revalues: 4267 | GridSize: 16
Generation 34 | Revalues: 4399 | GridSize: 9
Generation 35 | Revalues: 4525 | GridSize: 9
Generation 36 | Revalues: 4651 | GridSize: 9
Generation 37 | Revalues: 4777 | GridSize: 9
Generation 38 | Revalues: 4899 | GridSize: 9
Generation 39 | Revalues: 5025 | GridSize: 9
Generation 40 | Revalues: 5146 | GridSize: 9
Generation 41 | Revalues: 5267 | GridSize: 9
Generation 42 | Revalues: 5386 | GridSize: 9
Generation 43 | Revalues: 5511 | GridSize: 9
Generation 44 | Revalues: 5644 | GridSize: 9
Generation 45 | Revalues: 5773 | GridSize: 9
Generation 46 | Revalues: 5898 | GridSize: 9
