Generation 0 | Revalues: 100 | GridSize: 5
Generation 1 | Revalues: 230 | GridSize: 4
Generation 2 | Revalues: 358 | GridSize: 4
Generation 3 | Revalues: 484 | GridSize: 5
Generation 4 | Revalues: 605 | GridSize: 6
Generation 5 | Revalues: 729 | GridSize: 6
Generation 6 | Revalues: 853 | GridSize: 6
Generation 7 | Revalues: 982 | GridSize: 4
Generation 8 | Revalues: 1108 | GridSize: 4
Generation 9 | Revalues: 1229 | GridSize: 4
Generation 10 | Revalues: 1359 | GridSize: 4
Generation 11 | Revalues: 1485 | GridSize: 4
Generation 12 | Revalues: 1614 | GridSize: 4
Generation 13 | Revalues: 1741 | GridSize: 4
Generation 14 | Revalues: 1863 | GridSize: 5
Generation 15 | Revalues: 1985 | GridSize: 6
Generation 16 | Revalues: 2109 | GridSize: 6
Generation 17 | Revalues: 2231 | GridSize: 6
Generation 18 | Revalues: 2353 | GridSize: 7
Generation 19 | Revalues: 2480 | GridSize: 7
Generation 20 | Revalues: 2607 | GridSize: 7
Generation 21 | Revalues: 2727 | GridSize: 7
Generation 22 | Revalues: 2854 | GridSize: 7
Generation 23 | Revalues: 2981 | GridSize: 8
Generation 24 | Revalues: 3104 | GridSize: 11
Generation 25 | Revalues: 3227 | GridSize: 12
Generation 26 | Revalues: 3355 | GridSize: 12
Generation 27 | Revalues: 3480 | GridSize: 12
Generation 28 | Revalues: 3604 | GridSize: 12
Generation 29 | Revalues: 3728 | GridSize: 12
Generation 30 | Revalues: 3858 | GridSize: 12
Generation 31 | Revalues: 3981 | GridSize: 12
Generation 32 | Revalues: 4105 | GridSize: 12
Generation 33 | Revalues: 4227 | GridSize: 13
Generation 34 | Revalues: 4351 | GridSize: 11
Generation 35 | Revalues: 4481 | GridSize: 11
Generation 36 | Revalues: 4606 | GridSize: 12
Generation 37 | Revalues: 4732 | GridSize: 13
Generation 38 | Revalues: 4862 | GridSize: 13
Generation 39 | Revalues: 4990 | GridSize: 13
Generation 40 | Revalues: 5112 | GridSize: 13
Generation 41 | Revalues: 5241 | GridSize: 13
Generation 42 | Revalues: 5368 | GridSize: 13
Generation 43 | Revalues: 5494 | GridSize: 13
Generation 44 | Revalues: 5617 | GridSize: 13
Generation 45 | Revalues: 5744 | GridSize: 13
Generation 46 | Revalues: 5870 | GridSize: 14
Generation 47 | Revalues: 5993 | GridSize: 14
Generation 48 | Revalues: 6122 | GridSize: 14
Generation 49 | Revalues: 6253 | GridSize: 14
Generation 50 | Revalues: 6381 | GridSize: 14
Generation 51 | Revalues: 6513 | GridSize: 14
Generation 52 | Revalues: 6639 | GridSize: 14
Generation 53 | Revalues: 6759 | GridSize: 15
Generation 54 | Revalues: 6883 | GridSize: 15
Generation 55 | Revalues: 7003 | GridSize: 15
Generation 56 | Revalues: 7130 | GridSize: 15
Generation 57 | Revalues: 7254 | GridSize: 15
Generation 58 | Revalues: 7379 | GridSize: 15
Generation 59 | Revalues: 7507 | GridSize: 15
Generation 60 | Revalues: 7635 | GridSize: 16
Generation 61 | Revalues: 7765 | GridSize: 16
Generation 62 | Revalues: 7888 | GridSize: 16
Generation 63 | Revalues: 8018 | GridSize: 16
Generation 64 | Revalues: 8145 | GridSize: 16
Generation 65 | Revalues: 8272 | GridSize: 16
Generation 66 | Revalues: 8400 | GridSize: 16
Generation 67 | Revalues: 8528 | GridSize: 16
Generation 68 | Revalues: 8651 | GridSize: 16
Generation 69 | Revalues: 8779 | GridSize: 16
Generation 70 | Revalues: 8897 | GridSize: 16
Generation 71 | Revalues: 9025 | GridSize: 16
Generation 72 | Revalues: 9153 | GridSize: 12
Generation 73 | Revalues: 9277 | GridSize: 12
Generation 74 | Revalues: 9408 | GridSize: 12
Generation 75 | Revalues: 9540 | GridSize: 12
Generation 76 | Revalues: 9662 | GridSize: 12
Generation 77 | Revalues: 9793 | GridSize: 12
Generation 78 | Revalues: 9919 | GridSize: 12
Generation 79 | Revalues: 10046 | GridSize: 12
Generation 80 | Revalues: 10165 | GridSize: 12
Generation 81 | Revalues: 10283 | GridSize: 12
Generation 82 | Revalues: 10412 | GridSize: 12
Generation 83 | Revalues: 10540 | GridSize: 12
Generation 84 | Revalues: 10666 | GridSize: 12
Generation 85 | Revalues: 10794 | GridSize: 12
Generation 86 | Revalues: 10918 | GridSize: 12
Generation 87 | Revalues: 11045 | GridSize: 12
