Generation 0 | Revalues: 100 | GridSize: 7
Generation 1 | Revalues: 228 | GridSize: 7
Generation 2 | Revalues: 353 | GridSize: 8
Generation 3 | Revalues: 477 | GridSize: 7
Generation 4 | Revalues: 602 | GridSize: 7
Generation 5 | Revalues: 726 | GridSize: 5
Generation 6 | Revalues: 849 | GridSize: 5
Generation 7 | Revalues: 974 | GridSize: 6
Generation 8 | Revalues: 1103 | GridSize: 6
Generation 9 | Revalues: 1223 | GridSize: 6
Generation 10 | Revalues: 1350 | GridSize: 6
Generation 11 | Revalues: 1480 | GridSize: 7
Generation 12 | Revalues: 1606 | GridSize: 10
Generation 13 | Revalues: 1728 | GridSize: 10
Generation 14 | Revalues: 1843 | GridSize: 8
Generation 15 | Revalues: 1973 | GridSize: 8
Generation 16 | Revalues: 2093 | GridSize: 8
Generation 17 | Revalues: 2215 | GridSize: 8
Generation 18 | Revalues: 2344 | GridSize: 8
Generation 19 | Revalues: 2465 | GridSize: 8
Generation 20 | Revalues: 2597 | GridSize: 8
Generation 21 | Revalues: 2722 | GridSize: 8
Generation 22 | Revalues: 2850 | GridSize: 8
Generation 23 | Revalues: 2978 | GridSize: 8
Generation 24 | Revalues: 3103 | GridSize: 8
Generation 25 | Revalues: 3225 | GridSize: 8
Generation 26 | Revalues: 3350 | GridSize: 8
Generation 27 | Revalues: 3479 | GridSize: 8
Generation 28 | Revalues: 3610 | GridSize: 8
Generation 29 | Revalues: 3732 | GridSize: 8
Generation 30 | Revalues: 3859 | GridSize: 8
Generation 31 | Revalues: 3980 | GridSize: 8
Generation 32 | Revalues: 4103 | GridSize: 8
Generation 33 | Revalues: 4228 | GridSize: 8
Generation 34 | Revalues: 4352 | GridSize: 8
Generation 35 | Revalues: 4478 | GridSize: 8
Generation 36 | Revalues: 4597 | GridSize: 9
Generation 37 | Revalues: 4715 | GridSize: 9
Generation 38 | Revalues: 4840 | GridSize: 9
Generation 39 | Revalues: 4963 | GridSize: 9
Generation 40 | Revalues: 5088 | GridSize: 10
Generation 41 | Revalues: 5218 | GridSize: 10
Generation 42 | Revalues: 5345 | GridSize: 10
Generation 43 | Revalues: 5477 | GridSize: 10
Generation 44 | Revalues: 5601 | GridSize: 10
Generation 45 | Revalues: 5720 | GridSize: 10
Generation 46 | Revalues: 5847 | GridSize: 10
Generation 47 | Revalues: 5971 | GridSize: 10
Generation 48 | Revalues: 6095 | GridSize: 10
Generation 49 | Revalues: 6222 | GridSize: 10
Generation 50 | Revalues: 6355 | GridSize: 10
Generation 51 | Revalues: 6486 | GridSize: 10
Generation 52 | Revalues: 6612 | GridSize: 10
Generation 53 | Revalues: 6734 | GridSize: 10
Generation 54 | Revalues: 6856 | GridSize: 10
Generation 55 | Revalues: 6986 | GridSize: 10
Generation 56 | Revalues: 7106 | GridSize: 12
Generation 57 | Revalues: 7233 | GridSize: 12
Generation 58 | Revalues: 7361 | GridSize: 12
Generation 59 | Revalues: 7489 | GridSize: 12
Generation 60 | Revalues: 7613 | GridSize: 13
Generation 61 | Revalues: 7736 | GridSize: 14
Generation 62 | Revalues: 7864 | GridSize: 14
Generation 63 | Revalues: 7988 | GridSize: 14
Generation 64 | Revalues: 8115 | GridSize: 14
Generation 65 | Revalues: 8241 | GridSize: 14
Generation 66 | Revalues: 8361 | GridSize: 14
Generation 67 | Revalues: 8486 | GridSize: 14
Generation 68 | Revalues: 8606 | GridSize: 14
Generation 69 | Revalues: 8735 | GridSize: 14
Generation 70 | Revalues: 8860 | GridSize: 15
Generation 71 | Revalues: 8990 | GridSize: 15
Generation 72 | Revalues: 9113 | GridSize: 15
Generation 73 | Revalues: 9231 | GridSize: 15
Generation 74 | Revalues: 9353 | GridSize: 15
Generation 75 | Revalues: 9479 | GridSize: 15
Generation 76 | Revalues: 9601 | GridSize: 15
Generation 77 | Revalues: 9727 | GridSize: 15
Generation 78 | Revalues: 9848 | GridSize: 15
Generation 79 | Revalues: 9970 | GridSize: 15
Generation 80 | Revalues: 10093 | GridSize: 15
Generation 81 | Revalues: 10217 | GridSize: 15
Generation 82 | Revalues: 10346 | GridSize: 15
Generation 83 | Revalues: 10472 | GridSize: 15
Generation 84 | Revalues: 10597 | GridSize: 15
Generation 85 | Revalues: 10720 | GridSize: 15
Generation 86 | Revalues: 10836 | GridSize: 15
Generation 87 | Revalues: 10957 | GridSize: 15
Generation 88 | Revalues: 11081 | GridSize: 15
Generation 89 | Revalues: 11206 | GridSize: 15
Generation 90 | Revalues: 11331 | GridSize: 16
Generation 91 | Revalues: 11456 | GridSize: 16
Generation 92 | Revalues: 11580 | GridSize: 14
Generation 93 | Revalues: 11705 | GridSize: 14
Generation 94 | Revalues: 11827 | GridSize: 14
Generation 95 | Revalues: 11951 | GridSize: 14
Generation 96 | Revalues: 12065 | GridSize: 14
Generation 97 | Revalues: 12185 | GridSize: 14
Generation 98 | Revalues: 12305 | GridSize: 15
Generation 99 | Revalues: 12438 | GridSize: 15
Generation 100 | Revalues: 12565 | GridSize: 15
Generation 101 | Revalues: 12689 | GridSize: 15
