Generation 0 | Revalues: 100 | GridSize: 7
Generation 1 | Revalues: 221 | GridSize: 9
Generation 2 | Revalues: 338 | GridSize: 9
Generation 3 | Revalues: 464 | GridSize: 10
Generation 4 | Revalues: 589 | GridSize: 10
Generation 5 | Revalues: 710 | GridSize: 10
Generation 6 | Revalues: 835 | GridSize: 11
Generation 7 | Revalues: 962 | GridSize: 14
Generation 8 | Revalues: 1089 | GridSize: 15
Generation 9 | Revalues: 1210 | GridSize: 16
Generation 10 | Revalues: 1337 | GridSize: 18
Generation 11 | Revalues: 1468 | GridSize: 18
Generation 12 | Revalues: 1591 | GridSize: 18
Generation 13 | Revalues: 1715 | GridSize: 18
Generation 14 | Revalues: 1836 | GridSize: 12
Generation 15 | Revalues: 1960 | GridSize: 11
Generation 16 | Revalues: 2087 | GridSize: 10
Generation 17 | Revalues: 2219 | GridSize: 11
Generation 18 | Revalues: 2350 | GridSize: 11
Generation 19 | Revalues: 2472 | GridSize: 12
Generation 20 | Revalues: 2599 | GridSize: 12
Generation 21 | Revalues: 2722 | GridSize: 11
Generation 22 | Revalues: 2848 | GridSize: 12
Generation 23 | Revalues: 2971 | GridSize: 12
Generation 24 | Revalues: 3096 | GridSize: 12
Generation 25 | Revalues: 3221 | GridSize: 12
Generation 26 | Revalues: 3351 | GridSize: 12
Generation 27 | Revalues: 3477 | GridSize: 13
Generation 28 | Revalues: 3603 | GridSize: 13
Generation 29 | Revalues: 3724 | GridSize: 14
Generation 30 | Revalues: 3846 | GridSize: 14
Generation 31 | Revalues: 3977 | GridSize: 14
Generation 32 | Revalues: 4109 | GridSize: 11
Generation 33 | Revalues: 4233 | GridSize: 12
Generation 34 | Revalues: 4363 | GridSize: 10
Generation 35 | Revalues: 4485 | GridSize: 10
Generation 36 | Revalues: 4603 | GridSize: 11
Generation 37 | Revalues: 4738 | GridSize: 11
Generation 38 | Revalues: 4863 | GridSize: 11
Generation 39 | Revalues: 4987 | GridSize: 12
Generation 40 | Revalues: 5117 | GridSize: 12
Generation 41 | Revalues: 5244 | GridSize: 12
Generation 42 | Revalues: 5369 | GridSize: 14
Generation 43 | Revalues: 5494 | GridSize: 14
Generation 44 | Revalues: 5622 | GridSize: 14
Generation 45 | Revalues: 5750 | GridSize: 14
Generation 46 | Revalues: 5875 | GridSize: 14
Generation 47 | Revalues: 5999 | GridSize: 14
Generation 48 | Revalues: 6121 | GridSize: 14
Generation 49 | Revalues: 6244 | GridSize: 14
Generation 50 | Revalues: 6372 | GridSize: 15
Generation 51 | Revalues: 6500 | GridSize: 15
Generation 52 | Revalues: 6633 | GridSize: 15
Generation 53 | Revalues: 6757 | GridSize: 15
Generation 54 | Revalues: 6884 | GridSize: 16
Generation 55 | Revalues: 7013 | GridSize: 16
Generation 56 | Revalues: 7140 | GridSize: 16
Generation 57 | Revalues: 7264 | GridSize: 16
Generation 58 | Revalues: 7390 | GridSize: 14
Generation 59 | Revalues: 7516 | GridSize: 14
Generation 60 | Revalues: 7640 | GridSize: 14
Generation 61 | Revalues: 7766 | GridSize: 14
Generation 62 | Revalues: 7894 | GridSize: 14
Generation 63 | Revalues: 8019 | GridSize: 14
Generation 64 | Revalues: 8147 | GridSize: 14
Generation 65 | Revalues: 8272 | GridSize: 14
Generation 66 | Revalues: 8400 | GridSize: 14
Generation 67 | Revalues: 8531 | GridSize: 14
Generation 68 | Revalues: 8651 | GridSize: 14
Generation 69 | Revalues: 8780 | GridSize: 14
Generation 70 | Revalues: 8905 | GridSize: 14
Generation 71 | Revalues: 9031 | GridSize: 15
Generation 72 | Revalues: 9152 | GridSize: 15
Generation 73 | Revalues: 9280 | GridSize: 15
Generation 74 | Revalues: 9407 | GridSize: 15
Generation 75 | Revalues: 9533 | GridSize: 15
Generation 76 | Revalues: 9660 | GridSize: 15
Generation 77 | Revalues: 9784 | GridSize: 15
Generation 78 | Revalues: 9912 | GridSize: 15
Generation 79 | Revalues: 10034 | GridSize: 15
Generation 80 | Revalues: 10157 | GridSize: 15
Generation 81 | Revalues: 10286 | GridSize: 15
Generation 82 | Revalues: 10409 | GridSize: 15
Generation 83 | Revalues: 10535 | GridSize: 15
Generation 84 | Revalues: 10662 | GridSize: 15
Generation 85 | Revalues: 10788 | GridSize: 15
Generation 86 | Revalues: 10914 | GridSize: 15
Generation 87 | Revalues: 11037 | GridSize: 16
Generation 88 | Revalues: 11165 | GridSize: 15
Generation 89 | Revalues: 11292 | GridSize: 15
Generation 90 | Revalues: 11412 | GridSize: 16
Generation 91 | Revalues: 11538 | GridSize: 16
Generation 92 | Revalues: 11666 | GridSize: 16
Generation 93 | Revalues: 11792 | GridSize: 16
Generation 94 | Revalues: 11920 | GridSize: 16
Generation 95 | Revalues: 12043 | GridSize: 16
Generation 96 | Revalues: 12172 | GridSize: 16
Generation 97 | Revalues: 12296 | GridSize: 16
Generation 98 | Revalues: 12419 | GridSize: 16
Generation 99 | Revalues: 12546 | GridSize: 16
Generation 100 | Revalues: 12671 | GridSize: 16
Generation 101 | Revalues: 12794 | GridSize: 16
Generation 102 | Revalues: 12916 | GridSize: 16
Generation 103 | Revalues: 13039 | GridSize: 17
Generation 104 | Revalues: 13161 | GridSize: 17
Generation 105 | Revalues: 13286 | GridSize: 17
Generation 106 | Revalues: 13408 | GridSize: 17
Generation 107 | Revalues: 13526 | GridSize: 16
Generation 108 | Revalues: 13654 | GridSize: 16
Generation 109 | Revalues: 13777 | GridSize: 16
Generation 110 | Revalues: 13903 | GridSize: 16
Generation 111 | Revalues: 14032 | GridSize: 16
Generation 112 | Revalues: 14153 | GridSize: 16
Generation 113 | Revalues: 14281 | GridSize: 16
Generation 114 | Revalues: 14413 | GridSize: 16
Generation 115 | Revalues: 14543 | GridSize: 16
Generation 116 | Revalues: 14665 | GridSize: 16
Generation 117 | Revalues: 14797 | GridSize: 16
Generation 118 | Revalues: 14922 | GridSize: 17
Generation 119 | Revalues: 15047 | GridSize: 17
Generation 120 | Revalues: 15168 | GridSize: 17
Generation 121 | Revalues: 15291 | GridSize: 17
Generation 122 | Revalues: 15418 | GridSize: 17
Generation 123 | Revalues: 15544 | GridSize: 18
Generation 124 | Revalues: 15663 | GridSize: 18
Generation 125 | Revalues: 15786 | GridSize: 19
Generation 126 | Revalues: 15920 | GridSize: 19
Generation 127 | Revalues: 16049 | GridSize: 19
Generation 128 | Revalues: 16172 | GridSize: 19
Generation 129 | Revalues: 16301 | GridSize: 19
Generation 130 | Revalues: 16432 | GridSize: 18
Generation 131 | Revalues: 16562 | GridSize: 18
Generation 132 | Revalues: 16686 | GridSize: 18
Generation 133 | Revalues: 16808 | GridSize: 18
Generation 134 | Revalues: 16934 | GridSize: 18
Generation 135 | Revalues: 17062 | GridSize: 18
Generation 136 | Revalues: 17194 | GridSize: 18
Generation 137 | Revalues: 17321 | GridSize: 18
Generation 138 | Revalues: 17443 | GridSize: 18
Generation 139 | Revalues: 17562 | GridSize: 18
Generation 140 | Revalues: 17689 | GridSize: 18
Generation 141 | Revalues: 17822 | GridSize: 18
Generation 142 | Revalues: 17949 | GridSize: 18
