Generation 0 | Revalues: 100 | GridSize: 4
Generation 1 | Revalues: 228 | GridSize: 5
Generation 2 | Revalues: 359 | GridSize: 6
Generation 3 | Revalues: 481 | GridSize: 7
Generation 4 | Revalues: 612 | GridSize: 8
Generation 5 | Revalues: 742 | GridSize: 9
Generation 6 | Revalues: 869 | GridSize: 9
Generation 7 | Revalues: 993 | GridSize: 9
Generation 8 | Revalues: 1121 | GridSize: 7
Generation 9 | Revalues: 1248 | GridSize: 7
Generation 10 | Revalues: 1366 | GridSize: 7
Generation 11 | Revalues: 1491 | GridSize: 8
Generation 12 | Revalues: 1615 | GridSize: 9
Generation 13 | Revalues: 1737 | GridSize: 9
Generation 14 | Revalues: 1865 | GridSize: 9
Generation 15 | Revalues: 1993 | GridSize: 9
Generation 16 | Revalues: 2119 | GridSize: 9
Generation 17 | Revalues: 2245 | GridSize: 10
Generation 18 | Revalues: 2366 | GridSize: 10
Generation 19 | Revalues: 2490 | GridSize: 10
Generation 20 | Revalues: 2613 | GridSize: 11
Generation 21 | Revalues: 2739 | GridSize: 11
Generation 22 | Revalues: 2870 | GridSize: 11
Generation 23 | Revalues: 3000 | GridSize: 11
Generation 24 | Revalues: 3128 | GridSize: 12
Generation 25 | Revalues: 3251 | GridSize: 12
Generation 26 | Revalues: 3373 | GridSize: 12
Generation 27 | Revalues: 3494 | GridSize: 12
Generation 28 | Revalues: 3620 | GridSize: 12
Generation 29 | Revalues: 3739 | GridSize: 13
Generation 30 | Revalues: 3870 | GridSize: 9
Generation 31 | Revalues: 3999 | GridSize: 10
Generation 32 | Revalues: 4121 | GridSize: 10
Generation 33 | Revalues: 4248 | GridSize: 9
Generation 34 | Revalues: 4375 | GridSize: 9
Generation 35 | Revalues: 4499 | GridSize: 9
Generation 36 | Revalues: 4622 | GridSize: 9
Generation 37 | Revalues: 4747 | GridSize: 9
Generation 38 | Revalues: 4873 | GridSize: 9
Generation 39 | Revalues: 4997 | GridSize: 10
Generation 40 | Revalues: 5129 | GridSize: 11
Generation 41 | Revalues: 5249 | GridSize: 11
Generation 42 | Revalues: 5375 | GridSize: 11
Generation 43 | Revalues: 5502 | GridSize: 11
Generation 44 | Revalues: 5625 | GridSize: 11
Generation 45 | Revalues: 5753 | GridSize: 11
Generation 46 | Revalues: 5874 | GridSize: 11
Generation 47 | Revalues: 6004 | GridSize: 12
Generation 48 | Revalues: 6129 | GridSize: 13
Generation 49 | Revalues: 6256 | GridSize: 13
Generation 50 | Revalues: 6386 | GridSize: 13
Generation 51 | Revalues: 6506 | GridSize: 15
Generation 52 | Revalues: 6633 | GridSize: 16
Generation 53 | Revalues: 6758 | GridSize: 16
Generation 54 | Revalues: 6885 | GridSize: 16
Generation 55 | Revalues: 7011 | GridSize: 17
Generation 56 | Revalues: 7143 | GridSize: 17
Generation 57 | Revalues: 7270 | GridSize: 17
Generation 58 | Revalues: 7395 | GridSize: 17
Generation 59 | Revalues: 7525 | GridSize: 17
Generation 60 | Revalues: 7648 | GridSize: 17
Generation 61 | Revalues: 7777 | GridSize: 17
Generation 62 | Revalues: 7903 | GridSize: 17
Generation 63 | Revalues: 8033 | GridSize: 17
Generation 64 | Revalues: 8164 | GridSize: 17
Generation 65 | Revalues: 8288 | GridSize: 17
