Generation 0 | Revalues: 100 | GridSize: 4
Generation 1 | Revalues: 224 | GridSize: 7
Generation 2 | Revalues: 355 | GridSize: 10
Generation 3 | Revalues: 484 | GridSize: 3
Generation 4 | Revalues: 609 | GridSize: 4
Generation 5 | Revalues: 740 | GridSize: 5
Generation 6 | Revalues: 868 | GridSize: 5
Generation 7 | Revalues: 988 | GridSize: 6
Generation 8 | Revalues: 1114 | GridSize: 6
Generation 9 | Revalues: 1236 | GridSize: 6
Generation 10 | Revalues: 1356 | GridSize: 8
Generation 11 | Revalues: 1485 | GridSize: 8
Generation 12 | Revalues: 1614 | GridSize: 8
Generation 13 | Revalues: 1740 | GridSize: 9
Generation 14 | Revalues: 1862 | GridSize: 10
Generation 15 | Revalues: 1981 | GridSize: 10
Generation 16 | Revalues: 2104 | GridSize: 11
Generation 17 | Revalues: 2226 | GridSize: 10
Generation 18 | Revalues: 2356 | GridSize: 10
Generation 19 | Revalues: 2485 | GridSize: 10
Generation 20 | Revalues: 2610 | GridSize: 11
Generation 21 | Revalues: 2737 | GridSize: 11
Generation 22 | Revalues: 2866 | GridSize: 11
Generation 23 | Revalues: 2995 | GridSize: 10
Generation 24 | Revalues: 3128 | GridSize: 10
Generation 25 | Revalues: 3253 | GridSize: 11
Generation 26 | Revalues: 3373 | GridSize: 11
Generation 27 | Revalues: 3505 | GridSize: 11
Generation 28 | Revalues: 3631 | GridSize: 11
Generation 29 | Revalues: 3761 | GridSize: 11
Generation 30 | Revalues: 3889 | GridSize: 11
Generation 31 | Revalues: 4016 | GridSize: 11
Generation 32 | Revalues: 4138 | GridSize: 11
Generation 33 | Revalues: 4264 | GridSize: 11
Generation 34 | Revalues: 4395 | GridSize: 11
Generation 35 | Revalues: 4520 | GridSize: 11
Generation 36 | Revalues: 4647 | GridSize: 11
Generation 37 | Revalues: 4771 | GridSize: 11
Generation 38 | Revalues: 4902 | GridSize: 11
Generation 39 | Revalues: 5026 | GridSize: 11
Generation 40 | Revalues: 5150 | GridSize: 12
Generation 41 | Revalues: 5282 | GridSize: 12
Generation 42 | Revalues: 5411 | GridSize: 12
Generation 43 | Revalues: 5528 | GridSize: 12
Generation 44 | Revalues: 5652 | GridSize: 12
Generation 45 | Revalues: 5775 | GridSize: 12
Generation 46 | Revalues: 5897 | GridSize: 12
Generation 47 | Revalues: 6022 | GridSize: 12
Generation 48 | Revalues: 6158 | GridSize: 12
Generation 49 | Revalues: 6277 | GridSize: 12
Generation 50 | Revalues: 6398 | GridSize: 12
Generation 51 | Revalues: 6520 | GridSize: 12
Generation 52 | Revalues: 6648 | GridSize: 13
Generation 53 | Revalues: 6774 | GridSize: 13
Generation 54 | Revalues: 6902 | GridSize: 13
Generation 55 | Revalues: 7033 | GridSize: 13
Generation 56 | Revalues: 7163 | GridSize: 13
Generation 57 | Revalues: 7286 | GridSize: 13
Generation 58 | Revalues: 7406 | GridSize: 13
Generation 59 | Revalues: 7528 | GridSize: 13
Generation 60 | Revalues: 7652 | GridSize: 13
Generation 61 | Revalues: 7784 | GridSize: 13
Generation 62 | Revalues: 7909 | GridSize: 13
Generation 63 | Revalues: 8032 | GridSize: 13
Generation 64 | Revalues: 8162 | GridSize: 13
Generation 65 | Revalues: 8286 | GridSize: 13
Generation 66 | Revalues: 8408 | GridSize: 13
Generation 67 | Revalues: 8530 | GridSize: 13
Generation 68 | Revalues: 8656 | GridSize: 13
Generation 69 | Revalues: 8786 | GridSize: 13
Generation 70 | Revalues: 8909 | GridSize: 13
Generation 71 | Revalues: 9038 | GridSize: 13
Generation 72 | Revalues: 9167 | GridSize: 13
Generation 73 | Revalues: 9294 | GridSize: 13
Generation 74 | Revalues: 9424 | GridSize: 13
Generation 75 | Revalues: 9552 | GridSize: 13
Generation 76 | Revalues: 9676 | GridSize: 13
Generation 77 | Revalues: 9803 | GridSize: 13
Generation 78 | Revalues: 9933 | GridSize: 13
Generation 79 | Revalues: 10060 | GridSize: 13
Generation 80 | Revalues: 10187 | GridSize: 13
Generation 81 | Revalues: 10319 | GridSize: 13
Generation 82 | Revalues: 10447 | GridSize: 13
Generation 83 | Revalues: 10569 | GridSize: 13
Generation 84 | Revalues: 10686 | GridSize: 13
Generation 85 | Revalues: 10805 | GridSize: 13
Generation 86 | Revalues: 10936 | GridSize: 13
Generation 87 | Revalues: 11061 | GridSize: 13
Generation 88 | Revalues: 11185 | GridSize: 13
Generation 89 | Revalues: 11316 | GridSize: 13
Generation 90 | Revalues: 11436 | GridSize: 13
Generation 91 | Revalues: 11559 | GridSize: 13
Generation 92 | Revalues: 11688 | GridSize: 13
Generation 93 | Revalues: 11814 | GridSize: 13
Generation 94 | Revalues: 11943 | GridSize: 13
Generation 95 | Revalues: 12067 | GridSize: 13
Generation 96 | Revalues: 12193 | GridSize: 13
Generation 97 | Revalues: 12319 | GridSize: 13
Generation 98 | Revalues: 12442 | GridSize: 13
Generation 99 | Revalues: 12565 | GridSize: 13
Generation 100 | Revalues: 12686 | GridSize: 13
Generation 101 | Revalues: 12803 | GridSize: 13
Generation 102 | Revalues: 12925 | GridSize: 13
Generation 103 | Revalues: 13048 | GridSize: 13
Generation 104 | Revalues: 13172 | GridSize: 13
Generation 105 | Revalues: 13297 | GridSize: 13
Generation 106 | Revalues: 13430 | GridSize: 13
Generation 107 | Revalues: 13555 | GridSize: 13
Generation 108 | Revalues: 13680 | GridSize: 13
Generation 109 | Revalues: 13805 | GridSize: 13
Generation 110 | Revalues: 13927 | GridSize: 13
Generation 111 | Revalues: 14055 | GridSize: 13
Generation 112 | Revalues: 14189 | GridSize: 13
Generation 113 | Revalues: 14314 | GridSize: 13
Generation 114 | Revalues: 14441 | GridSize: 13
Generation 115 | Revalues: 14567 | GridSize: 13
Generation 116 | Revalues: 14694 | GridSize: 13
Generation 117 | Revalues: 14824 | GridSize: 13
Generation 118 | Revalues: 14952 | GridSize: 13
Generation 119 | Revalues: 15071 | GridSize: 13
Generation 120 | Revalues: 15197 | GridSize: 13
Generation 121 | Revalues: 15324 | GridSize: 13
Generation 122 | Revalues: 15454 | GridSize: 13
Generation 123 | Revalues: 15585 | GridSize: 13
Generation 124 | Revalues: 15710 | GridSize: 14
Generation 125 | Revalues: 15840 | GridSize: 14
Generation 126 | Revalues: 15965 | GridSize: 14
Generation 127 | Revalues: 16087 | GridSize: 14
Generation 128 | Revalues: 16210 | GridSize: 14
Generation 129 | Revalues: 16335 | GridSize: 14
Generation 130 | Revalues: 16460 | GridSize: 14
Generation 131 | Revalues: 16588 | GridSize: 14
Generation 132 | Revalues: 16711 | GridSize: 14
Generation 133 | Revalues: 16836 | GridSize: 14
Generation 134 | Revalues: 16961 | GridSize: 14
Generation 135 | Revalues: 17084 | GridSize: 14
Generation 136 | Revalues: 17209 | GridSize: 14
Generation 137 | Revalues: 17338 | GridSize: 14
Generation 138 | Revalues: 17470 | GridSize: 14
Generation 139 | Revalues: 17596 | GridSize: 14
