Generation 0 | Revalues: 100 | GridSize: 8
Generation 1 | Revalues: 226 | GridSize: 5
Generation 2 | Revalues: 353 | GridSize: 5
Generation 3 | Revalues: 472 | GridSize: 5
Generation 4 | Revalues: 591 | GridSize: 6
Generation 5 | Revalues: 713 | GridSize: 10
Generation 6 | Revalues: 842 | GridSize: 10
Generation 7 | Revalues: 964 | GridSize: 10
Generation 8 | Revalues: 1086 | GridSize: 11
Generation 9 | Revalues: 1209 | GridSize: 11
Generation 10 | Revalues: 1349 | GridSize: 9
Generation 11 | Revalues: 1489 | GridSize: 10
Generation 12 | Revalues: 1612 | GridSize: 10
Generation 13 | Revalues: 1735 | GridSize: 10
Generation 14 | Revalues: 1860 | GridSize: 10
Generation 15 | Revalues: 1983 | GridSize: 11
Generation 16 | Revalues: 2112 | GridSize: 12
Generation 17 | Revalues: 2234 | GridSize: 12
Generation 18 | Revalues: 2358 | GridSize: 12
Generation 19 | Revalues: 2483 | GridSize: 13
Generation 20 | Revalues: 2606 | GridSize: 13
Generation 21 | Revalues: 2731 | GridSize: 13
Generation 22 | Revalues: 2853 | GridSize: 13
Generation 23 | Revalues: 2975 | GridSize: 13
Generation 24 | Revalues: 3102 | GridSize: 13
Generation 25 | Revalues: 3224 | GridSize: 13
Generation 26 | Revalues: 3346 | GridSize: 12
Generation 27 | Revalues: 3461 | GridSize: 12
Generation 28 | Revalues: 3586 | GridSize: 12
Generation 29 | Revalues: 3713 | GridSize: 12
Generation 30 | Revalues: 3835 | GridSize: 12
Generation 31 | Revalues: 3962 | GridSize: 12
Generation 32 | Revalues: 4085 | GridSize: 12
Generation 33 | Revalues: 4201 | GridSize: 12
Generation 34 | Revalues: 4323 | GridSize: 12
Generation 35 | Revalues: 4450 | GridSize: 10
Generation 36 | Revalues: 4568 | GridSize: 11
Generation 37 | Revalues: 4694 | GridSize: 11
Generation 38 | Revalues: 4820 | GridSize: 8
Generation 39 | Revalues: 4942 | GridSize: 8
Generation 40 | Revalues: 5073 | GridSize: 8
Generation 41 | Revalues: 5200 | GridSize: 8
Generation 42 | Revalues: 5325 | GridSize: 8
Generation 43 | Revalues: 5449 | GridSize: 8
Generation 44 | Revalues: 5570 | GridSize: 8
Generation 45 | Revalues: 5691 | GridSize: 8
Generation 46 | Revalues: 5821 | GridSize: 8
Generation 47 | Revalues: 5950 | GridSize: 8
Generation 48 | Revalues: 6078 | GridSize: 8
Generation 49 | Revalues: 6205 | GridSize: 8
Generation 50 | Revalues: 6330 | GridSize: 8
Generation 51 | Revalues: 6449 | GridSize: 8
Generation 52 | Revalues: 6573 | GridSize: 8
Generation 53 | Revalues: 6697 | GridSize: 8
Generation 54 | Revalues: 6818 | GridSize: 8
Generation 55 | Revalues: 6948 | GridSize: 8
Generation 56 | Revalues: 7074 | GridSize: 8
Generation 57 | Revalues: 7201 | GridSize: 8
Generation 58 | Revalues: 7323 | GridSize: 8
Generation 59 | Revalues: 7449 | GridSize: 8
Generation 60 | Revalues: 7575 | GridSize: 9
Generation 61 | Revalues: 7699 | GridSize: 9
Generation 62 | Revalues: 7825 | GridSize: 9
Generation 63 | Revalues: 7949 | GridSize: 9
Generation 64 | Revalues: 8080 | GridSize: 9
Generation 65 | Revalues: 8200 | GridSize: 9
Generation 66 | Revalues: 8320 | GridSize: 9
Generation 67 | Revalues: 8440 | GridSize: 9
Generation 68 | Revalues: 8559 | GridSize: 9
Generation 69 | Revalues: 8675 | GridSize: 9
Generation 70 | Revalues: 8800 | GridSize: 9
Generation 71 | Revalues: 8928 | GridSize: 9
Generation 72 | Revalues: 9053 | GridSize: 9
Generation 73 | Revalues: 9178 | GridSize: 9
Generation 74 | Revalues: 9306 | GridSize: 9
Generation 75 | Revalues: 9438 | GridSize: 9
Generation 76 | Revalues: 9564 | GridSize: 9
Generation 77 | Revalues: 9692 | GridSize: 9
Generation 78 | Revalues: 9813 | GridSize: 9
Generation 79 | Revalues: 9937 | GridSize: 9
Generation 80 | Revalues: 10061 | GridSize: 9
Generation 81 | Revalues: 10187 | GridSize: 9
Generation 82 | Revalues: 10312 | GridSize: 9
Generation 83 | Revalues: 10439 | GridSize: 9
Generation 84 | Revalues: 10563 | GridSize: 9
Generation 85 | Revalues: 10686 | GridSize: 9
Generation 86 | Revalues: 10805 | GridSize: 10
Generation 87 | Revalues: 10924 | GridSize: 10
Generation 88 | Revalues: 11052 | GridSize: 11
Generation 89 | Revalues: 11175 | GridSize: 11
Generation 90 | Revalues: 11306 | GridSize: 11
Generation 91 | Revalues: 11436 | GridSize: 11
Generation 92 | Revalues: 11565 | GridSize: 11
Generation 93 | Revalues: 11694 | GridSize: 11
Generation 94 | Revalues: 11823 | GridSize: 11
Generation 95 | Revalues: 11947 | GridSize: 11
Generation 96 | Revalues: 12069 | GridSize: 11
Generation 97 | Revalues: 12194 | GridSize: 11
Generation 98 | Revalues: 12321 | GridSize: 11
Generation 99 | Revalues: 12445 | GridSize: 11
Generation 100 | Revalues: 12571 | GridSize: 12
Generation 101 | Revalues: 12697 | GridSize: 12
