Generation 0 | Revalues: 100 | GridSize: 3
Generation 1 | Revalues: 227 | GridSize: 4
Generation 2 | Revalues: 346 | GridSize: 4
Generation 3 | Revalues: 477 | GridSize: 6
Generation 4 | Revalues: 607 | GridSize: 5
Generation 5 | Revalues: 727 | GridSize: 5
Generation 6 | Revalues: 845 | GridSize: 5
Generation 7 | Revalues: 970 | GridSize: 5
Generation 8 | Revalues: 1089 | GridSize: 6
Generation 9 | Revalues: 1212 | GridSize: 7
Generation 10 | Revalues: 1338 | GridSize: 7
Generation 11 | Revalues: 1460 | GridSize: 7
Generation 12 | Revalues: 1586 | GridSize: 8
Generation 13 | Revalues: 1708 | GridSize: 9
Generation 14 | Revalues: 1840 | GridSize: 9
Generation 15 | Revalues: 1965 | GridSize: 9
Generation 16 | Revalues: 2091 | GridSize: 9
Generation 17 | Revalues: 2221 | GridSize: 9
Generation 18 | Revalues: 2347 | GridSize: 9
Generation 19 | Revalues: 2472 | GridSize: 9
Generation 20 | Revalues: 2595 | GridSize: 9
Generation 21 | Revalues: 2723 | GridSize: 10
Generation 22 | Revalues: 2847 | GridSize: 10
Generation 23 | Revalues: 2978 | GridSize: 10
Generation 24 | Revalues: 3099 | GridSize: 9
Generation 25 | Revalues: 3220 | GridSize: 9
Generation 26 | Revalues: 3347 | GridSize: 9
Generation 27 | Revalues: 3465 | GridSize: 9
Generation 28 | Revalues: 3590 | GridSize: 9
Generation 29 | Revalues: 3711 | GridSize: 8
Generation 30 | Revalues: 3843 | GridSize: 9
Generation 31 | Revalues: 3967 | GridSize: 9
Generation 32 | Revalues: 4090 | GridSize: 9
Generation 33 | Revalues: 4221 | GridSize: 9
Generation 34 | Revalues: 4343 | GridSize: 9
Generation 35 | Revalues: 4464 | GridSize: 9
Generation 36 | Revalues: 4578 | GridSize: 9
Generation 37 | Revalues: 4701 | GridSize: 10
Generation 38 | Revalues: 4817 | GridSize: 10
Generation 39 | Revalues: 4939 | GridSize: 10
Generation 40 | Revalues: 5061 | GridSize: 10
Generation 41 | Revalues: 5187 | GridSize: 10
Generation 42 | Revalues: 5311 | GridSize: 10
Generation 43 | Revalues: 5437 | GridSize: 10
Generation 44 | Revalues: 5569 | GridSize: 10
Generation 45 | Revalues: 5695 | GridSize: 10
Generation 46 | Revalues: 5816 | GridSize: 10
Generation 47 | Revalues: 5936 | GridSize: 10
Generation 48 | Revalues: 6058 | GridSize: 10
Generation 49 | Revalues: 6190 | GridSize: 10
Generation 50 | Revalues: 6312 | GridSize: 10
Generation 51 | Revalues: 6441 | GridSize: 10
Generation 52 | Revalues: 6561 | GridSize: 10
Generation 53 | Revalues: 6684 | GridSize: 10
Generation 54 | Revalues: 6814 | GridSize: 10
Generation 55 | Revalues: 6937 | GridSize: 10
Generation 56 | Revalues: 7063 | GridSize: 10
Generation 57 | Revalues: 7188 | GridSize: 10
Generation 58 | Revalues: 7315 | GridSize: 10
Generation 59 | Revalues: 7438 | GridSize: 10
Generation 60 | Revalues: 7566 | GridSize: 10
Generation 61 | Revalues: 7686 | GridSize: 10
Generation 62 | Revalues: 7811 | GridSize: 10
Generation 63 | Revalues: 7936 | GridSize: 10
Generation 64 | Revalues: 8066 | GridSize: 11
Generation 65 | Revalues: 8188 | GridSize: 11
Generation 66 | Revalues: 8315 | GridSize: 11
Generation 67 | Revalues: 8437 | GridSize: 9
Generation 68 | Revalues: 8561 | GridSize: 9
Generation 69 | Revalues: 8691 | GridSize: 9
Generation 70 | Revalues: 8820 | GridSize: 9
Generation 71 | Revalues: 8940 | GridSize: 9
Generation 72 | Revalues: 9061 | GridSize: 9
Generation 73 | Revalues: 9185 | GridSize: 9
Generation 74 | Revalues: 9315 | GridSize: 9
Generation 75 | Revalues: 9442 | GridSize: 9
Generation 76 | Revalues: 9557 | GridSize: 10
Generation 77 | Revalues: 9684 | GridSize: 10
Generation 78 | Revalues: 9819 | GridSize: 11
Generation 79 | Revalues: 9947 | GridSize: 11
Generation 80 | Revalues: 10071 | GridSize: 11
Generation 81 | Revalues: 10193 | GridSize: 11
Generation 82 | Revalues: 10316 | GridSize: 11
Generation 83 | Revalues: 10442 | GridSize: 11
Generation 84 | Revalues: 10565 | GridSize: 11
Generation 85 | Revalues: 10692 | GridSize: 11
Generation 86 | Revalues: 10820 | GridSize: 11
Generation 87 | Revalues: 10943 | GridSize: 11
Generation 88 | Revalues: 11066 | GridSize: 10
Generation 89 | Revalues: 11191 | GridSize: 10
